""	"Chr"	"Start"	"End"	"Strand"	"Length"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML11_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML12_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML13_S7_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML14_S8_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy1_S4_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy2_S5_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy3_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.Kontrolle.karyotype_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.WholeGenomeHealthy_S7_L001.bam"	"mean"	"sd"
"chr19-9"	"chr19"	9000001	10000000	"."	1000000	357.530261679664	336.043740926387	334.501034350461	344.793698437102	359.40852686669	347.664919575338	357.415862653141	344.136147015807	311.054490798976	343.616520255952	15.2158291497201
"chr19-10"	"chr19"	10000001	11000000	"."	1000000	377.383938441132	304.971203237989	336.428994202625	286.495247010539	356.725603611297	328.900174659882	384.273702043262	366.3044264248	267.651538594468	334.348314247332	41.082154752482
"chr19-11"	"chr19"	11000001	12000000	"."	1000000	384.439377290249	353.881679228987	317.631385644025	266.507206521431	358.067065238994	354.16609104211	385.513294630498	339.91361760457	287.745497948407	338.651690572141	40.8990232849396
"chr19-12"	"chr19"	12000001	13000000	"."	1000000	347.029143392606	313.602463706988	330.163124683092	374.775759170763	342.382283130542	328.013651278049	352.044294775117	328.037753635466	313.867645108527	336.65734654235	19.5965701952038
"chr19-13"	"chr19"	13000001	14000000	"."	1000000	365.570180368192	319.356637352988	299.315767048467	341.462358355584	361.26593527427	335.253592229682	351.21789971696	356.539827161315	290.960531445037	335.660303216944	27.0344136178399
"chr19-14"	"chr19"	14000001	15000000	"."	1000000	356.873941786723	323.959976269788	330.645114646133	291.492257132816	350.534242252698	341.607009799482	383.034109456025	352.845113926483	265.240263471995	332.914669860238	35.7949239008898
"chr19-15"	"chr19"	15000001	16000000	"."	1000000	353.756422295252	323.959976269788	338.356954054789	344.793698437102	352.494840016254	341.163748108565	359.895047827614	338.066260987153	296.988719251219	338.830629694193	18.9304374654993
"chr19-16"	"chr19"	16000001	17000000	"."	1000000	380.665537905837	306.697455331789	322.933275237476	356.453388722414	361.059556562317	355.939137805775	355.349875007747	355.484194808506	291.764289819195	342.927412355673	29.0414113510333
"chr19-17"	"chr19"	17000001	18000000	"."	1000000	392.807455925248	281.954508653989	302.689696789754	304.817617458887	360.543609782433	347.221657884421	373.117368758135	373.429944806262	250.772612737159	331.928274755143	48.543061688062
"chr19-18"	"chr19"	18000001	19000000	"."	1000000	378.696578227014	321.658306811388	323.415265200517	311.480297621923	361.059556562317	347.369411781393	340.88796148999	352.053389661876	274.483484774807	334.567139125692	30.8077212925153
"chr19-19"	"chr19"	19000001	20000000	"."	1000000	374.102338976426	344.099584030787	331.609094572215	339.796688314825	354.455437779811	342.050271490398	345.433134309857	327.773845547264	342.401067391121	344.635718045856	13.4849083541566
"chr19-20"	"chr19"	20000001	21000000	"."	1000000	321.924907487609	316.479550529988	337.874964091748	329.802668070271	331.9601581769	318.261894077891	320.228085036051	333.843731575917	313.06388673437	324.826649531194	8.71717811556202
"chr19-21"	"chr19"	21000001	22000000	"."	1000000	323.237547273491	365.965443885586	326.789194941805	343.128028396343	338.461087603429	345.153103326812	294.609838233167	307.452922755686	323.110866411339	329.767559203073	21.3040870743085
"chr19-22"	"chr19"	22000001	23000000	"."	1000000	328.980346336726	331.440402009588	341.730883796076	333.134008151789	328.142152005764	322.546757090082	299.568208582113	358.387183778731	346.419859261909	332.26108900142	16.4509791541331
"chr19-23"	"chr19"	23000001	24000000	"."	1000000	318.315148076433	393.010060021785	307.991586383205	288.160917051298	325.768796818301	340.277224726733	326.839245501312	317.217522019171	323.914624785497	326.832791709304	28.6908958064495
"chr19-24"	"chr19"	24000001	25000000	"."	1000000	183.605490050272	189.887730317993	177.372306399092	223.199785461699	189.146089505209	195.182897900136	210.730739830176	193.180720564088	198.930197603996	195.692884181407	13.955854371328
"chr19-25"	"chr19"	25000001	26000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr19-26"	"chr19"	26000001	27000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr19-27"	"chr19"	27000001	28000000	"."	1000000	261.543477337028	313.602463706988	299.315767048467	266.507206521431	268.70508296321	290.188653653193	278.081937070016	309.0363712849	317.484557792237	289.385057486386	21.550739842635
"chr19-28"	"chr19"	28000001	29000000	"."	1000000	358.186581572605	346.401253489187	381.254060765439	311.480297621923	362.401018190013	351.949782587528	378.488936636159	376.860749952892	318.690195353473	353.968097352135	25.174026496911
"chr19-29"	"chr19"	29000001	30000000	"."	1000000	358.842901465546	332.015819374188	349.442723204732	309.814627581164	362.710586257943	353.870583248166	376.836146519844	328.037753635466	304.222544618637	341.754853989521	24.6971540432204
"chr19-30"	"chr19"	30000001	31000000	"."	1000000	358.842901465546	323.384558905188	331.609094572215	376.441429211522	357.344739747157	354.16609104211	373.117368758135	362.345805101766	348.429255197303	353.964582666771	17.4753124019918
"chr19-31"	"chr19"	31000001	32000000	"."	1000000	355.725381974076	365.390026520986	351.370683056896	326.471327988753	370.037030532286	341.311502005538	408.239158729831	363.665345542777	344.410463326515	358.51343551974	23.07476875052
"chr19-32"	"chr19"	32000001	33000000	"."	1000000	363.273060742898	335.468323561787	338.83894401783	319.808647825718	356.828792967274	329.49119024777	363.613825589323	346.247411721425	309.045094863582	340.290587948623	19.1015138419331
"chr19-33"	"chr19"	33000001	34000000	"."	1000000	376.07129865525	336.619158290987	326.307204978764	399.760809782147	369.005136972519	351.063259205696	398.735615561019	357.859367602326	296.184960877061	356.845201325085	33.8560358436715
"chr19-34"	"chr19"	34000001	35000000	"."	1000000	366.718740180839	382.077130094386	334.01904438742	414.751840148978	345.684342521795	347.221657884421	375.183356403529	334.107639664119	338.382275520333	359.794002978424	27.2521375480038
"chr19-35"	"chr19"	35000001	36000000	"."	1000000	376.39945860172	339.496245113987	329.681134720051	358.119058763173	371.791249583889	359.485231333105	406.173171084437	359.970632307945	295.783081689982	355.211029244254	31.2265578309961
"chr19-36"	"chr19"	36000001	37000000	"."	1000000	406.426093703776	373.445869625386	418.849277882637	319.808647825718	396.350316306333	391.843334769994	414.850319195091	374.485577159072	356.868718125957	383.658683843774	31.505344477082
"chr19-37"	"chr19"	37000001	38000000	"."	1000000	400.847374613776	412.574250418185	411.137438473981	363.11606888545	383.245268097298	380.31853080617	403.280788380885	387.944889657389	347.625496823145	387.78778957292	21.9895233220746
"chr19-38"	"chr19"	38000001	39000000	"."	1000000	379.681058066426	332.591236738788	317.631385644025	316.4773077442	376.022013178932	354.018337145138	385.513294630498	369.207415395026	274.081605587728	345.024850458973	37.4495878417466
"chr19-39"	"chr19"	39000001	40000000	"."	1000000	377.219858467897	355.032513958187	334.01904438742	331.46833811103	374.990119619165	348.255935163226	366.506208292874	350.733849220864	286.941739574249	347.240845199435	27.7791050185033
"chr19-40"	"chr19"	40000001	41000000	"."	1000000	385.09569718319	332.591236738788	316.185415754902	284.82957696978	364.98075208943	338.356424066096	340.474763960912	372.374312453453	275.287243148965	334.46393581839	37.5606032661061
"chr19-41"	"chr19"	41000001	42000000	"."	1000000	379.681058066426	359.060435510387	325.825215015723	331.46833811103	371.688060227912	348.55144295717	371.877776170898	361.554080837159	301.007511122006	350.079324224301	25.9222657781449
"chr19-42"	"chr19"	42000001	43000000	"."	1000000	378.696578227014	356.183348687387	321.005315385312	364.781738926209	384.586729724994	374.260621030315	359.895047827614	364.193161719182	321.503349663024	358.345099021228	22.8866482441774
"chr19-43"	"chr19"	43000001	44000000	"."	1000000	375.250898789073	342.373331936987	323.897255163558	286.495247010539	370.346598600216	360.076246920994	371.46457864182	362.081897013563	314.671403482685	345.184161951048	30.7643770472366
"chr19-44"	"chr19"	44000001	45000000	"."	1000000	355.397222027605	379.775460635986	336.428994202625	343.128028396343	346.509857369608	349.290212442031	334.27680102473	340.705341869177	295.381202502904	342.321457830112	22.2091528284317
"chr19-45"	"chr19"	45000001	46000000	"."	1000000	369.672179699074	344.675001395387	349.924713167773	333.134008151789	373.235900567562	336.140115611514	344.193541722621	350.733849220864	264.838384284916	340.727521535722	31.5134210607276
"chr19-46"	"chr19"	46000001	47000000	"."	1000000	377.548018414367	327.987897821988	305.581636568	298.154937295851	359.40852686669	327.422635690161	370.224986054583	334.635455840523	281.717310142225	331.409044966043	32.9765404971599
"chr19-47"	"chr19"	47000001	48000000	"."	1000000	384.275297317013	346.976670853787	312.811486013615	373.110089130004	382.522942605461	382.239331466808	411.544738962461	354.692470543899	285.334222825934	359.278583302109	39.3934045003003
"chr19-48"	"chr19"	48000001	49000000	"."	1000000	377.219858467897	338.920827749387	291.12193767677	344.793698437102	362.81377561392	358.007692363384	366.093010763796	357.859367602326	272.875968026492	341.078459633453	35.598880870645
"chr19-49"	"chr19"	49000001	50000000	"."	1000000	394.12009571113	323.959976269788	298.833777085426	339.796688314825	373.751847347445	343.675564357091	392.124455095759	369.73523157143	311.456369986055	349.717111748772	34.6405553899904
"chr19-50"	"chr19"	50000001	51000000	"."	1000000	414.95825231201	356.758766051987	367.276351837249	378.107099252281	418.02008106143	377.658960660673	447.492923992315	396.917764656268	293.773685754588	383.440431730978	44.0860938518863
"chr19-51"	"chr19"	51000001	52000000	"."	1000000	353.100102402311	356.183348687387	338.83894401783	336.465348233307	370.346598600216	350.915505308724	374.77015887445	353.372930102887	316.680799418079	350.074859516132	17.697029233689
"chr19-52"	"chr19"	52000001	53000000	"."	1000000	362.124500930251	332.591236738788	308.955566309287	331.46833811103	343.207797978355	337.913162375179	356.176270065905	346.247411721425	300.203752747849	335.432004108674	20.2861349664875
"chr19-53"	"chr19"	53000001	54000000	"."	1000000	351.951542589664	340.071662478587	301.243726900631	348.12503851862	338.357898247453	330.377713629603	361.961035473008	336.48281245794	316.680799418079	336.139136634843	18.40679481923
"chr19-54"	"chr19"	54000001	55000000	"."	1000000	368.195459939957	314.753298436188	335.465014276543	376.441429211522	366.631781785056	337.469900684263	395.430035328389	362.87362127817	295.381202502904	350.293527049221	31.8776864125119
"chr19-55"	"chr19"	55000001	56000000	"."	1000000	375.743138708779	391.859225292585	310.40153619841	339.796688314825	362.297828834037	352.688552072389	365.679813234717	337.274536722547	343.204825765278	353.216238349285	23.9957949265326
"chr19-56"	"chr19"	56000001	57000000	"."	1000000	349.818502937606	301.518699050389	331.127104609174	326.471327988753	366.115835005173	360.371754714938	371.051381112741	354.956378632101	366.111939428769	347.504769275516	23.1808995848855
"chr19-57"	"chr19"	57000001	58000000	"."	1000000	366.718740180839	336.619158290987	327.753174867887	323.139987907236	360.440420426457	363.917848242268	340.88796148999	331.9963749585	400.271670330465	350.193926299403	24.7783062529143
"chr19-58"	"chr19"	58000001	58617616	"."	617616	224.789563332326	186.435226130393	180.746236140379	214.871435257904	229.493127692081	224.438169500611	239.241369336611	209.543022032631	239.921874686032	216.608891567663	21.2116541161705
"chr20-0"	"chr20"	1	1000000	"."	1000000	341.450424302607	341.797914572387	355.226602761224	356.453388722414	352.494840016254	336.140115611514	331.384418321178	352.845113926483	423.178783993956	354.552400247558	27.2279808367384
"chr20-1"	"chr20"	1000001	2000000	"."	1000000	356.545781840252	307.272872696389	341.730883796076	338.131018274066	369.314705040449	355.791383908803	385.100097101419	350.20603304446	416.346837813616	357.826623723948	30.7550025192384
"chr20-2"	"chr20"	2000001	3000000	"."	1000000	366.554660207604	339.496245113987	368.240331763331	309.814627581164	359.09895879876	347.221657884421	348.738714542487	344.400055104009	391.430328214732	352.777286578944	22.6452869540606
"chr20-3"	"chr20"	3000001	4000000	"."	1000000	344.732023767312	365.390026520986	315.22143582882	326.471327988753	348.780023201095	338.504177963068	352.044294775117	359.970632307945	330.746570965836	342.428945924326	16.2780263353376
"chr20-4"	"chr20"	4000001	5000000	"."	1000000	367.703220020251	350.429175041387	288.229997898524	398.095139741388	351.256567744535	346.039626708645	356.589467594984	386.88925730458	351.242409506854	355.163873506794	30.8733683748411
"chr20-5"	"chr20"	5000001	6000000	"."	1000000	359.991461278193	368.267113343986	354.262622835142	336.465348233307	341.040821502846	339.686209138845	358.242257711299	331.468558782096	345.616100887751	348.337832634829	12.3855618343368
"chr20-6"	"chr20"	6000001	7000000	"."	1000000	330.128906149373	337.194575655587	353.29864290906	358.119058763173	328.038962649787	352.540798175417	347.912319484329	360.234540396147	356.064959751799	347.059195992741	12.2087839818958
"chr20-7"	"chr20"	7000001	8000000	"."	1000000	331.27746596202	342.948749301587	343.176853685199	294.823597214333	330.618696549203	341.015994211593	344.193541722621	295.31315069838	311.858249173134	326.136255390897	20.3145461743541
"chr20-8"	"chr20"	8000001	9000000	"."	1000000	322.909387327021	336.043740926387	353.29864290906	364.781738926209	325.046471326464	364.361109933184	304.526578931058	320.648327165801	379.775831789447	341.265758803848	25.2892011093788
"chr20-9"	"chr20"	9000001	10000000	"."	1000000	334.723145399961	344.675001395387	321.487305348353	356.453388722414	326.800690378067	336.731131199403	309.484949280003	344.663963192211	348.429255197303	335.938758901456	14.6780962530183
"chr20-10"	"chr20"	10000001	11000000	"."	1000000	337.348424971725	332.015819374188	323.415265200517	359.784728803932	347.025804149492	355.791383908803	333.863603495651	328.037753635466	331.952208527073	338.803888007427	12.5928458606456
"chr20-11"	"chr20"	11000001	12000000	"."	1000000	348.013623232018	359.635852874987	331.127104609174	298.154937295851	324.840092614511	322.842264884026	323.94686279776	355.748102896708	327.933416656285	332.471361984591	19.1863166285786
"chr20-12"	"chr20"	12000001	13000000	"."	1000000	321.432667567903	394.736312115585	335.947004239584	321.474317866477	343.001419266402	331.116483114463	335.103196082887	342.552698486593	326.727779095048	339.121319759438	22.3272839142577
"chr20-13"	"chr20"	13000001	14000000	"."	1000000	319.955947808786	320.507472082188	326.307204978764	368.113079007727	342.382283130542	331.264237011435	342.540751606305	330.940742605691	366.513818615848	338.725059649698	18.0915319706122
"chr20-14"	"chr20"	14000001	15000000	"."	1000000	304.696510297905	333.742071467988	344.622823574322	406.423489945183	297.288534568744	313.23826158084	325.186455384997	335.42718010513	279.707914206831	326.703693459104	36.3038737222576
"chr20-15"	"chr20"	15000001	16000000	"."	1000000	330.292986122608	327.412480457388	334.01904438742	326.471327988753	332.166536888853	333.480545466017	337.995578786439	357.331551425922	346.01798007483	336.132003510914	9.8824268696322
"chr20-16"	"chr20"	16000001	17000000	"."	1000000	334.723145399961	365.965443885586	348.960733241691	356.453388722414	343.207797978355	355.643630011831	349.151912071566	366.3044264248	315.475161856843	348.431737732561	15.9897293538593
"chr20-17"	"chr20"	17000001	18000000	"."	1000000	355.889461947311	359.635852874987	314.739445865779	424.745860393531	365.90945629322	349.585720235975	349.151912071566	367.623966865812	326.32589990797	357.067508495128	30.8895361797046
