""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"mean"	"sd"
"chr18-10"	"chr18"	10000001	11000000	"."	1000000	1.98223538119911	2.02196078431373	2.10748155953635	2.05121293800539	2.14137606032045	2.08486017357763	2.08834729626809	2.16820702402957	2.11566265060241	2.11139896373057	2.06679764243615	1.86779661016949	2.06727809034908	0.0807191187561982
"chr18-11"	"chr18"	11000001	12000000	"."	1000000	1.92894152479645	1.96862745098039	1.98735511064278	2.17520215633423	2.12818096135721	1.90742526518804	1.92231530845392	2.04251386321627	1.90843373493976	2.16321243523316	2.05992141453831	2.04406779661017	2.01968308519089	0.097997288091416
"chr18-12"	"chr18"	12000001	13000000	"."	1000000	1.98815692079941	1.93411764705882	2.19810326659642	2.07816711590297	2.14137606032045	1.86306653809065	2.03655750190404	1.94824399260628	1.93092369477912	1.93782383419689	2.13654223968566	1.87457627118644	2.00563792359393	0.110872455872501
"chr18-13"	"chr18"	13000001	14000000	"."	1000000	2.10066617320503	1.93411764705882	2.21285563751317	1.95956873315364	2.06409048067861	1.95756991321119	2.04569687738005	2.19223659889094	2.12208835341365	1.93782383419689	2.23673870333988	1.92203389830508	2.05712390419558	0.116034897685587
"chr18-14"	"chr18"	14000001	15000000	"."	1000000	2.0340488527017	1.9356862745098	1.9304531085353	1.99191374663073	2.11875589066918	1.94214079074253	1.87966488956588	1.97781885397412	1.79116465863454	1.84974093264249	1.98330058939096	1.83050847457627	1.93876642188113	0.0918608386884872
"chr18-15"	"chr18"	15000001	16000000	"."	1000000	2.68541820873427	2.46745098039216	2.22128556375132	2.37735849056604	2.11498586239397	2.37029893924783	2.33815689261234	2.10166358595194	2.65542168674699	2.4300518134715	2.09332023575638	2.02372881355932	2.32326175609867	0.218365791943137
"chr18-16"	"chr18"	16000001	17000000	"."	1000000	2.5980754996299	2.83764705882353	2.23393045310854	2.78975741239892	2.65032987747408	1.88235294117647	1.93297791317593	2.56192236598891	2.14457831325301	2.98704663212435	2.01669941060904	1.68813559322034	2.36028778924859	0.429568529769562
"chr18-17"	"chr18"	17000001	18000000	"."	1000000	2.53737971872687	2.78588235294118	2.16859852476291	2.55795148247978	2.63147973609802	1.7145612343298	1.75780654988576	2.44362292051756	2.04819277108434	2.75388601036269	1.88801571709234	1.75254237288136	2.25332661593022	0.410783529327298
"chr18-18"	"chr18"	18000001	19000000	"."	1000000	2.49444855662472	2.54745098039216	1.78292939936776	2.3989218328841	2.23562676720075	1.62198649951784	1.66945925361767	2.32532347504621	1.90682730923695	2.35492227979275	1.80058939096267	1.61016949152542	2.06238793634742	0.362268520450792
"chr18-19"	"chr18"	19000001	20000000	"."	1000000	2.32864544781643	2.29333333333333	1.66069546891465	2.28840970350404	2.16022620169651	1.42140790742527	1.48057882711348	2.08133086876155	1.67389558232932	2.12694300518135	1.69056974459725	1.29830508474576	1.87536176461825	0.375787595382116
"chr18-20"	"chr18"	20000001	21000000	"."	1000000	2.01628423390081	1.83529411764706	1.54478398314015	1.96765498652291	1.57964184731385	1.32304725168756	1.37547600913938	1.80961182994455	1.46024096385542	1.8419689119171	1.53634577603143	1.27118644067797	1.63012802931485	0.255431842086144
"chr18-21"	"chr18"	21000001	22000000	"."	1000000	1.97335307179867	2.10509803921569	2.22128556375132	1.8733153638814	2.00754005655042	1.93249758919961	1.95277989337395	1.9279112754159	2.0433734939759	2.15284974093264	1.92632612966601	1.95254237288136	2.00573938255357	0.105028562202165
"chr18-22"	"chr18"	22000001	23000000	"."	1000000	1.9940784603997	2.03921568627451	2.00421496311907	2.23989218328841	2.01885014137606	2.02507232401157	1.87509520182788	2.02772643253235	1.89718875502008	2.10103626943005	1.97937131630648	1.90508474576271	2.00890220661241	0.0980513824706683
"chr18-23"	"chr18"	23000001	24000000	"."	1000000	2.13619541080681	2.12705882352941	2.20021074815595	2.02964959568733	2.05089538171536	2.03664416586307	2.02741812642803	2.15896487985213	2.05622489959839	2	2.11591355599214	1.82033898305085	2.06329288088996	0.0983568206123518
"chr18-24"	"chr18"	24000001	25000000	"."	1000000	2.10510732790526	1.95607843137255	2.17702845100105	2.02695417789757	2.01696512723845	1.92864030858245	2.16298552932216	2.14417744916821	2.02409638554217	2.20984455958549	2.03831041257367	2.28135593220339	2.0892953410327	0.10759098626415
"chr18-25"	"chr18"	25000001	26000000	"."	1000000	2.05477424130274	1.89490196078431	1.99578503688093	2	1.937794533459	1.99614271938284	2.1035795887281	2.090573012939	2.1140562248996	2.21243523316062	1.91355599214145	2.08135593220339	2.03291287299017	0.0934733799007297
"chr18-26"	"chr18"	26000001	27000000	"."	1000000	1.91117690599556	1.93098039215686	1.95574288724974	1.97574123989218	1.95475966069746	1.99807135969142	1.996953541508	2.01663585951941	2.01767068273092	2.11658031088083	2.03241650294695	1.91525423728814	1.98516529837979	0.0580218954435521
"chr18-27"	"chr18"	27000001	28000000	"."	1000000	1.96891191709845	1.96235294117647	1.77871443624868	2.08894878706199	2.1262959472196	2.20057859209257	1.98933739527799	2.07393715341959	1.97429718875502	1.94818652849741	1.93909626719057	1.80338983050847	1.98783724871224	0.122459897922945
"chr18-28"	"chr18"	28000001	29000000	"."	1000000	1.98815692079941	1.95921568627451	1.7913593256059	2.00539083557951	1.92648444863336	1.98264223722276	2.08377760853008	1.8724584103512	2	1.75647668393782	1.92141453831041	2.02372881355932	1.94259212573369	0.0957503156452981
"chr18-29"	"chr18"	29000001	30000000	"."	1000000	1.73649148778682	1.92627450980392	1.76606954689146	2.05660377358491	1.88501413760603	1.99228543876567	2.10814927646611	1.86321626617375	1.93253012048193	1.77720207253886	1.81532416502947	2.07118644067797	1.91086226965058	0.125952480813435
"chr18-30"	"chr18"	30000001	31000000	"."	1000000	1.87712805329386	1.85411764705882	1.79768177028451	2.13746630727763	2	1.99421407907425	2.03198781416603	1.72458410351201	1.88112449799197	2.11658031088083	1.91257367387033	2.13898305084746	1.95553677568814	0.136207630965235
"chr18-31"	"chr18"	31000001	32000000	"."	1000000	2.1139896373057	1.91686274509804	1.97892518440464	1.74123989218329	1.99811498586239	2.06364513018322	2.12490479817212	1.99075785582255	1.91164658634538	1.8860103626943	2.05206286836935	2.08474576271186	1.98857548409607	0.111262743269935
"chr18-32"	"chr18"	32000001	33000000	"."	1000000	2.00888230940044	2.05333333333333	1.94309799789252	2.05929919137466	1.85296889726673	2.0443587270974	1.95430312261995	1.77449168207024	2.09156626506024	2.05181347150259	1.96758349705305	2.07457627118644	1.98968956382147	0.0965831837367684
"chr18-33"	"chr18"	33000001	34000000	"."	1000000	1.87860843819393	1.81803921568627	1.80821917808219	1.92991913746631	1.87935909519321	2.08486017357763	2.01218583396801	1.84288354898336	1.99357429718876	1.96373056994819	1.76620825147348	2.06440677966102	1.92016620995186	0.104363337220325
"chr18-34"	"chr18"	34000001	35000000	"."	1000000	1.93782383419689	2.01254901960784	1.95152792413066	1.98652291105121	2.05655042412818	1.94599807135969	2.02741812642803	1.98706099815157	2	2.03626943005181	1.99607072691552	1.96271186440678	1.99170861086902	0.0375187322170654
"chr18-35"	"chr18"	35000001	36000000	"."	1000000	2.07846039970392	1.98745098039216	2.07165437302424	1.92991913746631	2.062205466541	1.89392478302797	2.03960396039604	2.08872458410351	1.94698795180723	1.96891191709845	2.03929273084479	2.00338983050847	2.00921050957617	0.0641272455703153
"chr18-36"	"chr18"	36000001	37000000	"."	1000000	1.95854922279793	2.00470588235294	2.04004214963119	2.02964959568733	2.48444863336475	2.02892960462874	2.17060167555217	1.90757855822551	1.98072289156627	1.97150259067358	2.05009823182711	2.04406779661017	2.05590806940981	0.149399953024606
"chr18-37"	"chr18"	37000001	38000000	"."	1000000	2.01332346410067	2.13960784313725	1.97260273972603	2.09973045822102	2.47313854853911	2.00964320154291	2.05178979436405	2.43068391866913	1.93092369477912	2.08031088082902	2.31827111984283	2.13220338983051	2.13768575446514	0.177096724603538
"chr18-38"	"chr18"	38000001	39000000	"."	1000000	2.01924500370096	1.99058823529412	1.85247629083246	2.1266846361186	1.92082940622055	2.02892960462874	1.96648895658797	1.9445471349353	1.92289156626506	1.8160621761658	1.98428290766208	1.90847457627119	1.95679170789024	0.0828873244947586
"chr18-39"	"chr18"	39000001	40000000	"."	1000000	2.04441154700222	1.82117647058824	1.9072708113804	1.99191374663073	2.0942507068803	1.98264223722276	1.82482863670982	1.88724584103512	2.26666666666667	1.82124352331606	1.98330058939096	2.00677966101695	1.96931086982002	0.13048346300732
"chr18-40"	"chr18"	40000001	41000000	"."	1000000	2.02368615840118	1.94196078431373	1.71338250790306	1.98921832884097	1.81526861451461	2.12729026036644	2.02132520944402	1.92606284658041	1.9855421686747	1.80051813471503	1.93614931237721	1.89491525423729	1.93127663169739	0.113174169717291
"chr18-41"	"chr18"	41000001	42000000	"."	1000000	1.96150999259808	2	1.67123287671233	2.20485175202156	1.94721960414703	2.01735776277724	1.85224676313785	2.04990757855823	2.07068273092369	1.86528497409326	1.92239685658153	2.13220338983051	1.97457452344844	0.140721873456207
"chr18-42"	"chr18"	42000001	43000000	"."	1000000	2.00888230940044	1.93411764705882	1.81664910432034	1.86792452830189	1.98114985862394	2.24493731918997	2.0990099009901	2.09796672828096	2.10602409638554	2.0699481865285	1.85854616895874	2.04745762711864	2.01105112292982	0.125103834041616
"chr18-43"	"chr18"	43000001	44000000	"."	1000000	1.88452997779423	2.06588235294118	1.87987355110643	1.87061994609164	1.90009425070688	2.09643201542912	2.05178979436405	1.7634011090573	2.02730923694779	1.76683937823834	1.80451866404715	1.93220338983051	1.92029113887955	0.116174576859537
"chr18-44"	"chr18"	44000001	45000000	"."	1000000	2.05329385640266	1.94823529411765	2.01053740779768	1.83018867924528	2.04147031102733	2.08293153326905	2.09291698400609	2.01293900184843	2.06425702811245	1.93523316062176	1.95579567779961	2.23389830508475	2.02180810327773	0.100518735957003
"chr18-45"	"chr18"	45000001	46000000	"."	1000000	1.9940784603997	2.05333333333333	2.10748155953635	1.87601078167116	2.10744580584354	1.92478302796528	2.11881188118812	2.07948243992606	2.17349397590361	2.07512953367876	2.16404715127701	1.74576271186441	2.03498838854895	0.127935872234561
"chr18-46"	"chr18"	46000001	47000000	"."	1000000	2.07105847520355	1.99058823529412	2.1159114857745	2.04582210242588	2.04712535344015	1.98842815814851	2.03351104341203	2.23105360443623	2.05140562248996	2.04145077720207	2.07465618860511	1.82033898305085	2.04261250245691	0.0943681950020242
"chr18-47"	"chr18"	47000001	48000000	"."	1000000	2.04145077720207	2.20078431372549	2	2.2533692722372	1.94156456173421	2.02121504339441	2.06092916984006	2.181146025878	2.17831325301205	2.16839378238342	2.14440078585462	2.03050847457627	2.10183962165315	0.0972804073907754
"chr18-48"	"chr18"	48000001	49000000	"."	1000000	2.04589193190229	2.0878431372549	2.22128556375132	1.98652291105121	2.16399622997172	1.90549662487946	2.05483625285605	2.06099815157116	2.03373493975904	1.94300518134715	2.43418467583497	2.32542372881356	2.10526827741607	0.15589953876577
"chr18-49"	"chr18"	49000001	50000000	"."	1000000	1.97631384159882	2.10980392156863	2.06743940990516	2.05929919137466	2.03770028275212	1.97107039537126	1.95125666412795	2.05360443622921	2.00803212851406	2.20725388601036	2.08939096267191	1.86779661016949	2.0332468108578	0.0870803958602876
"chr18-50"	"chr18"	50000001	51000000	"."	1000000	1.91413767579571	2.11294117647059	1.95995785036881	2.06199460916442	1.9057492931197	2.0443587270974	1.89185072353389	1.94824399260628	1.99357429718876	2.08549222797927	2.15913555992141	2.2271186440678	2.02537956477617	0.107588586759056
"chr18-51"	"chr18"	51000001	52000000	"."	1000000	2.01628423390081	2.02823529411765	2.10748155953635	2.15363881401617	2.00565504241282	1.84185149469624	1.95734958111196	2.06469500924214	1.98232931726908	1.93264248704663	2.1237721021611	2.22372881355932	2.03647197908919	0.105109445286275
"chr18-52"	"chr18"	52000001	53000000	"."	1000000	2.03256846780163	1.9356862745098	1.77028451001054	2.11320754716981	2.13760603204524	2.01928640308582	1.90860624523991	1.88909426987061	2.08353413654618	1.84974093264249	1.93713163064833	1.83389830508475	1.95922039622126	0.117506143530183
"chr18-53"	"chr18"	53000001	54000000	"."	1000000	1.960029607698	1.99843137254902	1.90516332982086	1.95148247978437	1.89443920829406	1.81870781099325	2.05788271134806	1.97966728280961	1.99196787148594	2.03626943005181	1.94204322200393	1.89491525423729	1.95258329842302	0.0670979327173407
"chr18-54"	"chr18"	54000001	55000000	"."	1000000	1.94226498889711	1.94509803921569	2.0231822971549	2.12129380053908	2.06597549481621	2.03857280617165	2.00913937547601	1.94824399260628	2.07710843373494	2.09585492227979	1.91846758349705	1.8135593220339	1.99989675470189	0.0888008044792216
"chr18-55"	"chr18"	55000001	56000000	"."	1000000	1.91857883049593	2.04862745098039	2.26343519494204	2.19946091644205	1.96229971724788	2.05978784956606	1.89032749428789	2.09611829944547	1.7574297188755	2.09585492227979	1.99705304518664	1.85084745762712	2.01165174144806	0.145569101095378
"chr18-56"	"chr18"	56000001	57000000	"."	1000000	2.02220577350111	2.07529411764706	2.30347734457323	1.95687331536388	1.86050895381715	2.10221793635487	2.01980198019802	2.00739371534196	1.97751004016064	2.12176165803109	2	2.12203389830508	2.04742322777451	0.11025185038854
"chr18-57"	"chr18"	57000001	58000000	"."	1000000	1.97187268689859	2.07372549019608	2.05900948366702	2.16172506738544	1.99057492931197	2.08678881388621	2.0990099009901	2.09796672828096	2.13654618473896	2.32901554404145	1.95284872298625	2.02372881355932	2.0819010304952	0.10093847068133
"chr18-58"	"chr18"	58000001	59000000	"."	1000000	2.05329385640266	1.90901960784314	2.17702845100105	2.03504043126685	2.13760603204524	2.32401157184185	1.996953541508	2.16635859519408	2.17349397590361	2.12953367875648	1.97642436149312	2.12203389830508	2.1000665001301	0.111785312222528
"chr18-59"	"chr18"	59000001	60000000	"."	1000000	2.01036269430052	2.05019607843137	2.01896733403583	1.92722371967655	2.10556079170594	2.19864995178399	2.01523229246002	2.25878003696858	1.90843373493976	2.16839378238342	2.07760314341847	2.09491525423729	2.06952656786181	0.104382108076628
"chr18-60"	"chr18"	60000001	61000000	"."	1000000	1.98667653589933	2.03921568627451	1.85458377239199	2.12398921832884	2.12252591894439	2.09643201542912	2.12490479817212	1.95194085027726	1.97911646586345	1.75647668393782	1.94007858546169	1.94576271186441	1.99347527023708	0.115293434638169
"chr18-61"	"chr18"	61000001	62000000	"."	1000000	2.02072538860104	2.0078431372549	2.10748155953635	2	2.06032045240339	1.93056894889103	2.06397562833206	2.01293900184843	1.95502008032129	2.02331606217617	1.92730844793713	2.18983050847458	2.0249441013147	0.0745793574502105
"chr18-62"	"chr18"	62000001	63000000	"."	1000000	1.92894152479645	2.05803921568627	1.98946259220232	1.87870619946092	1.95287464655985	2.1099324975892	2.02741812642803	1.91312384473198	2.03052208835341	1.97927461139896	1.97642436149312	1.87796610169492	1.97689048419962	0.071507710628359
"chr18-63"	"chr18"	63000001	64000000	"."	1000000	2.07549962990378	2.05960784313725	2.1854583772392	2.04312668463612	2.06032045240339	2.04050144648023	1.97410510281797	2.02587800369686	2.02248995983936	2.12694300518135	2.09135559921415	2.17627118644068	2.07346310758253	0.0628149620583917
"chr18-64"	"chr18"	64000001	65000000	"."	1000000	1.95706883789785	2.06745098039216	1.88198103266596	2.16981132075472	2.0942507068803	2.02892960462874	2.01675552170602	1.96118299445471	2.05140562248996	1.84974093264249	1.98231827111984	1.96949152542373	2.00253227925471	0.0889593842901555
"chr18-65"	"chr18"	65000001	66000000	"."	1000000	1.87268689859363	1.91372549019608	1.72602739726027	2.13746630727763	2.00754005655042	1.9556412729026	2.06854531607007	1.8354898336414	2.00160642570281	2.09585492227979	1.84086444007859	2.11525423728814	1.96422521648679	0.129276618353216
"chr18-66"	"chr18"	66000001	67000000	"."	1000000	1.8060695780903	1.83058823529412	1.6986301369863	1.77897574123989	2.03581526861451	1.9672131147541	2.004569687738	1.71719038817006	2.15261044176707	1.71243523316062	1.77799607072692	2.12542372881356	1.88395980211295	0.164527177051421
"chr18-67"	"chr18"	67000001	68000000	"."	1000000	1.94226498889711	1.88705882352941	1.78714436248683	1.96765498652291	1.95475966069746	1.93056894889103	1.97258187357197	1.71534195933457	2.20240963855422	1.96113989637306	1.762278978389	2.24067796610169	1.9436568402791	0.156645051352748
"chr18-68"	"chr18"	68000001	69000000	"."	1000000	1.87268689859363	1.99372549019608	1.87987355110643	1.88140161725067	2.00942507068803	2.14464802314368	1.92231530845392	1.90018484288355	2.00321285140562	1.76683937823834	1.8565815324165	1.71186440677966	1.91189658092968	0.115432947983378
"chr18-69"	"chr18"	69000001	70000000	"."	1000000	1.89489267209474	1.93098039215686	1.768177028451	2.02695417789757	1.875589066918	1.91899710703954	1.95734958111196	1.73197781885397	2.05622489959839	1.81088082901554	1.95481335952849	2.06101694915254	1.91565449015155	0.106726665150914
