""	"id"	"symbol"	"chr"	"start"	"end"
"47578"	"ENSG00000099381"	"SETD1A"	"chr16"	30957754	30984664
"47579"	"ENSG00000279196"	"AC135048.4"	"chr16"	30984630	30988270
"47580"	"ENSG00000099377"	"HSD3B7"	"chr16"	30985207	30989147
"47581"	"ENSG00000099365"	"STX1B"	"chr16"	30989256	31010638
"47582"	"ENSG00000103496"	"STX4"	"chr16"	31032889	31042975
"47583"	"ENSG00000260911"	"AC135050.3"	"chr16"	31043150	31049868
"47584"	"ENSG00000232748"	"AC135050.1"	"chr16"	31056460	31062803
"47585"	"ENSG00000167394"	"ZNF668"	"chr16"	31060843	31074240
"47586"	"ENSG00000261124"	"AC135050.4"	"chr16"	31065495	31069246
"47587"	"ENSG00000167395"	"ZNF646"	"chr16"	31074422	31084196
"47588"	"ENSG00000151006"	"PRSS53"	"chr16"	31083425	31089628
"47589"	"ENSG00000255439"	"AC135050.2"	"chr16"	31083439	31094956
"47590"	"ENSG00000167397"	"VKORC1"	"chr16"	31090842	31095980
"47591"	"ENSG00000280160"	"AC135050.7"	"chr16"	31093727	31095944
"47592"	"ENSG00000103507"	"BCKDK"	"chr16"	31106107	31112791
"47593"	"ENSG00000103510"	"KAT8"	"chr16"	31114489	31131393
"47594"	"ENSG00000262766"	"AC135050.5"	"chr16"	31118078	31118747
"47595"	"ENSG00000278133"	"AC135050.6"	"chr16"	31122235	31124064
"47596"	"ENSG00000052344"	"PRSS8"	"chr16"	31131433	31135727
"47597"	"ENSG00000261385"	"AC009088.3"	"chr16"	31131433	31131877
"47598"	"ENSG00000178226"	"PRSS36"	"chr16"	31138925	31150094
"47599"	"ENSG00000263343"	"AC009088.4"	"chr16"	31165648	31165927
"47600"	"ENSG00000262366"	"NDUFA3P6"	"chr16"	31174573	31174822
"47601"	"ENSG00000089280"	"FUS"	"chr16"	31180110	31194871
"47602"	"ENSG00000260304"	"AC009088.2"	"chr16"	31182511	31183285
"47603"	"ENSG00000260060"	"AC009088.1"	"chr16"	31196131	31196963
"47604"	"ENSG00000103490"	"PYCARD"	"chr16"	31201486	31203450
"47605"	"ENSG00000261359"	"PYCARD-AS1"	"chr16"	31201885	31203452
"47606"	"ENSG00000177238"	"TRIM72"	"chr16"	31214091	31231537
"47607"	"ENSG00000169900"	"PYDC1"	"chr16"	31215962	31217359
"47608"	"ENSG00000169896"	"ITGAM"	"chr16"	31259967	31332892
"47609"	"ENSG00000140678"	"ITGAX"	"chr16"	31355134	31382997
"47610"	"ENSG00000261245"	"AC093520.2"	"chr16"	31361278	31361695
"47611"	"ENSG00000156886"	"ITGAD"	"chr16"	31393312	31426505
"47612"	"ENSG00000260757"	"AC093520.1"	"chr16"	31402565	31404699
"47613"	"ENSG00000156885"	"COX6A2"	"chr16"	31427731	31428360
"47614"	"ENSG00000277543"	"AC026471.5"	"chr16"	31428180	31428646
"47615"	"ENSG00000176723"	"ZNF843"	"chr16"	31432593	31443160
"47616"	"ENSG00000261474"	"AC026471.4"	"chr16"	31449535	31453493
"47617"	"ENSG00000260267"	"AC026471.1"	"chr16"	31456711	31459736
"47618"	"ENSG00000140691"	"ARMC5"	"chr16"	31458080	31467166
"47619"	"ENSG00000280132"	"AC026471.6"	"chr16"	31470204	31472108
"47620"	"ENSG00000140682"	"TGFB1I1"	"chr16"	31471585	31477960
"47621"	"ENSG00000140675"	"SLC5A2"	"chr16"	31483002	31490860
"47622"	"ENSG00000260740"	"AC026471.3"	"chr16"	31487370	31488492
"47623"	"ENSG00000140688"	"C16orf58"	"chr16"	31489471	31509309
"47624"	"ENSG00000260625"	"AC026471.2"	"chr16"	31508464	31509560
"47625"	"ENSG00000169877"	"AHSP"	"chr16"	31527900	31528803
"47626"	"ENSG00000261475"	"LINC02190"	"chr16"	31542748	31553604
"47627"	"ENSG00000261648"	"AC106730.1"	"chr16"	31546698	31547237
"47628"	"ENSG00000213547"	"VN1R64P"	"chr16"	31546805	31547737
"47629"	"ENSG00000260883"	"VN1R65P"	"chr16"	31554105	31554912
"47630"	"ENSG00000261741"	"FRG2KP"	"chr16"	31563082	31567716
"47631"	"ENSG00000278885"	"AC106730.2"	"chr16"	31566360	31567000
"47632"	"ENSG00000261614"	"YBX3P1"	"chr16"	31568386	31569475
"47633"	"ENSG00000260010"	"ZNF720P1"	"chr16"	31601593	31603531
"47634"	"ENSG00000237185"	"VN1R66P"	"chr16"	31648307	31649222
"47635"	"ENSG00000260631"	"RBM22P12"	"chr16"	31680847	31682101
"47636"	"ENSG00000260472"	"AC074050.1"	"chr16"	31697397	31697607
"47637"	"ENSG00000260568"	"AC074050.2"	"chr16"	31699676	31700465
"47638"	"ENSG00000131797"	"CLUHP3"	"chr16"	31700590	31711986
"47639"	"ENSG00000276867"	"AC074050.4"	"chr16"	31704728	31705260
"47640"	"ENSG00000261731"	"AC074050.3"	"chr16"	31709113	31711984
"47641"	"ENSG00000197302"	"ZNF720"	"chr16"	31713229	31794869
"47642"	"ENSG00000259810"	"AC002519.1"	"chr16"	31788202	31790993
"47643"	"ENSG00000260722"	"VN1R67P"	"chr16"	31801585	31802497
"47644"	"ENSG00000261457"	"AC002519.2"	"chr16"	31802947	31807973
"47645"	"ENSG00000180663"	"VN1R3"	"chr16"	31807926	31808844
"47646"	"ENSG00000261284"	"RBM22P13"	"chr16"	31863633	31864876
"47647"	"ENSG00000259874"	"AC034105.2"	"chr16"	31870887	31871124
"47648"	"ENSG00000185947"	"ZNF267"	"chr16"	31873807	31917357
"47649"	"ENSG00000259950"	"AC034105.3"	"chr16"	31894542	31894983
"47650"	"ENSG00000261289"	"AC034105.5"	"chr16"	31952160	31952473
"47651"	"ENSG00000197476"	"AC034105.1"	"chr16"	31962063	31962381
"47652"	"ENSG00000260218"	"AC034105.4"	"chr16"	31963803	31964079
"47653"	"ENSG00000260628"	"AC142381.3"	"chr16"	31975803	32003728
"47654"	"ENSG00000261727"	"AC142381.4"	"chr16"	32008438	32084785
"47655"	"ENSG00000261704"	"IGHV1OR16-1"	"chr16"	32034853	32035326
"47656"	"ENSG00000223931"	"AC142381.1"	"chr16"	32051825	32052280
"47657"	"ENSG00000260048"	"IGHV1OR16-3"	"chr16"	32059084	32059372
"47658"	"ENSG00000270472"	"IGHV3OR16-9"	"chr16"	32066065	32066358
"47659"	"ENSG00000230267"	"HERC2P4"	"chr16"	32103245	32188107
"47660"	"ENSG00000260584"	"AC142381.2"	"chr16"	32116700	32116997
"47661"	"ENSG00000286473"	"AC133485.7"	"chr16"	32126432	32132724
"47662"	"ENSG00000279997"	"AC133485.6"	"chr16"	32185624	32186311
"47663"	"ENSG00000260847"	"AC133485.5"	"chr16"	32188333	32193530
"47664"	"ENSG00000260649"	"AC133485.4"	"chr16"	32189262	32189481
"47665"	"ENSG00000260540"	"ABHD17AP8"	"chr16"	32199902	32202822
"47666"	"ENSG00000260344"	"AC133485.1"	"chr16"	32213380	32213503
"47667"	"ENSG00000260575"	"AC133485.3"	"chr16"	32250620	32254422
"47668"	"ENSG00000205456"	"TP53TG3D"	"chr16"	32252719	32255922
"47669"	"ENSG00000260402"	"AC133485.2"	"chr16"	32262827	32265514
"47670"	"ENSG00000259822"	"AC140878.1"	"chr16"	32278866	32279115
"47671"	"ENSG00000261127"	"AC133548.2"	"chr16"	32289547	32310555
"47672"	"ENSG00000260516"	"AC133548.1"	"chr16"	32356981	32363695
"47673"	"ENSG00000260327"	"ACTR3BP3"	"chr16"	32379071	32380049
"47674"	"ENSG00000260866"	"AC138915.2"	"chr16"	32388135	32436203
"47675"	"ENSG00000260307"	"PABPC1P13"	"chr16"	32439069	32441159
"47676"	"ENSG00000261541"	"AC138915.3"	"chr16"	32454612	32458758
"47677"	"ENSG00000260662"	"AC138915.1"	"chr16"	32460266	32460362
"47678"	"ENSG00000261233"	"ABCD1P3"	"chr16"	32475051	32478250
"47679"	"ENSG00000259966"	"AC137800.1"	"chr16"	32600299	32615639
"47680"	"ENSG00000262187"	"AC137800.2"	"chr16"	32618733	32622184
"47681"	"ENSG00000261111"	"AC133569.1"	"chr16"	32635673	32636045
"47682"	"ENSG00000261569"	"AC138907.7"	"chr16"	32649193	32663956
"47683"	"ENSG00000261263"	"AC138907.5"	"chr16"	32650195	32650910
"47684"	"ENSG00000260311"	"AC138907.1"	"chr16"	32663925	32666533
"47685"	"ENSG00000183632"	"TP53TG3"	"chr16"	32673528	32676732
"47686"	"ENSG00000260974"	"AC138907.3"	"chr16"	32675037	32678831
"47687"	"ENSG00000261391"	"AC138907.6"	"chr16"	32715931	32716056
"47688"	"ENSG00000260864"	"ABHD17AP7"	"chr16"	32726615	32729537
"47689"	"ENSG00000260845"	"AC138907.2"	"chr16"	32735909	32741094
"47690"	"ENSG00000261108"	"AC138907.4"	"chr16"	32739627	32740166
"47691"	"ENSG00000260644"	"HERC2P5"	"chr16"	32741314	32776196
"47692"	"ENSG00000278950"	"AC138907.8"	"chr16"	32781883	32784138
"47693"	"ENSG00000279780"	"AC138907.9"	"chr16"	32786394	32787379
"47694"	"ENSG00000279795"	"AC138907.10"	"chr16"	32787962	32788944
"47695"	"ENSG00000260158"	"AC137761.1"	"chr16"	32809556	32824645
"47696"	"ENSG00000261719"	"AC137761.2"	"chr16"	32811029	32811251
"47697"	"ENSG00000259934"	"AC142086.2"	"chr16"	32845964	32846180
"47698"	"ENSG00000259303"	"IGHV2OR16-5"	"chr16"	32847713	32848156
"47699"	"ENSG00000260047"	"BCAP31P2"	"chr16"	32869985	32873128
"47700"	"ENSG00000214617"	"SLC6A10P"	"chr16"	32877469	32885501
"47701"	"ENSG00000214614"	"AC142086.1"	"chr16"	32882586	32888874
"47702"	"ENSG00000261834"	"IGHV3OR16-15"	"chr16"	32903442	32903894
"47703"	"ENSG00000270864"	"IGHV3OR16-6"	"chr16"	32915074	32915536
"47704"	"ENSG00000277304"	"AC142086.6"	"chr16"	32916974	32946392
"47705"	"ENSG00000260610"	"AC142086.3"	"chr16"	32931768	32932569
"47706"	"ENSG00000261259"	"AC142086.5"	"chr16"	32951993	33028037
"47707"	"ENSG00000259852"	"IGHV1OR16-2"	"chr16"	32978461	32978891
"47708"	"ENSG00000233732"	"IGHV3OR16-10"	"chr16"	32995048	32995505
"47709"	"ENSG00000260921"	"AC142086.4"	"chr16"	32995537	32996770
"47710"	"ENSG00000259997"	"IGHV1OR16-4"	"chr16"	33002333	33002621
"47711"	"ENSG00000271130"	"IGHV3OR16-8"	"chr16"	33009175	33009620
"47712"	"ENSG00000260141"	"AC145350.2"	"chr16"	33043609	33095431
"47713"	"ENSG00000260900"	"AC145350.3"	"chr16"	33059936	33060098
"47714"	"ENSG00000261599"	"HERC2P8"	"chr16"	33094204	33129090
"47715"	"ENSG00000261682"	"AC145350.4"	"chr16"	33129316	33134499
"47716"	"ENSG00000259800"	"AC145350.1"	"chr16"	33130235	33130442
"47717"	"ENSG00000261536"	"ABHD17AP9"	"chr16"	33140850	33143797
"47718"	"ENSG00000260414"	"AC138869.1"	"chr16"	33154352	33154475
"47719"	"ENSG00000260419"	"AC138869.2"	"chr16"	33191561	33195354
"47720"	"ENSG00000205457"	"TP53TG3C"	"chr16"	33193659	33196858
"47721"	"ENSG00000260827"	"AC138869.3"	"chr16"	33203773	33206462
"47722"	"ENSG00000261507"	"AC141257.2"	"chr16"	33206431	33330342
"47723"	"ENSG00000275034"	"TP53TG3E"	"chr16"	33303739	33306935
"47724"	"ENSG00000282973"	"AC141257.3"	"chr16"	33345182	33345396
"47725"	"ENSG00000261509"	"TP53TG3B"	"chr16"	33360274	33363478
"47726"	"ENSG00000261009"	"AC141257.1"	"chr16"	33370473	33372915
"47727"	"ENSG00000283110"	"AC141257.4"	"chr16"	33386105	33386349
"47728"	"ENSG00000278848"	"TP53TG3F"	"chr16"	33459045	33462249
"47729"	"ENSG00000282927"	"AC136944.6"	"chr16"	33484887	33485131
"47730"	"ENSG00000262090"	"AC136944.5"	"chr16"	33495943	33496093
"47731"	"ENSG00000260626"	"AC136944.1"	"chr16"	33533816	33534976
"47732"	"ENSG00000261200"	"AC136944.2"	"chr16"	33541842	33545812
"47733"	"ENSG00000261466"	"AC136944.4"	"chr16"	33548297	33554408
"47734"	"ENSG00000261405"	"AC136944.3"	"chr16"	33562649	33570935
"47735"	"ENSG00000259882"	"AC142384.1"	"chr16"	33577502	33622547
"47736"	"ENSG00000260518"	"BMS1P8"	"chr16"	33687025	33707213
"47737"	"ENSG00000282924"	"AC136428.4"	"chr16"	33723356	33763773
"47738"	"ENSG00000261580"	"ENPP7P13"	"chr16"	33769421	33769679
"47739"	"ENSG00000260308"	"AC136428.2"	"chr16"	33771035	33771248
"47740"	"ENSG00000270467"	"IGHV3OR16-12"	"chr16"	33802764	33803217
"47741"	"ENSG00000261153"	"AC136428.3"	"chr16"	33808778	33810767
"47742"	"ENSG00000271178"	"IGHV3OR16-13"	"chr16"	33827214	33827661
"47743"	"ENSG00000259680"	"AC136428.1"	"chr16"	33844784	33845229
"47744"	"ENSG00000270924"	"AC140658.6"	"chr16"	33848476	33848644
"47745"	"ENSG00000271691"	"AC140658.7"	"chr16"	33851785	33852069
"47746"	"ENSG00000260312"	"AC140658.2"	"chr16"	33857935	33858864
"47747"	"ENSG00000270318"	"IGHV3OR16-11"	"chr16"	33858896	33859352
"47748"	"ENSG00000260525"	"AC140658.3"	"chr16"	33875039	33875468
"47749"	"ENSG00000260781"	"ARHGAP23P1"	"chr16"	33907419	33937167
"47750"	"ENSG00000271620"	"IGHV3OR16-7"	"chr16"	33938337	33938799
"47751"	"ENSG00000261607"	"AC140658.4"	"chr16"	33948278	33948548
"47752"	"ENSG00000259842"	"IGHV3OR16-16"	"chr16"	33949976	33950420
"47753"	"ENSG00000205452"	"AC140658.1"	"chr16"	33964547	33976346
"47754"	"ENSG00000270401"	"AC140658.5"	"chr16"	33965655	33966091
"47755"	"ENSG00000198555"	"AC133561.1"	"chr16"	33976039	33987630
"47756"	"ENSG00000261217"	"BCAP31P1"	"chr16"	33988406	33991551
"47757"	"ENSG00000259990"	"AC133561.2"	"chr16"	34013394	34013830
"47758"	"ENSG00000283065"	"AC133561.4"	"chr16"	34015260	34015477
"47759"	"ENSG00000261197"	"AC133561.3"	"chr16"	34051140	34051363
"47760"	"ENSG00000262561"	"AC136932.1"	"chr16"	34120470	34120677
"47761"	"ENSG00000261440"	"DUX4L45"	"chr16"	34135736	34136792
"47762"	"ENSG00000260087"	"PCMTD1P2"	"chr16"	34139189	34139543
"47763"	"ENSG00000259987"	"DUX4L46"	"chr16"	34141256	34142006
"47764"	"ENSG00000260207"	"DUX4L47"	"chr16"	34142456	34142849
"47765"	"ENSG00000256642"	"LINC00273"	"chr16"	34158585	34160036
"47766"	"ENSG00000200434"	"RNA5-8SP2"	"chr16"	34162959	34163110
"47767"	"ENSG00000279800"	"BCLAF1P2"	"chr16"	34266041	34268649
"47768"	"ENSG00000284209"	"FP325313.1"	"chr16"	34353616	34371659
"47769"	"ENSG00000286968"	"FP325313.2"	"chr16"	34446566	34448866
"47770"	"ENSG00000279165"	"AC135776.4"	"chr16"	34941977	34943880
"47771"	"ENSG00000287353"	"AC135776.5"	"chr16"	34962970	34965270
"47772"	"ENSG00000260854"	"LINC02184"	"chr16"	34978744	34979844
"47773"	"ENSG00000179755"	"AC135776.1"	"chr16"	35021749	35024229
"47774"	"ENSG00000261566"	"AC135776.2"	"chr16"	35022851	35024250
"47775"	"ENSG00000262885"	"AC135776.3"	"chr16"	35023339	35023765
"47776"	"ENSG00000216671"	"CCNYL3"	"chr16"	35040164	35084313
"47777"	"ENSG00000278138"	"CLUHP11"	"chr16"	35068211	35085060
"47778"	"ENSG00000261053"	"NAMPTP3"	"chr16"	35085896	35086119
"47779"	"ENSG00000260809"	"VPS35P1"	"chr16"	35090501	35104834
"47780"	"ENSG00000259979"	"VN1R68P"	"chr16"	35118238	35118956
"47781"	"ENSG00000260724"	"VN1R69P"	"chr16"	35134514	35135075
"47782"	"ENSG00000261800"	"AC023824.5"	"chr16"	35143722	35146129
"47783"	"ENSG00000280180"	"AC023824.6"	"chr16"	35148636	35154366
"47784"	"ENSG00000261461"	"UBE2MP1"	"chr16"	35169692	35170241
"47785"	"ENSG00000261608"	"SLC25A1P4"	"chr16"	35173316	35174093
"47786"	"ENSG00000260073"	"AC023824.1"	"chr16"	35192687	35195661
"47787"	"ENSG00000260590"	"AC023824.2"	"chr16"	35193335	35193734
"47788"	"ENSG00000261398"	"AC023824.4"	"chr16"	35195779	35197544
"47789"	"ENSG00000260958"	"AC023824.3"	"chr16"	35207884	35284146
"47790"	"ENSG00000261274"	"TP53TG3GP"	"chr16"	35207903	35208236
"47791"	"ENSG00000260967"	"RARRES2P5"	"chr16"	35221583	35222048
"47792"	"ENSG00000260984"	"FGFR3P5"	"chr16"	35232412	35235984
"47793"	"ENSG00000259897"	"FRG2JP"	"chr16"	35245916	35247534
"47794"	"ENSG00000261010"	"RARRES2P6"	"chr16"	35255192	35255633
"47795"	"ENSG00000261752"	"AGGF1P8"	"chr16"	35258630	35259629
"47796"	"ENSG00000260846"	"FRG2HP"	"chr16"	35335277	35336889
"47797"	"ENSG00000261486"	"RARRES2P9"	"chr16"	35344091	35344559
"47798"	"ENSG00000260427"	"AGGF1P9"	"chr16"	35347385	35348297
"47799"	"ENSG00000260480"	"C2orf69P4"	"chr16"	35352482	35353022
"47800"	"ENSG00000259841"	"LINC01566"	"chr16"	35363412	35390584
"47801"	"ENSG00000260291"	"FRG2GP"	"chr16"	35384144	35385086
"47802"	"ENSG00000261689"	"AGGF1P4"	"chr16"	35389203	35390003
"47803"	"ENSG00000260598"	"FRG2IP"	"chr16"	35405747	35407349
"47804"	"ENSG00000260812"	"RARRES2P7"	"chr16"	35414279	35414747
"47805"	"ENSG00000260680"	"AGGF1P5"	"chr16"	35420291	35421209
"47806"	"ENSG00000261299"	"C2orf69P3"	"chr16"	35425364	35426483
"47807"	"ENSG00000278681"	"AC018558.4"	"chr16"	35435303	35436341
"47808"	"ENSG00000214581"	"ZNF971P"	"chr16"	35446898	35449411
"47809"	"ENSG00000287163"	"AC018558.6"	"chr16"	35450898	35452987
"47810"	"ENSG00000261711"	"FRG2DP"	"chr16"	35477414	35480481
"47811"	"ENSG00000260153"	"RARRES2P10"	"chr16"	35485766	35486225
"47812"	"ENSG00000259836"	"AGGF1P6"	"chr16"	35489237	35490212
"47813"	"ENSG00000261350"	"AC018558.2"	"chr16"	35491174	35492395
"47814"	"ENSG00000260341"	"C2orf69P2"	"chr16"	35492324	35493446
"47815"	"ENSG00000261445"	"AC018558.3"	"chr16"	35493754	35496457
"47816"	"ENSG00000287448"	"AC018558.7"	"chr16"	35499494	35522465
"47817"	"ENSG00000260857"	"AC018558.1"	"chr16"	35504370	35506567
"47818"	"ENSG00000269622"	"TP53TG3HP"	"chr16"	35506592	35507170
"47819"	"ENSG00000282946"	"AC018558.5"	"chr16"	35528367	35529318
"47820"	"ENSG00000259996"	"RARRES2P8"	"chr16"	35543279	35543645
"47821"	"ENSG00000260994"	"AGGF1P7"	"chr16"	35547917	35548829
"47822"	"ENSG00000261046"	"C2orf69P1"	"chr16"	35552909	35554001
"47823"	"ENSG00000260134"	"C1QL1P1"	"chr16"	35574834	35575494
"47824"	"ENSG00000260746"	"KIF18BP1"	"chr16"	35636687	35645180
"47825"	"ENSG00000259791"	"AC092325.1"	"chr16"	35640029	35640582
"47826"	"ENSG00000260522"	"AC106785.1"	"chr16"	35722268	35722529
"47827"	"ENSG00000251915"	"RNA5SP406"	"chr16"	35734393	35734504
"47828"	"ENSG00000222207"	"RNA5SP407"	"chr16"	35734639	35734748
"47829"	"ENSG00000251924"	"RNA5SP408"	"chr16"	35735372	35735471
"47830"	"ENSG00000252624"	"RNA5SP409"	"chr16"	35735625	35735733
"47831"	"ENSG00000261122"	"LINC02167"	"chr16"	35743268	35756515
"47832"	"ENSG00000252094"	"RNA5SP410"	"chr16"	35745989	35746094
"47833"	"ENSG00000276599"	"RNA5SP411"	"chr16"	35746523	35746636
"47834"	"ENSG00000277004"	"RNA5SP412"	"chr16"	35746772	35746894
"47835"	"ENSG00000252182"	"RNA5SP413"	"chr16"	35747032	35747140
"47836"	"ENSG00000274228"	"RNA5SP414"	"chr16"	35748520	35748655
"47837"	"ENSG00000253055"	"RNA5SP415"	"chr16"	35750061	35750175
"47838"	"ENSG00000252647"	"RNA5SP416"	"chr16"	35751574	35751684
"47839"	"ENSG00000252268"	"RNA5SP417"	"chr16"	35751828	35751935
"47840"	"ENSG00000251760"	"RNA5SP418"	"chr16"	35752826	35752942
"47841"	"ENSG00000251717"	"RNA5SP419"	"chr16"	35753796	35753930
"47842"	"ENSG00000252806"	"RNA5SP420"	"chr16"	35754046	35754182
"47843"	"ENSG00000252673"	"RNA5SP421"	"chr16"	35754555	35754688
"47844"	"ENSG00000252587"	"RNA5SP422"	"chr16"	35754923	35755033
"47845"	"ENSG00000252936"	"RNA5SP423"	"chr16"	35755177	35755285
"47846"	"ENSG00000260611"	"AC106785.2"	"chr16"	35785569	35786887
"47847"	"ENSG00000261620"	"HMGN2P41"	"chr16"	35802869	35803280
"47848"	"ENSG00000261515"	"VN1R70P"	"chr16"	35836886	35837732
"47849"	"ENSG00000261782"	"AC116553.1"	"chr16"	35879036	35879498
"47850"	"ENSG00000279666"	"AC116553.2"	"chr16"	35903117	35904916
"47851"	"ENSG00000261084"	"PPP1R1AP2"	"chr16"	35912120	35912516
"47852"	"ENSG00000261239"	"ANKRD26P1"	"chr16"	46469341	46569097
"47853"	"ENSG00000199448"	"RNU6-845P"	"chr16"	46556089	46556191
"47854"	"ENSG00000261356"	"AC092368.2"	"chr16"	46571537	46572136
"47855"	"ENSG00000260251"	"AC092368.1"	"chr16"	46573763	46575094
"47856"	"ENSG00000171241"	"SHCBP1"	"chr16"	46578591	46621379
"47857"	"ENSG00000261512"	"AC092368.3"	"chr16"	46622861	46624451
"47858"	"ENSG00000259856"	"RAB43P1"	"chr16"	46626404	46626992
"47859"	"ENSG00000260909"	"AC012186.1"	"chr16"	46649126	46649849
"47860"	"ENSG00000069329"	"VPS35"	"chr16"	46656132	46689518
"47861"	"ENSG00000261131"	"AC012186.2"	"chr16"	46660696	46661591
"47862"	"ENSG00000280376"	"AC012186.3"	"chr16"	46673443	46673927
"47863"	"ENSG00000091651"	"ORC6"	"chr16"	46689643	46698394
"47864"	"ENSG00000140795"	"MYLK3"	"chr16"	46702282	46790407
"47865"	"ENSG00000260782"	"AC007225.1"	"chr16"	46789898	46792040
"47866"	"ENSG00000155330"	"C16orf87"	"chr16"	46796603	46831180
"47867"	"ENSG00000260889"	"CKBP1"	"chr16"	46842632	46844618
"47868"	"ENSG00000261725"	"AC007225.2"	"chr16"	46850999	46851254
"47869"	"ENSG00000166123"	"GPT2"	"chr16"	46884362	46931289
"47870"	"ENSG00000069345"	"DNAJA2"	"chr16"	46955362	46973674
"47871"	"ENSG00000261173"	"AC018845.3"	"chr16"	46973989	46978983
"47872"	"ENSG00000259821"	"AC018845.1"	"chr16"	47004513	47035385
"47873"	"ENSG00000259983"	"AC018845.2"	"chr16"	47013957	47014365
"47874"	"ENSG00000171208"	"NETO2"	"chr16"	47077703	47143997
"47875"	"ENSG00000260281"	"ITFG1-AS1"	"chr16"	47144323	47162749
"47876"	"ENSG00000239840"	"RPL23AP72"	"chr16"	47150132	47150566
"47877"	"ENSG00000129636"	"ITFG1"	"chr16"	47154387	47464149
"47878"	"ENSG00000260744"	"AC007494.2"	"chr16"	47196311	47202429
"47879"	"ENSG00000279509"	"AC007494.3"	"chr16"	47218026	47218768
"47880"	"ENSG00000260012"	"AC007494.1"	"chr16"	47262741	47263500
"47881"	"ENSG00000261369"	"AC007533.1"	"chr16"	47299447	47317814
"47882"	"ENSG00000222767"	"RF00019"	"chr16"	47313027	47313121
"47883"	"ENSG00000102893"	"PHKB"	"chr16"	47461123	47701523
"47884"	"ENSG00000222268"	"RNA5SP425"	"chr16"	47505432	47505543
"47885"	"ENSG00000262038"	"AC007599.2"	"chr16"	47529190	47529916
"47886"	"ENSG00000259866"	"AC007599.1"	"chr16"	47561307	47562480
"47887"	"ENSG00000261336"	"EIF4BP5"	"chr16"	47565090	47566884
"47888"	"ENSG00000259918"	"NDUFA5P11"	"chr16"	47598654	47598996
"47889"	"ENSG00000261231"	"LINC02133"	"chr16"	47724568	47908431
"47890"	"ENSG00000260497"	"AC141846.1"	"chr16"	47760780	47760921
"47891"	"ENSG00000261325"	"LINC02192"	"chr16"	47849314	47887130
"47892"	"ENSG00000260450"	"LINC02134"	"chr16"	47965620	47971693
"47893"	"ENSG00000288026"	"AC096996.3"	"chr16"	48050588	48055099
"47894"	"ENSG00000261017"	"AC096996.1"	"chr16"	48059671	48059995
"47895"	"ENSG00000140798"	"ABCC12"	"chr16"	48081006	48156018
"47896"	"ENSG00000261538"	"AC096996.2"	"chr16"	48164952	48167238
"47897"	"ENSG00000121270"	"ABCC11"	"chr16"	48166910	48247568
"47898"	"ENSG00000102910"	"LONP2"	"chr16"	48244296	48363122
"47899"	"ENSG00000240793"	"UBA52P8"	"chr16"	48334471	48334854
"47900"	"ENSG00000280067"	"AC023818.1"	"chr16"	48343755	48346058
"47901"	"ENSG00000196470"	"SIAH1"	"chr16"	48356364	48448402
"47902"	"ENSG00000275909"	"RF00017"	"chr16"	48432927	48433208
"47903"	"ENSG00000261802"	"AC026470.4"	"chr16"	48447904	48448398
"47904"	"ENSG00000260688"	"AC026470.2"	"chr16"	48470953	48471133
"47905"	"ENSG00000260347"	"MOCS1P1"	"chr16"	48496990	48498601
"47906"	"ENSG00000102921"	"AC026470.1"	"chr16"	48538726	48620148
"47907"	"ENSG00000261267"	"AC026470.3"	"chr16"	48559661	48587403
"47908"	"ENSG00000243609"	"RPS2P44"	"chr16"	48577524	48578369
"47909"	"ENSG00000260033"	"AC023813.2"	"chr16"	48600176	48600644
"47910"	"ENSG00000259912"	"AC023813.1"	"chr16"	48620319	48622033
"47911"	"ENSG00000260086"	"AC007611.1"	"chr16"	48623422	48746318
"47912"	"ENSG00000260052"	"AC023813.3"	"chr16"	48637143	48638719
"47913"	"ENSG00000272545"	"AC023813.4"	"chr16"	48640473	48641052
"47914"	"ENSG00000260726"	"KLF8P1"	"chr16"	48718083	48719143
"47915"	"ENSG00000222170"	"RNU6-257P"	"chr16"	48731704	48731801
"47916"	"ENSG00000260184"	"AC023827.1"	"chr16"	48849919	48850015
"47917"	"ENSG00000260067"	"MTND4LP25"	"chr16"	49066567	49066729
"47918"	"ENSG00000287469"	"AC044798.3"	"chr16"	49072543	49275579
"47919"	"ENSG00000261421"	"AC044798.1"	"chr16"	49159508	49162023
"47920"	"ENSG00000261815"	"AC044798.2"	"chr16"	49170552	49171786
"47921"	"ENSG00000102924"	"CBLN1"	"chr16"	49277917	49281838
"47922"	"ENSG00000279249"	"AC007614.1"	"chr16"	49282021	49350504
"47923"	"ENSG00000280189"	"AC007614.2"	"chr16"	49297143	49299762
"47924"	"ENSG00000166152"	"C16orf78"	"chr16"	49373823	49399431
"47925"	"ENSG00000262950"	"AC007861.1"	"chr16"	49442910	49454109
"47926"	"ENSG00000263110"	"AC007861.2"	"chr16"	49454229	49457269
"47927"	"ENSG00000261623"	"LINC02179"	"chr16"	49466106	49469875
"47928"	"ENSG00000102935"	"ZNF423"	"chr16"	49487524	49857919
