""	"Chr"	"Start"	"End"	"Strand"	"Length"	"X15644_S1_L001.bam"	"X15645_S2_L001.bam"	"X15646_S3_L001.bam"	"X15647_S4_L001.bam"	"X15650_S7_L001.bam"	"X15651_S1_L001.bam"	"X15652_S2_L001.bam"	"X15653_S3_L001.bam"	"X15654_S8_L001.bam"	"X15655_S9_L001.bam"	"X15656_S10_L001.bam"	"mean"	"sd"
"chrX-1013"	"chrX_F"	101000001	102000000	"."	1000000	NA	349.413998214969	399.57171971502	346.859419996325	NA	NA	388.833203318836	NA	NA	NA	NA	371.169585311287	26.975138846418
"chrX-1022"	"chrX_F"	102000001	103000000	"."	1000000	NA	262.276186314446	236.334363130021	273.088081636704	NA	NA	283.207884930018	NA	NA	NA	NA	263.726629002797	20.162639886316
"chrX-1032"	"chrX_F"	103000001	104000000	"."	1000000	NA	316.198099619225	310.188851608153	287.842349308628	NA	NA	317.536113406383	NA	NA	NA	NA	307.941353485598	13.7750316559758
"chrX-1042"	"chrX_F"	104000001	105000000	"."	1000000	NA	238.981919766781	238.606808929349	238.482617460737	NA	NA	259.22213554589	NA	NA	NA	NA	243.823370425689	10.2680372643707
"chrX-1052"	"chrX_F"	105000001	106000000	"."	1000000	NA	164.785367059405	150.7389046887	141.640969650471	NA	NA	200.027946698824	NA	NA	NA	NA	164.29829702435	25.6518791210239
"chrX-1062"	"chrX_F"	106000001	107000000	"."	1000000	NA	185.49138176844	159.828687886008	188.049847963978	NA	NA	233.475964188616	NA	NA	NA	NA	191.711470451761	30.620699663802
"chrX-1072"	"chrX_F"	107000001	108000000	"."	1000000	NA	323.531479828675	294.660471979418	344.176825874157	NA	NA	307.193634314145	NA	NA	NA	NA	317.390602999099	21.4153304175778
"chrX-1082"	"chrX_F"	108000001	109000000	"."	1000000	NA	189.805134832823	156.798760153572	179.46554677304	NA	NA	179.342988514347	NA	NA	NA	NA	176.353107568445	13.9278642322514
"chrX-1092"	"chrX_F"	109000001	110000000	"."	1000000	NA	253.648680185681	218.533537701959	219.972718017778	NA	NA	276.606302530717	NA	NA	NA	NA	242.190309609034	28.1011213194796
"chrX-1102"	"chrX_F"	110000001	111000000	"."	1000000	NA	259.687934475816	184.068109745497	252.700366308227	NA	NA	238.9772828547	NA	NA	NA	NA	233.85842334606	34.2902343284661
"chrX-1113"	"chrX_F"	111000001	112000000	"."	1000000	NA	201.452268106655	162.858615618444	186.440291490677	NA	NA	194.746680779383	NA	NA	NA	NA	186.37446399879	16.8368014464594
"chrX-1122"	"chrX_F"	112000001	113000000	"."	1000000	NA	218.707280364184	193.915374875915	223.191830964379	NA	NA	238.9772828547	NA	NA	NA	NA	218.697942264795	18.669247654812
"chrX-1132"	"chrX_F"	113000001	114000000	"."	1000000	NA	170.393246043102	154.905055320799	155.322199673528	NA	NA	236.116597148336	NA	NA	NA	NA	179.184274546442	38.6326746094549
"chrX-1142"	"chrX_F"	114000001	115000000	"."	1000000	NA	165.216742365843	183.689368778943	136.544040818352	NA	NA	212.350900510852	NA	NA	NA	NA	174.450263118498	31.8536182283341
"chrX-1152"	"chrX_F"	115000001	116000000	"."	1000000	NA	498.669854242598	405.631575179892	376.63621475239	NA	NA	337.780966097574	NA	NA	NA	NA	404.679652568113	68.5490890371686
"chrX-1162"	"chrX_F"	116000001	117000000	"."	1000000	NA	136.314596834482	131.801856360973	134.397965520618	NA	NA	219.612641150084	NA	NA	NA	NA	155.531764966539	42.7605904422731
"chrX-1172"	"chrX_F"	117000001	118000000	"."	1000000	NA	154.863735011326	156.798760153572	148.883973780325	NA	NA	254.160922373093	NA	NA	NA	NA	178.676847829579	50.4353576910067
"chrX-1182"	"chrX_F"	118000001	119000000	"."	1000000	NA	374.002390681948	369.651183357213	319.496959950211	NA	NA	360.006293508554	NA	NA	NA	NA	355.789206874482	24.8916683711897
"chrX-1192"	"chrX_F"	119000001	120000000	"."	1000000	NA	482.277592597945	541.599582172966	479.647829043642	NA	NA	409.958266996599	NA	NA	NA	NA	478.370817702788	53.836317972778
"chrX-1202"	"chrX_F"	120000001	121000000	"."	1000000	NA	290.746956539369	307.916405808826	296.158391087349	NA	NA	294.650627755473	NA	NA	NA	NA	297.368095297754	7.39266183941429
"chrX-1213"	"chrX_F"	121000001	122000000	"."	1000000	NA	187.216882994193	164.373579484662	141.640969650471	NA	NA	216.09179720379	NA	NA	NA	NA	177.330807333279	31.8423360484187
"chrX-1222"	"chrX_F"	122000001	123000000	"."	1000000	NA	143.216601737493	144.679049223827	142.177488474905	NA	NA	209.490214804489	NA	NA	NA	NA	159.890838560179	33.0821684270173
"chrX-1232"	"chrX_F"	123000001	124000000	"."	1000000	NA	251.060428347052	320.79359867168	253.505144544878	NA	NA	303.672790367851	NA	NA	NA	NA	282.257990482865	35.3251599918406
"chrX-1242"	"chrX_F"	124000001	125000000	"."	1000000	NA	181.609004010496	199.596489374233	195.024592681615	NA	NA	214.551427977286	NA	NA	NA	NA	197.695378510908	13.5848588220009
"chrX-1252"	"chrX_F"	125000001	126000000	"."	1000000	NA	149.255856027629	114.75851286602	147.006157894807	NA	NA	183.303937953928	NA	NA	NA	NA	148.581116185596	28.003443921185
"chrX-1262"	"chrX_F"	126000001	127000000	"."	1000000	NA	144.07935235037	137.104229892737	146.201379658157	NA	NA	213.891269737356	NA	NA	NA	NA	160.319057909655	35.9256036638322
"chrX-1272"	"chrX_F"	127000001	128000000	"."	1000000	NA	125.961589479964	134.453043126855	124.204107856379	NA	NA	213.231111497426	NA	NA	NA	NA	149.462462990156	42.7473148352916
"chrX-1282"	"chrX_F"	128000001	129000000	"."	1000000	NA	133.294969689414	133.316820227192	127.423220802981	NA	NA	220.712904883301	NA	NA	NA	NA	153.686978900722	44.769919765015
"chrX-1292"	"chrX_F"	129000001	130000000	"."	1000000	NA	358.90425495661	329.883381868988	373.148842393571	NA	NA	338.22107159086	NA	NA	NA	NA	350.039387702507	19.6517169260677
"chrX-1302"	"chrX_F"	130000001	131000000	"."	1000000	NA	309.296094716213	350.335394062932	335.324265271002	NA	NA	301.472262901417	NA	NA	NA	NA	324.107004237891	22.6969156063673
"chrX-1313"	"chrX_F"	131000001	132000000	"."	1000000	NA	251.49180365349	190.885447143479	220.240977429994	NA	NA	257.90181906603	NA	NA	NA	NA	230.130011823248	30.9059233042491
"chrX-1322"	"chrX_F"	132000001	133000000	"."	1000000	NA	229.923038331578	176.114549447852	227.215722147631	NA	NA	231.935594962112	NA	NA	NA	NA	216.297226222294	26.858160761743
"chrX-1332"	"chrX_F"	133000001	134000000	"."	1000000	NA	282.550825717043	260.573784989511	300.987060507252	NA	NA	273.085458584423	NA	NA	NA	NA	279.299282449557	17.031227327601
"chrX-1342"	"chrX_F"	134000001	135000000	"."	1000000	NA	348.551247602093	371.166147223431	312.253955820357	NA	NA	329.418961725126	NA	NA	NA	NA	340.347578092752	25.3362103505086
"chrX-1352"	"chrX_F"	135000001	136000000	"."	1000000	NA	284.707702249234	248.075333093212	287.305830484195	NA	NA	249.099709200295	NA	NA	NA	NA	267.297143756734	21.6340759081486
"chrX-1362"	"chrX_F"	136000001	137000000	"."	1000000	NA	315.766724312787	380.634671387294	348.468976469626	NA	NA	333.59996391135	NA	NA	NA	NA	344.617584020264	27.4822601261745
"chrX-1372"	"chrX_F"	137000001	138000000	"."	1000000	NA	240.707420992534	246.560369226993	275.770675758872	NA	NA	269.564614638129	NA	NA	NA	NA	258.150770154132	17.1205991235709
"chrX-1382"	"chrX_F"	138000001	139000000	"."	1000000	NA	133.726344995852	156.041278220463	169.539948521019	NA	NA	209.930320297775	NA	NA	NA	NA	167.309473008777	32.0224418471521
"chrX-1392"	"chrX_F"	139000001	140000000	"."	1000000	NA	211.373900154734	203.005158073223	214.607529773442	NA	NA	242.278074054351	NA	NA	NA	NA	217.816165513938	17.0249722184992
"chrX-1402"	"chrX_F"	140000001	141000000	"."	1000000	NA	245.452549363355	237.09184506313	223.191830964379	NA	NA	260.322399279107	NA	NA	NA	NA	241.514656167493	15.5405425180206
"chrX-1413"	"chrX_F"	141000001	142000000	"."	1000000	NA	229.923038331578	261.710007889174	212.997973300141	NA	NA	284.308148663235	NA	NA	NA	NA	247.234792046032	31.9156294996707
"chrX-1422"	"chrX_F"	142000001	143000000	"."	1000000	NA	158.314737462832	160.586169819117	169.808207933236	NA	NA	196.727155499173	NA	NA	NA	NA	171.359067678589	17.6272036418237
"chrX-1432"	"chrX_F"	143000001	144000000	"."	1000000	NA	162.197115220776	154.526314354245	161.492166154515	NA	NA	177.362513794557	NA	NA	NA	NA	163.894527381023	9.62293477158618
"chrX-1442"	"chrX_F"	144000001	145000000	"."	1000000	NA	141.059725205302	130.286892494755	116.424584902092	NA	NA	174.941933581479	NA	NA	NA	NA	140.678284045907	24.9690883386015
"chrX-1452"	"chrX_F"	145000001	146000000	"."	1000000	NA	171.255996655979	150.360163722145	140.567932001604	NA	NA	172.741406115046	NA	NA	NA	NA	158.731374623693	15.844399213228
"chrX-1462"	"chrX_F"	146000001	147000000	"."	1000000	NA	168.667744817349	179.901959113398	166.320835574417	NA	NA	190.565678593159	NA	NA	NA	NA	176.364054524581	11.1699347216138
"chrX-1472"	"chrX_F"	147000001	148000000	"."	1000000	NA	175.569749720361	159.828687886008	166.0525761622	NA	NA	200.46805219211	NA	NA	NA	NA	175.47976649017	17.8722382319333
"chrX-1482"	"chrX_F"	148000001	149000000	"."	1000000	NA	178.589376865429	131.044374427864	182.952919131859	NA	NA	164.599454489241	NA	NA	NA	NA	164.296531228598	23.5098840235167
"chrX-1492"	"chrX_F"	149000001	150000000	"."	1000000	NA	326.551106973743	257.543857257075	331.032114675534	NA	NA	249.539814693582	NA	NA	NA	NA	291.166723399983	43.6065770213724
"chrX-1502"	"chrX_F"	150000001	151000000	"."	1000000	NA	355.453252505104	306.780182909162	404.803453035154	NA	NA	293.990469515543	NA	NA	NA	NA	340.256839491241	50.5254385272666
"chrX-1512"	"chrX_F"	151000001	152000000	"."	1000000	NA	316.198099619225	273.450977852365	346.859419996325	NA	NA	255.26118610631	NA	NA	NA	NA	297.942420893556	41.4232671822616
"chrX-1522"	"chrX_F"	152000001	153000000	"."	1000000	NA	342.943368618395	307.916405808826	359.199352958298	NA	NA	296.41104972862	NA	NA	NA	NA	326.617544278535	29.3840755641437
"chrX-1532"	"chrX_F"	153000001	154000000	"."	1000000	NA	825.22096121634	764.299270507024	908.058110353874	NA	NA	476.63424922954	NA	NA	NA	NA	743.553147826695	187.445649433376
"chrX-1542"	"chrX_F"	154000001	155000000	"."	1000000	NA	661.298344769812	655.600613105877	658.040338167815	NA	NA	502.380420586815	NA	NA	NA	NA	619.329929157579	78.0012686729334
"chrX-1552"	"chrX_F"	155000001	156000000	"."	1000000	NA	241.570171605411	219.291019635068	220.509236842211	NA	NA	309.834267273866	NA	NA	NA	NA	247.801173839139	42.6012863174437
"chrX-1562"	"chrX_F"	156000001	156040895	"."	40895	NA	34.0786492086204	40.9040243878883	30.3133135804986	NA	NA	16.7240087448962	NA	NA	NA	NA	30.5049989804759	10.1794423642757
"chrY-01"	"chrY_M"	1	1000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-110"	"chrY_M"	1000001	2000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-210"	"chrY_M"	2000001	3000000	"."	1000000	38.4373249562356	NA	NA	NA	40.7678242212213	39.157447281077	NA	39.3441987886829	34.184176632982	38.1190815514712	40.6273376841128	38.6624844451118	2.21374685542144
"chrY-310"	"chrY_M"	3000001	4000000	"."	1000000	86.5772756295791	NA	NA	NA	103.882455793334	114.904640382177	NA	89.2810664820112	98.6971716320682	139.687989169262	119.302499548585	107.476156948145	18.6657293324886
"chrY-410"	"chrY_M"	4000001	5000000	"."	1000000	68.664735844149	NA	NA	NA	100.862616962133	92.4372525979522	NA	98.3604969717073	107.693007588116	125.178145223864	117.36786442077	101.509159944099	18.3545958696644
"chrY-58"	"chrY_M"	5000001	6000000	"."	1000000	100.384858380848	NA	NA	NA	118.377682183102	103.991909172696	NA	110.769051974292	105.636816512448	142.639143870021	121.2371346764	114.719513824258	14.457020824578
"chrY-61"	"chrY_M"	6000001	7000000	"."	1000000	115.685152780903	NA	NA	NA	139.818537884633	117.793304525863	NA	133.164980515542	125.427655615753	155.919340023437	147.354708901901	133.594811464005	15.0763877659537
"chrY-71"	"chrY_M"	7000001	8000000	"."	1000000	163.825103454247	NA	NA	NA	169.412958430409	158.555565220099	NA	143.757649420188	157.298617288609	181.496014096682	216.03425593933	170.054309121366	23.3478248557041
"chrY-81"	"chrY_M"	8000001	9000000	"."	1000000	111.953373658939	NA	NA	NA	123.209424313024	108.164424046909	NA	117.729948683059	131.596228842758	150.262960180316	190.883999277736	133.400051286106	28.9776166652235
"chrY-91"	"chrY_M"	9000001	10000000	"."	1000000	241.072931278914	NA	NA	NA	240.077187080526	176.208512764846	NA	216.090445654766	246.228881311254	228.222630192034	259.885985503134	229.683796255068	27.2951985261773
"chrY-101"	"chrY_M"	10000001	11000000	"."	1000000	228.384882264235	NA	NA	NA	233.735525535002	252.918593913841	NA	249.684338466642	248.799120155839	179.52857762951	133.812263007197	218.123328710324	44.8975923264071
"chrY-111"	"chrY_M"	11000001	12000000	"."	1000000	595.218769953357	NA	NA	NA	411.000064926535	442.928502031854	NA	527.514911451341	453.904179953731	465.298724486345	463.345113111667	479.887180844976	61.7018830713247
"chrY-121"	"chrY_M"	12000001	13000000	"."	1000000	186.215778186034	NA	NA	NA	172.13081337849	190.009908118013	NA	171.601236255255	155.499450097399	165.756522359301	176.051796631155	173.895072146521	11.7554837665423
"chrY-131"	"chrY_M"	13000001	14000000	"."	1000000	140.31489498587	NA	NA	NA	177.868507157773	155.666901076413	NA	159.495328935661	145.218494719059	164.772804125714	166.056181804112	158.484730400657	12.8302698630754
"chrY-141"	"chrY_M"	14000001	15000000	"."	1000000	90.3090547515437	NA	NA	NA	112.639988403819	108.164424046909	NA	111.676995023262	118.488010735374	144.114721220401	170.892769623649	122.326566257851	26.7116228996591
"chrY-151"	"chrY_M"	15000001	16000000	"."	1000000	119.790109815064	NA	NA	NA	118.679666066222	125.496408909025	NA	147.389421616066	146.246590256893	154.935621789851	157.995202104883	138.647574365429	16.8378076952454
"chrY-161"	"chrY_M"	16000001	17000000	"."	1000000	94.7871896979013	NA	NA	NA	102.674520260854	131.273737196397	NA	117.124653317079	141.363136452181	144.606580337194	162.186911548482	127.716675544298	24.1384760331389
"chrY-171"	"chrY_M"	17000001	18000000	"."	1000000	105.609349151599	NA	NA	NA	111.734036754458	104.63383453796	NA	118.940539415018	122.857416771168	152.968185322678	154.770810225192	124.502024596868	21.1141982934487
"chrY-181"	"chrY_M"	18000001	19000000	"."	1000000	100.384858380848	NA	NA	NA	127.739182559827	103.991909172696	NA	114.70347185316	143.933375296766	159.854212957782	161.864472360513	130.353068940228	25.4704320209916
"chrY-191"	"chrY_M"	19000001	20000000	"."	1000000	99.6385025564553	NA	NA	NA	132.872908572869	128.06411037008	NA	135.283514296471	131.339204958299	164.035015450524	177.663992571001	138.413892682243	25.4892595898443
"chrY-201"	"chrY_M"	20000001	21000000	"."	1000000	117.551042341885	NA	NA	NA	106.600310741416	103.349983807433	NA	121.361720878937	113.86158081512	155.673410465041	186.369850646168	129.252557099429	30.4975058481473
"chrY-211"	"chrY_M"	21000001	22000000	"."	1000000	116.431508605296	NA	NA	NA	135.590763520951	123.249670130603	NA	160.70591966762	139.82099314543	179.282648071113	172.182526375526	146.752004216648	24.3035332589688
"chrY-221"	"chrY_M"	22000001	23000000	"."	1000000	132.85133674194	NA	NA	NA	134.68481187159	116.509453795336	NA	140.125877224309	135.451587109635	176.331493370354	171.537647999587	143.927458301822	21.8269345381111
"chrY-231"	"chrY_M"	23000001	24000000	"."	1000000	85.8309198051862	NA	NA	NA	107.506262390776	102.066133076906	NA	118.032596366049	114.632652468496	142.393214311625	149.611783217685	117.153365948103	22.3588635473177
"chrY-241"	"chrY_M"	24000001	25000000	"."	1000000	116.0583306931	NA	NA	NA	137.704650702792	136.088177435874	NA	143.455001737198	134.937539340718	144.360650778797	174.11716150334	140.960216027403	17.3583886484598
"chrY-251"	"chrY_M"	25000001	26000000	"."	1000000	110.460662010153	NA	NA	NA	134.68481187159	123.249670130603	NA	119.545834780998	142.905279758932	150.262960180316	187.014729022106	138.303421107814	25.5074342981913
"chrY-261"	"chrY_M"	26000001	27000000	"."	1000000	130.239091356565	NA	NA	NA	118.377682183102	144.112244501669	NA	173.417122353195	145.475518603517	167.23209970968	174.11716150334	150.42441717301	21.8757268083911
"chrY-271"	"chrY_M"	27000001	28000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-281"	"chrY_M"	28000001	29000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-291"	"chrY_M"	29000001	30000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-301"	"chrY_M"	30000001	31000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-311"	"chrY_M"	31000001	32000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-321"	"chrY_M"	32000001	33000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-331"	"chrY_M"	33000001	34000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-341"	"chrY_M"	34000001	35000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-351"	"chrY_M"	35000001	36000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-361"	"chrY_M"	36000001	37000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-371"	"chrY_M"	37000001	38000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-381"	"chrY_M"	38000001	39000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-391"	"chrY_M"	39000001	40000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-401"	"chrY_M"	40000001	41000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-411"	"chrY_M"	41000001	42000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-421"	"chrY_M"	42000001	43000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-431"	"chrY_M"	43000001	44000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-441"	"chrY_M"	44000001	45000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-451"	"chrY_M"	45000001	46000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-461"	"chrY_M"	46000001	47000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-471"	"chrY_M"	47000001	48000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-481"	"chrY_M"	48000001	49000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-491"	"chrY_M"	49000001	50000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-501"	"chrY_M"	50000001	51000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-511"	"chrY_M"	51000001	52000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-521"	"chrY_M"	52000001	53000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-531"	"chrY_M"	53000001	54000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-541"	"chrY_M"	54000001	55000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-551"	"chrY_M"	55000001	56000000	"."	1000000	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-561"	"chrY_M"	56000001	57000000	"."	1000000	2667.47571638031	NA	NA	NA	1504.18172182151	2405.61530632518	NA	2376.99490220243	2220.94338560599	2418.22534771365	2544.36763226456	2305.40057318766	379.733788197355
"chrY-571"	"chrY_M"	57000001	57227415	"."	227415	0	NA	NA	NA	0	0	NA	0	0	0	0	0	0
"chrY-02"	"chrY_F"	1	1000000	"."	1000000	NA	0	0	0	NA	NA	0	NA	NA	NA	NA	0	0
"chrY-112"	"chrY_F"	1000001	2000000	"."	1000000	NA	0	0	0	NA	NA	0	NA	NA	NA	NA	0	0
"chrY-212"	"chrY_F"	2000001	3000000	"."	1000000	NA	0	3.78740966554521	0.536518824433604	NA	NA	3.52084394629393	NA	NA	NA	NA	1.96119310906819	1.97007215380261
"chrY-312"	"chrY_F"	3000001	4000000	"."	1000000	NA	22.4315159347881	15.9071205952899	12.6081923741897	NA	NA	26.6263823438478	NA	NA	NA	NA	19.3933028120289	6.31768334636746
"chrY-412"	"chrY_F"	4000001	5000000	"."	1000000	NA	29.7648961442381	14.0134157625173	16.0955647330081	NA	NA	33.0079119965056	NA	NA	NA	NA	23.2204471590673	9.5595965254087
"chrY-59"	"chrY_F"	5000001	6000000	"."	1000000	NA	23.7256418541028	18.5583073611716	14.4860082597073	NA	NA	34.7683339696525	NA	NA	NA	NA	22.8845728611586	8.77845156573326
"chrY-62"	"chrY_F"	6000001	7000000	"."	1000000	NA	6.03925429013527	8.71104223075399	5.36518824433604	NA	NA	20.6849581844768	NA	NA	NA	NA	10.2001107374255	7.13765958127823
"chrY-72"	"chrY_F"	7000001	8000000	"."	1000000	NA	3.8823777579441	6.43859643142686	3.48737235881842	NA	NA	9.46226810566493	NA	NA	NA	NA	5.81765366346358	2.75948595108168
"chrY-82"	"chrY_F"	8000001	9000000	"."	1000000	NA	1.72550122575293	3.02992773243617	2.14607529773442	NA	NA	9.90237359895167	NA	NA	NA	NA	4.2009694637188	3.83961286591198
"chrY-92"	"chrY_F"	9000001	10000000	"."	1000000	NA	2.15687653219117	7.19607836453591	4.29215059546883	NA	NA	13.643270291889	NA	NA	NA	NA	6.82209394602122	4.99443616978016
