""	"Chr"	"Start"	"End"	"Strand"	"Length"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML11_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML12_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML13_S7_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML14_S8_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy1_S4_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy2_S5_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy3_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.Kontrolle.karyotype_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.WholeGenomeHealthy_S7_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.62720_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63120_S8_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63220_S9_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63320_S1_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63420_S1_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63520_S2_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63620_S3_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63720_S4_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63820_S5_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.64820_S7_L001.bam"	"mean"	"sd"
"chr17-56"	"chr17"	56000001	57000000	"."	1000000	327.503626577608	374.021286989986	358.11854253947	313.145967662682	359.09895879876	358.894215745217	386.752887217734	350.733849220864	337.176637959097	346.156108612072	341.499823366771	360.537775848206	319.195754925438	368.393590202994	338.191719853338	326.829794334321	361.776057839681	353.354132695914	343.972772023315	348.702815916498	19.0040411744542
"chr17-57"	"chr17"	57000001	58000000	"."	1000000	365.734260341427	351.004592405987	366.794361874208	364.781738926209	369.005136972519	353.870583248166	347.085924426172	378.708106570309	335.97100039786	340.625655170195	342.836940921065	336.477984033635	386.057419515271	366.507616191716	349.486290649967	353.34328779046	366.719197827243	317.561215979573	375.838269939181	356.232083325324	17.1955426595117
"chr17-58"	"chr17"	58000001	59000000	"."	1000000	335.379465292902	340.071662478587	331.127104609174	333.134008151789	348.676833845118	338.799685757012	338.408776315518	319.064878636587	314.269524295606	338.111812696614	330.802882932416	345.455518292803	322.401451172896	332.560083988709	316.893386351124	321.2211707186	325.01145418219	322.674489796193	345.718826703636	331.567527169341	10.281772129038
"chr17-59"	"chr17"	59000001	60000000	"."	1000000	333.902745533784	328.563315186588	317.149395680984	409.754830026701	314.933914440752	316.636601211198	326.426047972233	349.942124956257	280.10979339391	367.523769637509	330.268035910699	366.283397774074	325.149190813574	337.903677020664	289.786416439216	305.924924493905	320.068314194628	319.983293050603	322.147088519298	329.602993487188	28.976335600012
"chr17-60"	"chr17"	60000001	61000000	"."	1000000	335.051305346431	383.227964823586	325.343225052681	291.492257132816	341.763146994682	331.264237011435	333.037208437494	341.760974221986	300.203752747849	341.882576406985	337.755894214747	326.064044292999	308.204796362725	339.789651031942	319.797704555972	324.280419963539	326.865131677526	355.237970417827	351.393504414681	332.337671847784	20.3630112926157
"chr17-61"	"chr17"	61000001	62000000	"."	1000000	326.683226711432	314.177881071588	328.235164830928	351.456378600138	327.93577329381	335.696853920598	317.3357023325	332.788099223107	336.774758772018	321.771836618339	340.964976345053	334.323375811434	334.308322949167	330.988438979311	313.343664100755	330.908793327573	310.182034219504	321.867130772516	327.821766230342	328.29285147948	10.2423197156241
"chr17-62"	"chr17"	62000001	63000000	"."	1000000	352.771942455841	367.116278614786	311.847506087533	344.793698437102	345.477963809842	326.240604514384	335.929591141045	329.357294076477	309.84885323774	338.61458119133	323.849871650086	353.355748440872	296.297924586454	337.275019016905	316.893386351124	323.770545089382	329.954594169752	335.323114500464	384.132029670707	334.886870896938	20.6849720109188
"chr17-63"	"chr17"	63000001	64000000	"."	1000000	353.920502268488	338.345410384787	324.861235089641	394.76379965987	362.607396901967	341.607009799482	363.613825589323	356.803735249517	290.558652257958	354.703173022247	340.430129323336	398.961622477448	326.981017240692	348.590863084573	328.187957147753	327.849544082634	339.22298164643	327.249524263695	346.155340373717	345.548090519135	24.7906722815737
"chr17-64"	"chr17"	64000001	65000000	"."	1000000	367.37506007378	344.099584030787	358.11854253947	346.459368477861	329.689992345414	348.846950751114	352.457492304196	339.385801428165	297.792477625376	346.40749285943	345.243752518795	386.752175884978	327.438973847472	379.709434270662	322.379320738058	319.69154609613	360.849219092013	341.781986689879	346.591854043797	345.319527664073	20.9673535925392
"chr17-65"	"chr17"	65000001	66000000	"."	1000000	352.44378250937	329.138732551188	330.163124683092	308.148957540405	334.539892076316	352.688552072389	339.648368902754	326.454305106252	335.569121210782	345.653340117356	341.76724687763	373.824526551776	349.878847579676	329.416793969912	345.936568399598	320.201420970287	358.377649098232	323.48184881987	321.274061179137	337.821428432422	15.7501277579293
"chr17-66"	"chr17"	66000001	67000000	"."	1000000	352.936022429076	321.082889446788	325.343225052681	343.128028396343	352.907597440161	350.176735823863	367.332603351032	347.566952162436	322.307108037182	347.161645601505	349.255105181678	353.714849811238	349.878847579676	352.36281110713	332.383083443644	341.61616568486	324.084615434522	357.390927814299	371.473133238377	345.373807738763	14.4742505731348
"chr17-67"	"chr17"	67000001	68000000	"."	1000000	343.41938398143	342.373331936987	306.545616494082	318.142977784959	334.333513364363	320.478202532472	336.342788670124	343.872238927604	341.999188204042	350.42964081716	349.522528692537	331.809666218867	342.093585264422	292.640300749989	337.223613785056	319.181671221974	329.954594169752	320.252412725162	377.147810949422	333.566477183705	18.4077609379157
"chr17-68"	"chr17"	68000001	69000000	"."	1000000	341.942664222313	353.306261864387	304.135666678877	359.784728803932	353.113976152114	328.309159071993	335.516393611966	334.635455840523	335.167242023703	344.396418880566	349.789952203396	349.046531996471	349.420890972897	341.046967039461	338.83712389886	334.732854883747	336.133519154204	331.555439056639	336.115525961869	339.841409069364	12.1477765928028
"chr17-69"	"chr17"	69000001	70000000	"."	1000000	331.27746596202	385.529634281986	327.271184904846	351.456378600138	331.34102204104	339.686209138845	311.550936925397	338.330169075356	332.75596690123	350.42964081716	330.00061239984	332.527868959601	343.925411691541	334.131728998108	360.458159423835	335.75260463206	337.060357901872	339.629029293407	369.727078558056	341.202182131912	16.663383316464
"chr17-70"	"chr17"	70000001	71000000	"."	1000000	298.789631261435	346.976670853787	353.29864290906	353.122048640897	311.528665693522	322.546757090082	326.839245501312	321.703959518611	372.140127234951	349.675488075085	345.243752518795	319.600219626398	343.009498477981	326.587832952995	347.227376490641	320.201420970287	335.206680406536	342.589345713556	340.917176332753	335.642344224668	17.6262653960665
"chr17-71"	"chr17"	71000001	72000000	"."	1000000	333.738665560549	353.306261864387	358.11854253947	309.814627581164	315.140293152705	324.172049956775	332.624010908415	334.107639664119	336.372879584939	331.827206512662	360.219469126892	301.645151108061	367.281198637304	347.647876078934	349.163588627206	334.987792320826	318.214636699292	331.824558731198	299.011864005039	333.643069087365	19.3487567986107
"chr17-72"	"chr17"	72000001	73000000	"."	1000000	351.131142723488	366.540861250186	299.315767048467	269.838546602949	372.926332499632	377.067945072784	348.325517013408	377.388566129297	350.036771945618	337.609044201898	357.545234018303	359.819573107473	395.216551650865	343.561599054498	324.638234897384	337.792104128686	407.500102724628	330.209840683844	347.464881383958	350.206769270388	31.7713334407349
"chr17-73"	"chr17"	73000001	74000000	"."	1000000	403.14449423907	332.591236738788	341.248893833035	323.139987907236	360.440420426457	364.508863830156	380.968121810632	373.429944806262	331.952208527073	360.987779206199	358.34750455088	357.664964885272	329.72875688137	348.905192086453	338.514421876099	346.205039552269	389.581220269716	337.745191571495	340.917176332753	353.685337859538	21.6378885171255
"chr17-74"	"chr17"	74000001	75000000	"."	1000000	373.938259003191	343.524166666187	322.933275237476	361.450398844691	392.11955271129	357.416676775496	374.77015887445	362.87362127817	328.335295843364	338.61458119133	372.253527115541	351.919342959405	354.000457040694	331.302767981191	342.064144126468	339.066791314078	383.711241534487	356.045329441504	360.560291486368	355.099993653967	19.0370529223655
"chr17-75"	"chr17"	75000001	76000000	"."	1000000	365.242020421722	356.758766051987	350.406703130814	381.438439333799	358.686201374854	327.127127896217	362.787430531165	353.372930102887	276.091001523122	347.161645601505	377.869420843577	357.305863514906	333.850366342388	329.416793969912	327.219851079471	311.02367323547	351.580831615335	354.43061139415	338.298094312271	345.266724856608	24.4911426126888
"chr17-76"	"chr17"	76000001	77000000	"."	1000000	367.867299993486	325.110810998988	329.681134720051	338.131018274066	366.734971141033	344.562087738924	368.15899840919	344.400055104009	307.437578115267	360.987779206199	375.730032756706	339.709896366936	355.374326861033	379.395105268783	310.116643873147	344.420477492721	352.19872411378	304.374351926184	343.099744683154	345.131107212824	22.4374339921652
"chr17-77"	"chr17"	77000001	78000000	"."	1000000	359.499221358487	337.769993020187	321.969295311394	276.501226765985	366.322213717126	371.305543090873	392.124455095759	379.235922746713	294.979323315825	357.468399743186	369.846715517811	360.896877218573	311.868449216963	336.332032011266	327.219851079471	338.047041565765	354.670294107561	334.784875151346	353.576072765083	344.443042252599	29.2069769566119
"chr17-78"	"chr17"	78000001	79000000	"."	1000000	367.867299993486	358.485018145787	319.077355533148	384.769779415317	362.297828834037	331.855252599323	366.506208292874	334.371547752321	293.773685754588	342.133960654343	353.266457844561	375.620033403609	311.868449216963	319.043936907883	332.060381420883	338.556916439921	381.548617789928	326.442165240018	349.210936064279	344.671359542277	25.0780636430322
"chr17-79"	"chr17"	79000001	80000000	"."	1000000	367.04690012731	344.675001395387	335.465014276543	336.465348233307	377.053906738698	351.35876699964	393.364047682995	341.760974221986	313.06388673437	339.87150242812	378.939114887012	364.128789551874	328.354887061031	363.992984176678	323.02472478358	311.788485546704	384.947026531377	346.62614083194	329.567820910664	349.026069637853	24.018134818744
"chr17-80"	"chr17"	80000001	81000000	"."	1000000	363.601220689369	329.714149915788	321.005315385312	383.104109374558	358.067065238994	333.0372837751	379.315331694316	382.402819805141	336.372879584939	320.766299628907	362.358857213763	369.515310107375	365.449372210186	342.30428304698	328.187957147753	305.669987056826	373.51601531014	335.323114500464	324.329656869699	348.107422555558	24.1146215106879
"chr17-81"	"chr17"	81000001	82000000	"."	1000000	342.270824168783	303.244951144189	293.531887491975	274.835556725226	349.605538048908	331.264237011435	378.488936636159	325.398672753443	286.941739574249	302.415249571767	314.757472280885	328.936855255933	284.849009416962	325.959174949236	313.666366123516	324.535357400617	322.230937939186	299.799317458681	309.051678416887	316.409671703581	24.8325335412725
"chr17-82"	"chr17"	82000001	83000000	"."	1000000	381.157777825543	347.552088218387	330.163124683092	393.098129619111	374.061415415375	340.424978623705	376.422948990765	336.48281245794	346.821738448988	339.87150242812	352.999034333702	345.096416922437	380.561940233915	326.587832952995	310.762047918669	347.47972673766	401.630123989398	313.793540535747	366.234969197413	353.221165764893	25.8157316979874
"chr17-83"	"chr17"	83000001	83257441	"."	257441	92.2129449582244	68.4746663873974	95.4340126821199	94.9431923232599	87.5045738682037	85.2539985528983	90.0770613391732	88.6731176359747	95.245367337671	77.4263481862878	87.9823350725667	90.8526467027851	74.646926905088	86.440475516914	94.55169266892	81.0701049908847	80.3260247978796	83.9653384623955	86.4297066759091	86.395291319187	7.4081071604215
"chr18-0"	"chr18"	1	1000000	"."	1000000	541.956151596112	633.534518424576	573.086066055761	607.969564877015	543.188769861113	550.383266221051	581.368923413838	538.372499932703	859.217701974432	559.832718866438	781.144075218746	664.337535178468	664.495036437317	723.89969132892	680.901268025328	628.420782397896	693.275383255546	556.539486987929	606.754001411685	630.983023234993	88.2341808850467
"chr18-1"	"chr18"	1000001	2000000	"."	1000000	301.578990806435	360.211270239587	341.248893833035	333.134008151789	330.515507193227	329.786698041714	316.922504803421	342.024882310188	438.450193102949	331.073053770588	330.00061239984	308.468077145029	306.372969935607	339.160993028183	329.156063216035	353.853162664616	333.044056661978	318.36857500325	311.234246767289	334.452882056566	29.5623676266079
"chr18-2"	"chr18"	2000001	3000000	"."	1000000	323.893867166432	345.825836124587	368.722321726372	294.823597214333	320.712518375445	336.878885096375	318.575294919736	342.28879039839	429.608850987216	344.396418880566	363.428551257198	353.355748440872	345.757238118659	330.045451973672	358.199245264509	322.495857903991	349.109261621554	332.901037429433	398.100467113278	346.269433684875	30.1050511917646
"chr18-3"	"chr18"	3000001	4000000	"."	1000000	336.035785185843	309.574542154788	344.622823574322	319.808647825718	325.252850038417	337.617654581235	340.061566431833	340.969249957379	367.719456177084	355.205941516963	334.011965062723	364.487890922241	311.410492610183	338.846664026303	319.797704555972	315.867484539956	333.353002911201	331.28631938208	358.377723135967	336.016198136327	16.9888754357348
"chr18-4"	"chr18"	4000001	5000000	"."	1000000	317.658828183492	344.099584030787	367.276351837249	334.799678192548	332.57929431276	332.594022084184	309.898146809082	336.746720546142	373.747643983266	339.87150242812	328.128647823828	321.395726478232	342.551541871201	324.701858941717	324.960936920145	347.734664174738	337.369304151094	323.48184881987	291.154617943593	333.197416817476	18.637658353546
"chr18-5"	"chr18"	5000001	6000000	"."	1000000	315.361708558198	341.797914572387	364.384412059003	369.778749048486	340.008927943079	342.641287078286	316.096109745264	346.511319809627	336.774758772018	337.106275707182	344.976329007936	385.674871773878	325.607147420353	360.535365156001	348.840886604445	362.775972962355	340.767712892543	350.124696601207	351.393504414681	346.376734217207	17.5249585074925
"chr18-6"	"chr18"	6000001	7000000	"."	1000000	340.30186448996	347.552088218387	347.996753315609	309.814627581164	317.616837696145	343.380056563147	309.071751750925	352.845113926483	346.01798007483	342.385344901701	364.765668811492	357.305863514906	357.664109894931	342.932941050739	361.103563469357	353.598225227538	332.11721791431	366.271877074744	328.258279900423	343.210535019831	17.1046144217224
"chr18-7"	"chr18"	7000001	8000000	"."	1000000	326.190986791726	321.658306811388	317.149395680984	281.498236888262	331.856968820923	336.583377302431	346.672726897093	359.44281613154	341.999188204042	347.161645601505	346.580870073089	359.819573107473	353.084543827134	335.389045005627	367.880305947334	373.483345319642	333.353002911201	338.283430920613	335.242498621708	339.648961308617	20.5777476785989
"chr18-8"	"chr18"	8000001	9000000	"."	1000000	342.434904142018	369.417948073186	356.190582687306	396.429469700629	347.748129641328	337.174392890319	324.360060326839	366.568334513002	333.961604462466	330.570285275872	358.882351572597	352.996647070505	369.113025064423	327.845148960514	345.936568399598	351.048850856756	347.564530375441	350.124696601207	355.758641115485	350.743482722605	17.2478224964284
"chr18-9"	"chr18"	9000001	10000000	"."	1000000	338.168824837901	323.959976269788	340.284913906953	366.447408966968	337.326004687686	338.65193186004	346.672726897093	340.441433780974	358.878114061351	331.827206512662	348.72025815996	368.078904625908	314.616188857641	317.472291898484	323.02472478358	327.849544082634	336.133519154204	354.43061139415	362.74285983677	340.827760240776	16.0148469072922
