""	"Geneid"	"Chr"	"Start"	"End"	"Strand"	"Length"	"15650_S7_L001.bam"	"15654_S8_L001.bam"	"15655_S9_L001.bam"	"15656_S10_L001.bam"	"182533_S1_L001.bam"	"182534_S5_L001.bam"	"182535_S2_L001.bam"	"182536_S3_L001.bam"	"182538_S6_L001.bam"	"182539_S7_L001.bam"	"182540_S8_L001.bam"	"182541_S9_L001.bam"	"182542_S10_L001.bam"	"gc"	"ploidy"	"gender"	"bin"	"sum"	"mean"	"norm.median"	"norm.sd"	"nnorm.var"	"gc_blocked"	"norm.clean.mean"	"norm.clean.median"	"norm.clean.var"	"norm.clean.sd"	"var_blocked"	"blocked"
"29971"	"chrX-109"	"chrX_M"	109000001	110000000	"."	1000000	512	641	593	550	NA	399	NA	NA	NA	NA	413	NA	574	0.394106	1	"M"	3154	3682	526	0.515463917525773	0.0448215492477242	0.00756096429798985	FALSE	0.510383187915921	0.515463917525773	0.00200897127696616	0.0448215492477242	FALSE	FALSE
"29981"	"chrX-110"	"chrX_M"	110000001	111000000	"."	1000000	478	634	699	526	NA	395	NA	NA	NA	NA	385	NA	613	0.398851	1	"M"	3155	3730	532.857142857143	0.518930957683742	0.0445209153712082	0.00736052869381913	FALSE	0.51217763193415	0.518930957683742	0.00198211190549028	0.0445209153712082	FALSE	FALSE
"29991"	"chrX-111"	"chrX_M"	111000001	112000000	"."	1000000	404	621	576	496	NA	324	NA	NA	NA	NA	386	NA	535	0.388619	1	"M"	3156	3342	477.428571428571	0.46485473289597	0.048271873643097	0.0107833523930479	FALSE	0.459391580713209	0.46485473289597	0.00233017378501512	0.048271873643097	FALSE	FALSE
"30001"	"chrX-112"	"chrX_M"	112000001	113000000	"."	1000000	498	553	597	501	NA	351	NA	NA	NA	NA	331	NA	494	0.392674	1	"M"	3157	3325	475	0.467605633802817	0.0234817576409848	0.00252174827638994	FALSE	0.456751872086376	0.467605633802817	0.000551392941909948	0.0234817576409848	FALSE	FALSE
"30011"	"chrX-113"	"chrX_M"	113000001	114000000	"."	1000000	360	512	531	369	NA	317	NA	NA	NA	NA	239	NA	505	0.369832	1	"M"	3158	2833	404.714285714286	0.383520599250936	0.0566788716938117	0.0218406219634835	FALSE	0.386144831846857	0.383520599250936	0.00321249449648357	0.0566788716938117	FALSE	FALSE
"30021"	"chrX-114"	"chrX_M"	114000001	115000000	"."	1000000	336	394	508	286	NA	230	NA	NA	NA	NA	209	NA	382	0.342855	1	"M"	3159	2345	335	0.315492957746479	0.0402102799379885	0.0162440700625346	FALSE	0.317077896712806	0.315492957746479	0.0016168666126914	0.0402102799379885	FALSE	FALSE
"30031"	"chrX-115"	"chrX_M"	115000001	116000000	"."	1000000	599	720	660	671	NA	348	NA	NA	NA	NA	342	NA	541	0.369673	1	"M"	3160	3881	554.428571428571	0.513282732447818	0.0569461835773176	0.0123088063509101	FALSE	0.525519433191597	0.513282732447818	0.00324286782402156	0.0569461835773176	FALSE	FALSE
"30041"	"chrX-116"	"chrX_M"	116000001	117000000	"."	1000000	315	440	490	354	NA	293	NA	NA	NA	NA	185	NA	414	0.352019	1	"M"	3161	2491	355.857142857143	0.331771321462043	0.0543219821771925	0.0268085628016757	FALSE	0.338518298133068	0.331771321462043	0.00295087774765922	0.0543219821771925	FALSE	FALSE
"30051"	"chrX-117"	"chrX_M"	117000001	118000000	"."	1000000	306	477	539	308	NA	341	NA	NA	NA	NA	234	NA	499	0.373966	1	"M"	3162	2704	386.285714285714	0.357303370786517	0.0799469377353279	0.0500644489049522	FALSE	0.370798458853882	0.357303370786517	0.00639151285325639	0.0799469377353279	FALSE	FALSE
"30061"	"chrX-118"	"chrX_M"	118000001	119000000	"."	1000000	704	731	708	606	NA	363	NA	NA	NA	NA	470	NA	499	0.407036	1	"M"	3163	4081	583	0.547565543071161	0.0687501022406946	0.0157642921288612	FALSE	0.559217712563877	0.547565543071161	0.00472657655810596	0.0687501022406946	FALSE	FALSE
"30071"	"chrX-119"	"chrX_M"	119000001	120000000	"."	1000000	807	873	937	682	NA	369	NA	NA	NA	NA	472	NA	689	0.441107	1	"M"	3164	4829	689.857142857143	0.653700189753321	0.0746561491940488	0.0130428934954602	FALSE	0.650016320905839	0.653700189753321	0.00557354061248408	0.0746561491940488	FALSE	FALSE
"30081"	"chrX-120"	"chrX_M"	120000001	121000000	"."	1000000	608	716	656	540	NA	377	NA	NA	NA	NA	346	NA	549	0.395209	1	"M"	3165	3792	541.714285714286	0.520872865275142	0.033274042696432	0.00408082218901172	FALSE	0.515923946272698	0.520872865275142	0.00110716191736398	0.033274042696432	FALSE	FALSE
"30091"	"chrX-121"	"chrX_M"	121000001	122000000	"."	1000000	403	420	540	406	NA	326	NA	NA	NA	NA	214	NA	446	0.370333	1	"M"	3166	2755	393.571428571429	0.380506091846298	0.057216701827328	0.0226111375294495	FALSE	0.376918470649856	0.380506091846298	0.00327375096799736	0.057216701827328	FALSE	FALSE
"30101"	"chrX-122"	"chrX_M"	122000001	123000000	"."	1000000	330	447	536	342	NA	309	NA	NA	NA	NA	183	NA	462	0.368832	1	"M"	3167	2609	372.714285714286	0.334831460674157	0.0696482570993205	0.0432681165692351	FALSE	0.35383147153839	0.334831460674157	0.00485087971697305	0.0696482570993205	FALSE	FALSE
"30111"	"chrX-123"	"chrX_M"	123000001	124000000	"."	1000000	458	655	701	523	NA	383	NA	NA	NA	NA	333	NA	522	0.401117	1	"M"	3168	3575	510.714285714286	0.49063670411985	0.0354918096323136	0.00523282508773124	FALSE	0.486781657375696	0.49063670411985	0.00125966855097639	0.0354918096323136	FALSE	FALSE
"30121"	"chrX-124"	"chrX_M"	124000001	125000000	"."	1000000	449	522	583	459	NA	312	NA	NA	NA	NA	266	NA	498	0.378137	1	"M"	3169	3089	441.285714285714	0.430178069353327	0.0354651303739986	0.00679683284134835	FALSE	0.420007693138789	0.430178069353327	0.00125777547244472	0.0354651303739986	FALSE	FALSE
"30131"	"chrX-125"	"chrX_M"	125000001	126000000	"."	1000000	318	420	545	364	NA	244	NA	NA	NA	NA	196	NA	451	0.365222	1	"M"	3170	2538	362.571428571429	0.337482710926694	0.0574309507499266	0.0289593596024419	FALSE	0.341414801362308	0.337482710926694	0.00329831410404049	0.0574309507499266	FALSE	FALSE
"30141"	"chrX-126"	"chrX_M"	126000001	127000000	"."	1000000	305	395	497	289	NA	230	NA	NA	NA	NA	215	NA	411	0.359795	1	"M"	3171	2342	334.571428571429	0.295880149812734	0.0450808381064329	0.0232141241721796	FALSE	0.317353714019452	0.295880149812734	0.00203228196437841	0.0450808381064329	FALSE	FALSE
"30151"	"chrX-127"	"chrX_M"	127000001	128000000	"."	1000000	306	399	467	276	NA	281	NA	NA	NA	NA	210	NA	462	0.354749	1	"M"	3172	2401	343	0.298876404494382	0.0650533974833357	0.0473758162920361	FALSE	0.329015322935214	0.298876404494382	0.00423194452412486	0.0650533974833357	FALSE	FALSE
"30161"	"chrX-128"	"chrX_M"	128000001	129000000	"."	1000000	330	414	551	399	NA	291	NA	NA	NA	NA	158	NA	390	0.369562	1	"M"	3173	2533	361.857142857143	0.370018975332068	0.0687613311773253	0.0345334970216158	FALSE	0.341367866192116	0.370018975332068	0.00472812066527781	0.0687613311773253	FALSE	FALSE
"30171"	"chrX-129"	"chrX_M"	129000001	130000000	"."	1000000	673	710	770	583	NA	395	NA	NA	NA	NA	376	NA	550	0.421763	1	"M"	3174	4057	579.571428571429	0.546334716459198	0.0407414260289995	0.00556102510259232	FALSE	0.5513477096267	0.546334716459198	0.00165986379487644	0.0407414260289995	FALSE	FALSE
"30181"	"chrX-130"	"chrX_M"	130000001	131000000	"."	1000000	595	673	808	596	NA	416	NA	NA	NA	NA	402	NA	658	0.414953	1	"M"	3175	4148	592.571428571429	0.55868544600939	0.038773703690511	0.00481659198084154	FALSE	0.566516642155028	0.55868544600939	0.00150340009787955	0.038773703690511	FALSE	FALSE
"30191"	"chrX-131"	"chrX_M"	131000001	132000000	"."	1000000	442	552	669	498	NA	325	NA	NA	NA	NA	300	NA	464	0.393038	1	"M"	3176	3250	464.285714285714	0.44022770398482	0.0327993840205045	0.00555106913126398	FALSE	0.441163240731706	0.44022770398482	0.00107579959212453	0.0327993840205045	FALSE	FALSE
"30201"	"chrX-132"	"chrX_M"	132000001	133000000	"."	1000000	447	634	529	482	NA	379	NA	NA	NA	NA	371	NA	497	0.394699	1	"M"	3177	3339	477	0.471537001897533	0.0455973232657348	0.00935076497999764	FALSE	0.462504973546956	0.471537001897533	0.00207911588899992	0.0455973232657348	FALSE	FALSE
"30211"	"chrX-133"	"chrX_M"	133000001	134000000	"."	1000000	627	679	688	646	NA	357	NA	NA	NA	NA	467	NA	555	0.409759	1	"M"	3178	4019	574.142857142857	0.526565464895636	0.055302956248977	0.0110304174872399	FALSE	0.552382830931317	0.526565464895636	0.00305841696987626	0.055302956248977	FALSE	FALSE
"30221"	"chrX-134"	"chrX_M"	134000001	135000000	"."	1000000	712	764	782	639	NA	347	NA	NA	NA	NA	429	NA	586	0.410404	1	"M"	3179	4259	608.428571428571	0.580549368968077	0.0559369228816948	0.00928365150283897	FALSE	0.57678238330422	0.580549368968077	0.00312893934147267	0.0559369228816948	FALSE	FALSE
"30231"	"chrX-135"	"chrX_M"	135000001	136000000	"."	1000000	647	773	701	625	NA	410	NA	NA	NA	NA	407	NA	603	0.416879	1	"M"	3180	4166	595.142857142857	0.572106261859583	0.0275218424044566	0.002314203812942	FALSE	0.569055217988683	0.572106261859583	0.000757451809335744	0.0275218424044566	FALSE	FALSE
"30241"	"chrX-136"	"chrX_M"	136000001	137000000	"."	1000000	667	771	761	592	NA	417	NA	NA	NA	NA	449	NA	609	0.411815	1	"M"	3181	4266	609.428571428571	0.57752808988764	0.024933250836292	0.00186385270228909	FALSE	0.583795483696124	0.57752808988764	0.000621666997265457	0.024933250836292	FALSE	FALSE
"30251"	"chrX-137"	"chrX_M"	137000001	138000000	"."	1000000	601	614	651	507	NA	410	NA	NA	NA	NA	409	NA	537	0.400437	1	"M"	3182	3729	532.714285714286	0.509487666034156	0.0453265415467609	0.00791476121529289	FALSE	0.516210625711397	0.509487666034156	0.00205449536859024	0.0453265415467609	FALSE	FALSE
"30261"	"chrX-138"	"chrX_M"	138000001	139000000	"."	1000000	311	467	558	451	NA	340	NA	NA	NA	NA	261	NA	465	0.381728	1	"M"	3183	2853	407.571428571429	0.414253897550111	0.0622173460269336	0.0225574371996705	FALSE	0.391980517776316	0.414253897550111	0.00387099814663519	0.0622173460269336	FALSE	FALSE
"30271"	"chrX-139"	"chrX_M"	139000001	140000000	"."	1000000	472	589	521	510	NA	357	NA	NA	NA	NA	356	NA	558	0.390849	1	"M"	3184	3363	480.428571428571	0.477975632614808	0.0458386898821509	0.00919714174337611	FALSE	0.464960656294387	0.477975632614808	0.00210118549011201	0.0458386898821509	FALSE	FALSE
"30281"	"chrX-140"	"chrX_M"	140000001	141000000	"."	1000000	478	671	564	571	NA	364	NA	NA	NA	NA	383	NA	547	0.395411	1	"M"	3185	3578	511.142857142857	0.503457814661134	0.042417139278041	0.00709833640680995	FALSE	0.492386408285164	0.503457814661134	0.00179921370453273	0.042417139278041	FALSE	FALSE
"30291"	"chrX-141"	"chrX_M"	141000001	142000000	"."	1000000	444	663	661	473	NA	291	NA	NA	NA	NA	372	NA	541	0.384989	1	"M"	3186	3445	492.142857142857	0.49072011878248	0.0450726585290073	0.0084364283468782	FALSE	0.466769587063248	0.49072011878248	0.00203154454687249	0.0450726585290073	FALSE	FALSE
"30301"	"chrX-142"	"chrX_M"	142000001	143000000	"."	1000000	357	435	542	435	NA	256	NA	NA	NA	NA	256	NA	485	0.375128	1	"M"	3187	2766	395.142857142857	0.354080221300138	0.0488003817083311	0.0189951663813103	FALSE	0.376032886432093	0.354080221300138	0.00238147725487882	0.0488003817083311	FALSE	FALSE
"30311"	"chrX-143"	"chrX_M"	143000001	144000000	"."	1000000	372	501	489	428	NA	285	NA	NA	NA	NA	236	NA	456	0.372662	1	"M"	3188	2767	395.285714285714	0.375280898876404	0.036992306418753	0.0097165009909204	FALSE	0.376477416522827	0.375280898876404	0.00136843073417891	0.036992306418753	FALSE	FALSE
"30321"	"chrX-144"	"chrX_M"	144000001	145000000	"."	1000000	311	396	536	338	NA	301	NA	NA	NA	NA	221	NA	396	0.345191	1	"M"	3189	2499	357	0.316776007497657	0.0528990543717354	0.0278863231378762	FALSE	0.342119394523409	0.316776007497657	0.00279830995342381	0.0528990543717354	FALSE	FALSE
"30331"	"chrX-145"	"chrX_M"	145000001	146000000	"."	1000000	369	469	614	436	NA	296	NA	NA	NA	NA	285	NA	451	0.376451	1	"M"	3190	2920	417.142857142857	0.408622305529522	0.0396959892024636	0.00943732948701453	FALSE	0.397959665914872	0.408622305529522	0.00157577155876211	0.0396959892024636	FALSE	FALSE
"30341"	"chrX-146"	"chrX_M"	146000001	147000000	"."	1000000	401	559	590	431	NA	367	NA	NA	NA	NA	292	NA	483	0.374492	1	"M"	3191	3123	446.142857142857	0.4187265917603	0.044181525916669	0.0111332083858889	FALSE	0.428389213583277	0.4187265917603	0.00195200723232529	0.044181525916669	FALSE	FALSE
"30351"	"chrX-147"	"chrX_M"	147000001	148000000	"."	1000000	411	550	537	457	NA	340	NA	NA	NA	NA	299	NA	536	0.375814	1	"M"	3192	3130	447.142857142857	0.411985018726592	0.0440825860031607	0.0114490981733795	FALSE	0.429831229818899	0.411985018726592	0.00194327438872606	0.0440825860031607	FALSE	FALSE
"30361"	"chrX-148"	"chrX_M"	148000001	149000000	"."	1000000	385	564	665	476	NA	344	NA	NA	NA	NA	313	NA	537	0.388075	1	"M"	3193	3284	469.142857142857	0.446110590440487	0.0505752041583764	0.012852577241087	FALSE	0.447596676191629	0.446110590440487	0.00255785127566145	0.0505752041583764	FALSE	FALSE
"30371"	"chrX-149"	"chrX_M"	149000001	150000000	"."	1000000	594	728	695	664	NA	377	NA	NA	NA	NA	468	NA	511	0.421422	1	"M"	3194	4037	576.714285714286	0.545318352059925	0.055482119226356	0.0103515612295956	FALSE	0.554533754693874	0.545318352059925	0.00307826555384759	0.055482119226356	FALSE	FALSE
"30381"	"chrX-150"	"chrX_M"	150000001	151000000	"."	1000000	736	716	714	611	NA	438	NA	NA	NA	NA	434	NA	607	0.435678	1	"M"	3195	4256	608	0.575901328273245	0.0537186521757143	0.00870069719819718	FALSE	0.585699443577725	0.575901328273245	0.00288569359157538	0.0537186521757143	FALSE	FALSE
"30391"	"chrX-151"	"chrX_M"	151000001	152000000	"."	1000000	678	702	667	566	NA	387	NA	NA	NA	NA	440	NA	583	0.419021	1	"M"	3196	4023	574.714285714286	0.535269709543568	0.0478928958876902	0.00800565481191796	FALSE	0.553243244227226	0.535269709543568	0.00229372947650913	0.0478928958876902	FALSE	FALSE
"30401"	"chrX-152"	"chrX_M"	152000001	153000000	"."	1000000	586	627	722	509	NA	434	NA	NA	NA	NA	429	NA	511	0.41528	1	"M"	3197	3818	545.428571428571	0.536005939123979	0.052419152490688	0.00956402684278142	FALSE	0.528477028610677	0.536005939123979	0.002747767547842	0.052419152490688	FALSE	FALSE
"30411"	"chrX-153"	"chrX_M"	153000001	154000000	"."	1000000	908	830	849	775	NA	446	NA	NA	NA	NA	517	NA	552	0.519428	1	"M"	3198	4877	696.714285714286	0.630289532293987	0.104502667201273	0.0274899886771836	FALSE	0.667437909223154	0.630289532293987	0.0109208074521801	0.104502667201273	FALSE	FALSE
"30421"	"chrX-154"	"chrX_M"	154000001	155000000	"."	1000000	885	777	945	698	NA	391	NA	NA	NA	NA	484	NA	663	0.483215	1	"M"	3199	4843	691.857142857143	0.654170571696345	0.0932458341675988	0.0203178088667807	FALSE	0.656342715496491	0.654170571696345	0.00869478558961134	0.0932458341675988	FALSE	FALSE
"30431"	"chrX-155"	"chrX_M"	155000001	156000000	"."	1000000	685	769	856	618	NA	414	NA	NA	NA	NA	431	NA	756	0.388503	1	"M"	3200	4529	647	0.584010840108401	0.0535874125972272	0.00841945072696016	FALSE	0.61539931694776	0.584010840108401	0.00287161078886547	0.0535874125972272	FALSE	FALSE
"30441"	"chrX-156"	"chrX_M"	156000001	156040895	"."	40895	68	73	82	71	NA	27	NA	NA	NA	NA	27	NA	44	0.417093	1	"M"	3201	392	56	0.0546816479400749	0.0128750062698732	0.0554385304474678	FALSE	0.0516606620637686	0.0546816479400749	0.000165765786449273	0.0128750062698732	FALSE	FALSE
"3045"	"chrY-0"	"chrY_M"	1	1000000	"."	1000000	0	0	0	0	NA	0	NA	NA	NA	NA	0	NA	0	0.417005	1	"M"	3202	0	0	0	0	NA	FALSE	0	0	0	0	TRUE	TRUE
"3046"	"chrY-1"	"chrY_M"	1000001	2000000	"."	1000000	0	0	0	0	NA	0	NA	NA	NA	NA	0	NA	0	0.458268	1	"M"	3203	0	0	0	0	NA	FALSE	0	0	0	0	TRUE	TRUE
"3047"	"chrY-2"	"chrY_M"	2000001	3000000	"."	1000000	135	133	155	126	NA	76	NA	NA	NA	NA	61	NA	132	0.387063	1	"M"	3204	818	116.857142857143	0.115070527097253	0.0157186524361327	0.0186596037674955	FALSE	0.110365034288495	0.115070527097253	0.000247076034407942	0.0157186524361327	FALSE	FALSE
"3048"	"chrY-3"	"chrY_M"	3000001	4000000	"."	1000000	344	384	568	370	NA	335	NA	NA	NA	NA	290	NA	518	0.360596	1	"M"	3205	2809	401.285714285714	0.392953929539295	0.0747439259196526	0.0361799980111479	FALSE	0.389550253846425	0.392953929539295	0.00558665446188252	0.0747439259196526	FALSE	FALSE
"3049"	"chrY-4"	"chrY_M"	4000001	5000000	"."	1000000	334	419	509	364	NA	290	NA	NA	NA	NA	213	NA	420	0.360298	1	"M"	3206	2549	364.142857142857	0.341143392689784	0.0450599278568375	0.0174464494190956	FALSE	0.347814173935568	0.341143392689784	0.0020303970984634	0.0450599278568375	FALSE	FALSE
"3050"	"chrY-5"	"chrY_M"	5000001	6000000	"."	1000000	392	411	580	376	NA	275	NA	NA	NA	NA	215	NA	470	0.359519	1	"M"	3207	2719	388.428571428571	0.368075117370892	0.0575613460702034	0.0244561992598753	FALSE	0.368074926025063	0.368075117370892	0.00331330856141372	0.0575613460702034	FALSE	FALSE
"3051"	"chrY-6"	"chrY_M"	6000001	7000000	"."	1000000	463	488	634	457	NA	348	NA	NA	NA	NA	340	NA	488	0.388773	1	"M"	3208	3218	459.714285714286	0.46070460704607	0.0392227418862635	0.00724821036701904	FALSE	0.44347065657168	0.46070460704607	0.00153842348107645	0.0392227418862635	FALSE	FALSE
"3052"	"chrY-7"	"chrY_M"	7000001	8000000	"."	1000000	561	612	738	670	NA	437	NA	NA	NA	NA	410	NA	610	0.414357	1	"M"	3209	4038	576.857142857143	0.555555555555556	0.0554816046169479	0.00997339538082311	FALSE	0.557104239345541	0.555555555555556	0.00307820845087133	0.0554816046169479	FALSE	FALSE
"3053"	"chrY-8"	"chrY_M"	8000001	9000000	"."	1000000	408	512	611	592	NA	366	NA	NA	NA	NA	379	NA	489	0.406929	1	"M"	3210	3357	479.571428571429	0.463946869070209	0.0653211574651131	0.0198230851655658	FALSE	0.465538210336646	0.463946869070209	0.0042668536125821	0.0653211574651131	FALSE	FALSE
"3054"	"chrY-9"	"chrY_M"	9000001	10000000	"."	1000000	795	958	928	806	NA	465	NA	NA	NA	NA	577	NA	605	0.372136	1	"M"	3211	5134	733.428571428571	0.717602996254682	0.0724078895303774	0.0101813013453355	FALSE	0.701058476072048	0.717602996254682	0.00524290246624334	0.0724078895303774	FALSE	FALSE
"3055"	"chrY-10"	"chrY_M"	10000001	11000000	"."	1000000	774	968	730	415	NA	280	NA	NA	NA	NA	374	NA	1044	0.335527	1	"M"	3212	4585	655	0.541945063103192	0.218108707765731	0.16197033505256	FALSE	0.609614694165298	0.541945063103192	0.0475714084032373	0.218108707765731	TRUE	TRUE
"3056"	"chrY-11"	"chrY_M"	11000001	12000000	"."	1000000	1361	1766	1892	1437	NA	910	NA	NA	NA	NA	863	NA	1580	0.391065	1	"M"	3213	9809	1401.28571428571	1.32284644194757	0.106413628238737	0.00647106310288165	FALSE	1.32560323351067	1.32284644194757	0.0113238602749321	0.106413628238737	FALSE	FALSE
"3057"	"chrY-12"	"chrY_M"	12000001	13000000	"."	1000000	570	605	674	546	NA	403	NA	NA	NA	NA	368	NA	562	0.406467	1	"M"	3214	3728	532.571428571429	0.511715089034677	0.033709488597192	0.00433958182195504	FALSE	0.512818944776071	0.511715089034677	0.00113632962148422	0.033709488597192	FALSE	FALSE
"3058"	"chrY-13"	"chrY_M"	13000001	14000000	"."	1000000	589	565	670	515	NA	374	NA	NA	NA	NA	313	NA	559	0.388275	1	"M"	3215	3585	512.142857142857	0.497401633259094	0.0504265317056852	0.0102778856999554	FALSE	0.48972925203863	0.497401633259094	0.00254283509986447	0.0504265317056852	FALSE	FALSE
"3059"	"chrY-14"	"chrY_M"	14000001	15000000	"."	1000000	373	461	586	530	NA	358	NA	NA	NA	NA	331	NA	509	0.385754	1	"M"	3216	3148	449.714285714286	0.448509485094851	0.0647097471316242	0.0208159454701311	FALSE	0.436272063728485	0.448509485094851	0.00418735137383874	0.0647097471316242	FALSE	FALSE
"3060"	"chrY-15"	"chrY_M"	15000001	16000000	"."	1000000	393	569	630	490	NA	301	NA	NA	NA	NA	316	NA	542	0.389299	1	"M"	3217	3241	463	0.428184281842818	0.0457838187865106	0.0114330627292113	FALSE	0.440129354655489	0.428184281842818	0.00209615806267604	0.0457838187865106	FALSE	FALSE
"3061"	"chrY-16"	"chrY_M"	16000001	17000000	"."	1000000	340	550	588	503	NA	365	NA	NA	NA	NA	276	NA	504	0.376212	1	"M"	3218	3126	446.571428571429	0.43652561247216	0.0650397470649514	0.0221992461406837	FALSE	0.428025384104236	0.43652561247216	0.00423016869827286	0.0650397470649514	FALSE	FALSE
"3062"	"chrY-17"	"chrY_M"	17000001	18000000	"."	1000000	370	478	622	480	NA	351	NA	NA	NA	NA	319	NA	460	0.389782	1	"M"	3219	3080	440	0.436432637571158	0.0521368504902647	0.0142710242288237	FALSE	0.424465103090791	0.436432637571158	0.00271825117904422	0.0521368504902647	FALSE	FALSE
"3063"	"chrY-18"	"chrY_M"	18000001	19000000	"."	1000000	423	560	650	502	NA	347	NA	NA	NA	NA	299	NA	490	0.38909	1	"M"	3220	3271	467.285714285714	0.464895635673624	0.0369668794040844	0.00632287568450998	FALSE	0.445668559299357	0.464895635673624	0.00136655017287612	0.0369668794040844	FALSE	FALSE
"3064"	"chrY-19"	"chrY_M"	19000001	20000000	"."	1000000	440	511	667	551	NA	325	NA	NA	NA	NA	356	NA	543	0.386216	1	"M"	3221	3393	484.714285714286	0.482384823848238	0.0517413463193615	0.0115050411832409	FALSE	0.464939093907485	0.482384823848238	0.00267716691894011	0.0517413463193615	FALSE	FALSE
"3065"	"chrY-20"	"chrY_M"	20000001	21000000	"."	1000000	353	443	633	578	NA	431	NA	NA	NA	NA	299	NA	592	0.376993	1	"M"	3222	3329	475.571428571429	0.469933184855234	0.109205296823768	0.0540026632743493	FALSE	0.462553662166326	0.469933184855234	0.0119257968543673	0.109205296823768	FALSE	FALSE
"3066"	"chrY-21"	"chrY_M"	21000001	22000000	"."	1000000	449	544	729	534	NA	378	NA	NA	NA	NA	425	NA	595	0.390483	1	"M"	3223	3654	522	0.522821576763486	0.0666822565711598	0.0162672286591793	FALSE	0.504853803086584	0.522821576763486	0.00444652334142198	0.0666822565711598	FALSE	FALSE
"3067"	"chrY-22"	"chrY_M"	22000001	23000000	"."	1000000	446	527	717	532	NA	393	NA	NA	NA	NA	374	NA	567	0.399718	1	"M"	3224	3556	508	0.506775067750677	0.0597990123927126	0.013923792488511	FALSE	0.490388324228646	0.506775067750677	0.0035759218831438	0.0597990123927126	FALSE	FALSE
"3068"	"chrY-23"	"chrY_M"	23000001	24000000	"."	1000000	356	446	579	464	NA	276	NA	NA	NA	NA	291	NA	507	0.380388	1	"M"	3225	2919	417	0.394308943089431	0.0542958850190419	0.0189609712036499	FALSE	0.398591321435186	0.394308943089431	0.00294804313000101	0.0542958850190419	FALSE	FALSE
"3069"	"chrY-24"	"chrY_M"	24000001	25000000	"."	1000000	456	525	587	540	NA	337	NA	NA	NA	NA	358	NA	579	0.402073	1	"M"	3226	3382	483.142857142857	0.466113416320885	0.0525229075789771	0.0126973857163501	FALSE	0.466263805710085	0.466113416320885	0.00275865582054977	0.0525229075789771	FALSE	FALSE
"3070"	"chrY-25"	"chrY_M"	25000001	26000000	"."	1000000	446	556	611	580	NA	328	NA	NA	NA	NA	353	NA	476	0.398238	1	"M"	3227	3350	478.571428571429	0.453600593912398	0.0429410821755258	0.00896187209053694	FALSE	0.459433919793986	0.453600593912398	0.00184393653840526	0.0429410821755258	FALSE	FALSE
