""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"mean"	"sd"
"chr20-49"	"chr20"	49000001	50000000	"."	1000000	1.97187268689859	1.99058823529412	2.13066385669125	2.03104159296132	0.0867814180049131
"chr20-50"	"chr20"	50000001	51000000	"."	1000000	2.03108808290155	2.03607843137255	2.27397260273973	2.11371303900461	0.138811280956891
"chr20-51"	"chr20"	51000001	52000000	"."	1000000	2.14063656550703	2.0956862745098	2.3013698630137	2.17923090101018	0.108136842448154
"chr20-52"	"chr20"	52000001	53000000	"."	1000000	2.03849000740192	2.06588235294118	1.8377239199157	1.98069876008627	0.124575032971638
"chr20-53"	"chr20"	53000001	54000000	"."	1000000	1.92894152479645	2.0156862745098	2.21707060063224	2.05389946664617	0.147816701104562
"chr20-54"	"chr20"	54000001	55000000	"."	1000000	2.02664692820133	1.91529411764706	2.08851422550053	2.01015175711631	0.0877802337832098
"chr20-55"	"chr20"	55000001	56000000	"."	1000000	2.00296076980015	1.9356862745098	1.91359325605901	1.95074676678965	0.0465483828811668
"chr20-56"	"chr20"	56000001	57000000	"."	1000000	1.94226498889711	2.14588235294118	2.00210748155954	2.03008494113261	0.104652097055842
"chr20-57"	"chr20"	57000001	58000000	"."	1000000	2.09030347890452	2.03137254901961	2.28240252897787	2.13469285230066	0.131270046325651
"chr20-58"	"chr20"	58000001	59000000	"."	1000000	2.0740192450037	2.02509803921569	1.80821917808219	1.96911215410053	0.141468135609987
"chr20-59"	"chr20"	59000001	60000000	"."	1000000	2.11843079200592	2	2.11169652265543	2.07670910488712	0.0665173110953696
"chr20-60"	"chr20"	60000001	61000000	"."	1000000	2.0340488527017	2.04862745098039	2.08219178082192	2.054956028168	0.0246875180792182
"chr20-61"	"chr20"	61000001	62000000	"."	1000000	2.10954848260548	2.01411764705882	2.04214963119073	2.05527192028501	0.0490500453270797
"chr20-62"	"chr20"	62000001	63000000	"."	1000000	1.98371576609919	2.08	1.98103266596417	2.01491614402112	0.0563802357958298
"chr20-63"	"chr20"	63000001	64000000	"."	1000000	1.97483345669874	2.19764705882353	2.01475237091675	2.06241096214634	0.118806486823942
"chr20-64"	"chr20"	64000001	64444167	"."	444167	0.649888971132494	0.654117647058824	0.613277133825079	0.639094584005466	0.0224583163969395
"chr21-0"	"chr21"	1	1000000	"."	1000000	0	0	0	0	0
"chr21-1"	"chr21"	1000001	2000000	"."	1000000	0	0	0	0	0
"chr21-2"	"chr21"	2000001	3000000	"."	1000000	0	0	0	0	0
"chr21-3"	"chr21"	3000001	4000000	"."	1000000	0	0	0	0	0
"chr21-4"	"chr21"	4000001	5000000	"."	1000000	0	0	0	0	0
"chr21-5"	"chr21"	5000001	6000000	"."	1000000	1.20651369356033	1.11372549019608	1.1422550052687	1.15416472967504	0.047526769535361
"chr21-6"	"chr21"	6000001	7000000	"."	1000000	0.956328645447816	0.870588235294118	0.910432033719705	0.91244963815388	0.0429057983152712
"chr21-7"	"chr21"	7000001	8000000	"."	1000000	1.60621761658031	1.76156862745098	1.90094836670179	1.75624487024436	0.147437480173425
"chr21-8"	"chr21"	8000001	9000000	"."	1000000	13.319022945966	10.801568627451	7.29610115911486	10.4722309108439	3.02493705906691
"chr21-9"	"chr21"	9000001	10000000	"."	1000000	2.98445595854922	3.20470588235294	2.64699683877766	2.94538622655994	0.28089976377651
"chr21-10"	"chr21"	10000001	11000000	"."	1000000	4.41894892672095	4.76862745098039	3.77871443624868	4.32209693798334	0.502013122314176
"chr21-11"	"chr21"	11000001	12000000	"."	1000000	0	0	0	0	0
"chr21-12"	"chr21"	12000001	13000000	"."	1000000	0.111028867505551	0.147450980392157	0.177028451001054	0.145169432966254	0.0330588921379321
"chr21-13"	"chr21"	13000001	14000000	"."	1000000	1.8860103626943	1.80862745098039	1.53424657534247	1.74296146300572	0.184847117925988
"chr21-14"	"chr21"	14000001	15000000	"."	1000000	1.96891191709845	1.87294117647059	2.06322444678609	1.96835918011837	0.0951428393475699
"chr21-15"	"chr21"	15000001	16000000	"."	1000000	1.92301998519615	1.92627450980392	2.17492096944152	2.00807182148053	0.144504763292032
"chr21-16"	"chr21"	16000001	17000000	"."	1000000	1.90969652109548	1.96235294117647	1.66069546891465	1.84424831039553	0.161126996048822
"chr21-17"	"chr21"	17000001	18000000	"."	1000000	1.87416728349371	1.91058823529412	2.0231822971549	1.93597927198091	0.0776846003538266
"chr21-18"	"chr21"	18000001	19000000	"."	1000000	1.9659511472983	1.86352941176471	1.80400421496312	1.87782825800871	0.081914864195248
"chr21-19"	"chr21"	19000001	20000000	"."	1000000	1.99111769059956	1.84313725490196	1.78292939936776	1.87239478162309	0.107133530250256
"chr21-20"	"chr21"	20000001	21000000	"."	1000000	1.70984455958549	2.02039215686275	1.75553213909378	1.82858961851401	0.16766931447971
"chr21-21"	"chr21"	21000001	22000000	"."	1000000	1.77646188008882	1.94039215686275	1.70495258166491	1.80726887287216	0.12070522563501
"chr21-22"	"chr21"	22000001	23000000	"."	1000000	1.98371576609919	1.83529411764706	1.86512118018967	1.89471035464531	0.0785104188374772
"chr21-23"	"chr21"	23000001	24000000	"."	1000000	1.80754996299038	1.94352941176471	1.68809272918862	1.81305736798123	0.127807368072694
"chr21-24"	"chr21"	24000001	25000000	"."	1000000	1.94226498889711	1.80862745098039	1.79557428872497	1.84882224286749	0.0811865527681996
"chr21-25"	"chr21"	25000001	26000000	"."	1000000	1.98371576609919	1.88549019607843	1.89251844046365	1.92057480088042	0.0547944812125502
"chr21-26"	"chr21"	26000001	27000000	"."	1000000	2.03849000740192	2.10039215686275	1.88830347734457	2.00906188053641	0.109063802350046
"chr21-27"	"chr21"	27000001	28000000	"."	1000000	1.88304959289415	2.05176470588235	1.96206533192835	1.96562654356828	0.0844139147825383
"chr21-28"	"chr21"	28000001	29000000	"."	1000000	1.98667653589933	1.99372549019608	1.85247629083246	1.94429277230929	0.0795934773851397
"chr21-29"	"chr21"	29000001	30000000	"."	1000000	1.99555884529978	1.89960784313725	2.03371970495258	1.9762954644632	0.0690999728714452
"chr21-30"	"chr21"	30000001	31000000	"."	1000000	2.10214655810511	2	1.91991570073762	2.00735408628091	0.0913377429269674
"chr21-31"	"chr21"	31000001	32000000	"."	1000000	2.02072538860104	2.11764705882353	2.09905163329821	2.07914136024092	0.0514370175028756
"chr21-32"	"chr21"	32000001	33000000	"."	1000000	2.01036269430052	2.16156862745098	2.09062170706006	2.08751767627052	0.0756507422986208
"chr21-33"	"chr21"	33000001	34000000	"."	1000000	2.08882309400444	2.05333333333333	2.13277133825079	2.09164258852952	0.0397939859570414
"chr21-34"	"chr21"	34000001	35000000	"."	1000000	2.00444115470022	1.87607843137255	2.21707060063224	2.03253006223501	0.172222689907519
"chr21-35"	"chr21"	35000001	36000000	"."	1000000	2.09622501850481	1.97019607843137	1.98103266596417	2.01581792096679	0.0698450707509572
"chr21-36"	"chr21"	36000001	37000000	"."	1000000	1.92301998519615	2.06901960784314	1.99367755532139	1.99523904945356	0.0730123356098761
"chr21-37"	"chr21"	37000001	38000000	"."	1000000	2.11843079200592	2.08	2.0927291886196	2.09705332687517	0.01957690149872
"chr21-38"	"chr21"	38000001	39000000	"."	1000000	2.10066617320503	2.04392156862745	2.1622760800843	2.10228794063893	0.0591939202347211
"chr21-39"	"chr21"	39000001	40000000	"."	1000000	1.99555884529978	2.03137254901961	2.03793466807165	2.02162202079701	0.0228085990223661
"chr21-40"	"chr21"	40000001	41000000	"."	1000000	1.94374537379719	2.16627450980392	1.91991570073762	2.00997852811291	0.135879684828526
"chr21-41"	"chr21"	41000001	42000000	"."	1000000	1.95854922279793	2.04862745098039	2.11801896733404	2.04173188037079	0.0799581861107852
"chr21-42"	"chr21"	42000001	43000000	"."	1000000	2.00888230940044	2.14901960784314	2.03582718651212	2.06457636791857	0.0743606224917446
"chr21-43"	"chr21"	43000001	44000000	"."	1000000	1.73945225758697	1.70196078431373	1.59325605900948	1.67822303363673	0.0759338048897172
"chr21-44"	"chr21"	44000001	45000000	"."	1000000	1.93782383419689	1.94980392156863	1.8145416227608	1.90072312617544	0.0748753582393044
"chr21-45"	"chr21"	45000001	46000000	"."	1000000	2.02220577350111	2.13960784313725	2.10748155953635	2.08976505872491	0.0606730359341286
"chr21-46"	"chr21"	46000001	46709983	"."	709983	1.45077720207254	1.41803921568627	1.50052687038988	1.45644776271623	0.041535162671354
"chr22-0"	"chr22"	1	1000000	"."	1000000	0	0	0	0	0
"chr22-1"	"chr22"	1000001	2000000	"."	1000000	0	0	0	0	0
"chr22-2"	"chr22"	2000001	3000000	"."	1000000	0	0	0	0	0
"chr22-3"	"chr22"	3000001	4000000	"."	1000000	0	0	0	0	0
"chr22-4"	"chr22"	4000001	5000000	"."	1000000	0	0	0	0	0
"chr22-5"	"chr22"	5000001	6000000	"."	1000000	0	0	0	0	0
"chr22-6"	"chr22"	6000001	7000000	"."	1000000	0	0	0	0	0
"chr22-7"	"chr22"	7000001	8000000	"."	1000000	0	0	0	0	0
"chr22-8"	"chr22"	8000001	9000000	"."	1000000	0	0	0	0	0
"chr22-9"	"chr22"	9000001	10000000	"."	1000000	0	0	0	0	0
"chr22-10"	"chr22"	10000001	11000000	"."	1000000	1.10436713545522	1.09490196078431	1.09378292939937	1.0976840085463	0.00581473961331501
"chr22-11"	"chr22"	11000001	12000000	"."	1000000	2.20133234641007	2.47058823529412	2.15595363540569	2.27595807236996	0.170074930818796
"chr22-12"	"chr22"	12000001	13000000	"."	1000000	2.56698741672835	2.52549019607843	2.11169652265543	2.4013913784874	0.25173962133929
"chr22-13"	"chr22"	13000001	14000000	"."	1000000	0	0	0	0	0
"chr22-14"	"chr22"	14000001	15000000	"."	1000000	0	0	0	0	0
"chr22-15"	"chr22"	15000001	16000000	"."	1000000	2.02072538860104	2.01725490196078	2.46575342465753	2.16791123840645	0.257944736334158
"chr22-16"	"chr22"	16000001	17000000	"."	1000000	1.97631384159882	2.0643137254902	2.08640674394099	2.04234477034333	0.0582416348432505
"chr22-17"	"chr22"	17000001	18000000	"."	1000000	2.09178386380459	2.08627450980392	2.23603793466807	2.13803210275886	0.0849202305786937
"chr22-18"	"chr22"	18000001	19000000	"."	1000000	1.56180606957809	1.54823529411765	1.4204425711275	1.51016131160775	0.0779944278886029
"chr22-19"	"chr22"	19000001	20000000	"."	1000000	2.08734270910437	1.9921568627451	1.97471022128556	2.01806993104501	0.0606228889083994
"chr22-20"	"chr22"	20000001	21000000	"."	1000000	1.97631384159882	2.1443137254902	2.14963119072708	2.09008625260536	0.0985656633357613
"chr22-21"	"chr22"	21000001	22000000	"."	1000000	1.89933382679497	1.87294117647059	1.96628029504742	1.91285176610432	0.0481154733589257
"chr22-22"	"chr22"	22000001	23000000	"."	1000000	2.15247964470762	2.06901960784314	2.29504741833509	2.17218222362862	0.114294735185178
"chr22-23"	"chr22"	23000001	24000000	"."	1000000	2.10658771280533	2.02352941176471	2.04214963119073	2.05742225192025	0.0435845161829254
"chr22-24"	"chr22"	24000001	25000000	"."	1000000	2.0740192450037	2.10509803921569	1.8840885142255	2.02106859948163	0.11964167618351
"chr22-25"	"chr22"	25000001	26000000	"."	1000000	2.03108808290155	2.06274509803922	1.95574288724974	2.0165253560635	0.0549674725467601
"chr22-26"	"chr22"	26000001	27000000	"."	1000000	2.11695040710585	2.13803921568627	2.06111696522655	2.10536886267289	0.0397474185644347
"chr22-27"	"chr22"	27000001	28000000	"."	1000000	2.09178386380459	2.14117647058824	2.0927291886196	2.10856317433747	0.0282478977803017
"chr22-28"	"chr22"	28000001	29000000	"."	1000000	2.15247964470762	1.89176470588235	2.1622760800843	2.06884014355809	0.153430034568083
"chr22-29"	"chr22"	29000001	30000000	"."	1000000	2.05921539600296	2.11921568627451	2.03161222339305	2.07001443522351	0.0447890177752445
"chr22-30"	"chr22"	30000001	31000000	"."	1000000	2.12139156180607	2.03607843137255	2.03161222339305	2.06302740552389	0.050594147955344
"chr22-31"	"chr22"	31000001	32000000	"."	1000000	2.04145077720207	2.12078431372549	2.1622760800843	2.10817039033729	0.0613923590650988
"chr22-32"	"chr22"	32000001	33000000	"."	1000000	1.97335307179867	2.08156862745098	2.09062170706006	2.0485144687699	0.0652488793666443
"chr22-33"	"chr22"	33000001	34000000	"."	1000000	2.10658771280533	1.99529411764706	2.10537407797682	2.06908530280974	0.0639079219123775
"chr22-34"	"chr22"	34000001	35000000	"."	1000000	1.97927461139896	1.98274509803922	2.07376185458377	2.01192718800732	0.0535784990676864
"chr22-35"	"chr22"	35000001	36000000	"."	1000000	2.09918578830496	2.02509803921569	2.13066385669125	2.08498256140397	0.0541971788529814
"chr22-36"	"chr22"	36000001	37000000	"."	1000000	2.1480384900074	2.01254901960784	2.24025289778714	2.13361346913413	0.114535256383654
"chr22-37"	"chr22"	37000001	38000000	"."	1000000	1.96299037749815	2.02509803921569	1.99578503688093	1.99462448453159	0.0310700912828022
"chr22-38"	"chr22"	38000001	39000000	"."	1000000	2.19245003700962	2.05333333333333	2.07165437302424	2.1058125811224	0.0755873778867681
"chr22-39"	"chr22"	39000001	40000000	"."	1000000	2.05181347150259	2.16941176470588	2.10115911485775	2.10746145035541	0.0590519196608005
"chr22-40"	"chr22"	40000001	41000000	"."	1000000	1.99851961509993	2.04078431372549	2.17913593256059	2.07281328712867	0.0944719793706525
"chr22-41"	"chr22"	41000001	42000000	"."	1000000	1.97187268689859	2.0721568627451	2.01053740779768	2.01818898581379	0.0505780482611342
"chr22-42"	"chr22"	42000001	43000000	"."	1000000	2.25462620281273	2.15686274509804	2.05479452054795	2.15542782281957	0.0999235685944639
"chr22-43"	"chr22"	43000001	44000000	"."	1000000	1.94818652849741	2.10196078431373	2.10537407797682	2.05184046359598	0.089783162895235
"chr22-44"	"chr22"	44000001	45000000	"."	1000000	2.06069578090303	2.13647058823529	2.20653319283456	2.13456652065763	0.0729373483527253
"chr22-45"	"chr22"	45000001	46000000	"."	1000000	1.98815692079941	2.00941176470588	2.02528977871444	2.00761948807324	0.0186311963083521
"chr22-46"	"chr22"	46000001	47000000	"."	1000000	1.98667653589933	2.01411764705882	2.12434141201264	2.04171186499027	0.0728627832041799
"chr22-47"	"chr22"	47000001	48000000	"."	1000000	2.1080680977054	2.11921568627451	2.03371970495258	2.0870011629775	0.0464785166466426
"chr22-48"	"chr22"	48000001	49000000	"."	1000000	2.09178386380459	2.2243137254902	2.01264488935722	2.10958082621733	0.106950796868527
"chr22-49"	"chr22"	49000001	50000000	"."	1000000	1.99111769059956	2.10980392156863	1.91148577449947	2.00413579555589	0.0997979216052429
"chr22-50"	"chr22"	50000001	50818468	"."	818468	1.57660991857883	1.63607843137255	1.69020021074816	1.63429618689985	0.0568161149261241
"chrX-01"	"chrX_M"	1	1000000	"."	1000000	1.62250185048113	1.65803921568627	1.50474183350896	1.59509429989212	0.0802396548943934
"chrX-157"	"chrX_M"	1000001	2000000	"."	1000000	1.88897113249445	1.88549019607843	1.9304531085353	1.90163814570273	0.0250151112702909
"chrX-210"	"chrX_M"	2000001	3000000	"."	1000000	1.4300518134715	1.5843137254902	1.52160168598525	1.51198907498232	0.0775789023680798
"chrX-310"	"chrX_M"	3000001	4000000	"."	1000000	1.03182827535159	0.952156862745098	0.857744994731296	0.947243377609329	0.0871455902499702
"chrX-410"	"chrX_M"	4000001	5000000	"."	1000000	0.951887490747594	0.972549019607843	0.954689146469968	0.959708552275135	0.0112080560173667
"chrX-510"	"chrX_M"	5000001	6000000	"."	1000000	0.990377498149519	0.898823529411765	0.906217070600632	0.931806032720639	0.0508589081154203
"chrX-610"	"chrX_M"	6000001	7000000	"."	1000000	0.999259807549963	1.03058823529412	1.03055848261328	1.02013550848579	0.0180788934527792
"chrX-710"	"chrX_M"	7000001	8000000	"."	1000000	0.914877868245744	1.04941176470588	1.04741833508957	1.00390265601373	0.0771041702391006
"chrX-810"	"chrX_M"	8000001	9000000	"."	1000000	1.11176905995559	1.02588235294118	0.963119072708114	1.03359016186829	0.0746241409733559
"chrX-910"	"chrX_M"	9000001	10000000	"."	1000000	0.982975573649149	1.11529411764706	1.05584826132771	1.05137265087464	0.0662727137525502
"chrX-1010"	"chrX_M"	10000001	11000000	"."	1000000	1.059955588453	1.03058823529412	1.06427818756586	1.05160733710432	0.0183309355040467
"chrX-1110"	"chrX_M"	11000001	12000000	"."	1000000	1.10140636565507	0.986666666666667	1.18229715489989	1.09012339574054	0.098302090716128
"chrX-1210"	"chrX_M"	12000001	13000000	"."	1000000	1.03478904515174	1.02117647058824	0.979978925184405	1.01198148030813	0.0285385388097723
"chrX-1310"	"chrX_M"	13000001	14000000	"."	1000000	1.05107327905255	0.986666666666667	0.990516332982086	1.0094187595671	0.0361251882743593
"chrX-1410"	"chrX_M"	14000001	15000000	"."	1000000	1.11028867505551	1.04470588235294	1.0432033719705	1.06606597645965	0.0383053480298487
"chrX-158"	"chrX_M"	15000001	16000000	"."	1000000	0.974093264248705	1.07921568627451	1.08324552160169	1.04551815737497	0.0618885806248981
"chrX-161"	"chrX_M"	16000001	17000000	"."	1000000	1.03182827535159	1.08235294117647	1.09167544783983	1.06861888812263	0.0322007635573062
"chrX-171"	"chrX_M"	17000001	18000000	"."	1000000	1.04219096965211	1.04156862745098	1.11275026343519	1.06550328684609	0.0409182651765938
"chrX-181"	"chrX_M"	18000001	19000000	"."	1000000	1.02146558105107	1.06352941176471	1.0895679662803	1.05818765303202	0.0343640001781801
"chrX-191"	"chrX_M"	19000001	20000000	"."	1000000	0.963730569948187	0.950588235294118	1.07481559536354	0.996378133535282	0.0682459288425659
"chrX-201"	"chrX_M"	20000001	21000000	"."	1000000	0.972612879348631	1.16862745098039	1.03898840885142	1.06007624639348	0.0996942864067243
"chrX-211"	"chrX_M"	21000001	22000000	"."	1000000	0.919319022945966	0.963137254901961	0.952581664910432	0.94501264758612	0.022868687771255
"chrX-221"	"chrX_M"	22000001	23000000	"."	1000000	0.940044411547002	0.970980392156863	1.0031612223393	0.97139534201439	0.0315604513384396
"chrX-231"	"chrX_M"	23000001	24000000	"."	1000000	1.06587712805329	1.00862745098039	1.02845100105374	1.03431852669581	0.02907236271974
"chrX-241"	"chrX_M"	24000001	25000000	"."	1000000	0.960769800148038	0.988235294117647	1.0895679662803	1.01285768684866	0.0678375896358964
"chrX-251"	"chrX_M"	25000001	26000000	"."	1000000	1.02294596595115	1.04470588235294	0.944151738672287	1.00393452899213	0.0529042531775337
"chrX-261"	"chrX_M"	26000001	27000000	"."	1000000	0.984455958549223	0.917647058823529	0.836670179135933	0.912924398836228	0.0740059915629482
"chrX-271"	"chrX_M"	27000001	28000000	"."	1000000	1.00518134715026	0.977254901960784	0.840885142255005	0.94110713045535	0.0879107887255748
"chrX-281"	"chrX_M"	28000001	29000000	"."	1000000	1.01110288675056	0.974117647058824	0.821917808219178	0.935712780676186	0.100269381199507
"chrX-291"	"chrX_M"	29000001	30000000	"."	1000000	0.947446336047372	1.0321568627451	0.857744994731296	0.945782731174589	0.0872178342536407
"chrX-301"	"chrX_M"	30000001	31000000	"."	1000000	0.997779422649889	1.06980392156863	0.992623814541623	1.02006905292005	0.0431487304953485
