""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"mean"	"sd"
"chr14-88"	"chr14"	88000001	89000000	"."	1000000	2.03536345776031	2.11186440677966	2.01988636363636	2.02970297029703	2.06338461538462	2.02548330404218	1.86138613861386	2.10866141732283	1.89867310012063	2.01480384900074	2.10666666666667	1.96628029504742	1.94878706199461	2.00754005655042	1.98264223722276	2.06854531607007	1.81330868761553	2.02570281124498	2.21502590673575	2.01598466642665	0.0937805559525946
"chr14-89"	"chr14"	89000001	90000000	"."	1000000	1.97740667976424	2.07118644067797	2.00852272727273	2.08910891089109	2.05476923076923	1.99121265377856	1.9009900990099	2.13858267716535	1.96622436670688	2.2620281273131	2.00941176470588	2.17281348788198	2.09433962264151	2.08671065032988	2.10028929604629	2.07006854531607	2.11460258780037	2.03212851405622	2.10880829015544	2.06574761433067	0.0818833451773013
"chr14-90"	"chr14"	90000001	91000000	"."	1000000	2.20923379174853	2.08135593220339	2.03977272727273	1.88118811881188	1.99015384615385	1.97715289982425	2.19554455445545	1.99055118110236	2.03377563329312	2.04145077720207	2.13333333333333	2.18756585879874	1.86792452830189	1.9698397737983	1.96914175506268	2.00913937547601	1.99260628465804	2.05461847389558	2.01036269430052	2.03340587051014	0.0949241647683415
"chr14-91"	"chr14"	91000001	92000000	"."	1000000	2.1335952848723	2.0135593220339	2.13352272727273	2.03960396039604	2.03076923076923	2.09578207381371	1.96287128712871	1.88818897637795	1.85765983112183	2.01924500370096	2.09254901960784	2.08429926238145	2.07547169811321	1.98491988689915	1.90549662487946	1.97410510281797	2.11460258780037	1.93574297188755	2.30829015544041	2.03422500038499	0.106277159349028
"chr14-92"	"chr14"	92000001	93000000	"."	1000000	2.28683693516699	2.16949152542373	2.20454545454545	1.96039603960396	2.13107692307692	2.18541300527241	2.07178217821782	2.16850393700787	1.86007237635706	2.01924500370096	2.13176470588235	2.17070600632244	2.18059299191375	1.89255419415646	1.76277724204436	2.003046458492	2.08133086876155	2.04176706827309	2.25388601036269	2.08293625918852	0.139151740367766
"chr14-93"	"chr14"	93000001	94000000	"."	1000000	2.18369351669941	2.04745762711864	1.75852272727273	2.10891089108911	2.07876923076923	2.07820738137083	2.12128712871287	2	2.20265379975875	1.88897113249445	2.19450980392157	2.10326659641728	2.05390835579515	2.08294062205467	2.14464802314368	2.02894135567403	2.09426987060998	1.92771084337349	2.15025906735751	2.06573305124386	0.110863868278586
"chr14-94"	"chr14"	94000001	95000000	"."	1000000	2.13261296660118	2.36610169491525	2.03977272727273	1.71287128712871	2.20369230769231	2.10632688927944	2.11138613861386	2.09291338582677	2.12786489746683	2.15099925980755	2.08313725490196	2.11380400421496	2.17789757412399	1.98303487276155	2.03471552555448	2.09139375476009	2.21441774491682	1.99839357429719	1.86528497409326	2.08455899127521	0.137083776663471
"chr14-95"	"chr14"	95000001	96000000	"."	1000000	2.25049115913556	2.09491525423729	2.21590909090909	1.98019801980198	2.13969230769231	2.05448154657293	2.19554455445545	2.22204724409449	2.06513872135103	2.12879348630644	2.27137254901961	2.29293993677555	2.07547169811321	2.05466540999057	1.85149469623915	2.08377760853008	2.2735674676525	1.91807228915663	1.88860103626943	2.10827231980544	0.132928326434027
"chr14-96"	"chr14"	96000001	97000000	"."	1000000	2.1286836935167	2.39322033898305	1.94034090909091	1.96039603960396	2.16861538461538	2.1274165202109	2.13613861386139	1.96692913385827	2.01206272617612	2.07846039970392	2.0878431372549	2.20653319283456	2.19946091644205	2.10179076343073	2.03471552555448	2	2	1.8570281124498	2.2020725388601	2.08430041823406	0.123575810543338
"chr14-97"	"chr14"	97000001	98000000	"."	1000000	2.18958742632613	2.07457627118644	2.09375	1.77227722772277	2.22092307692308	2.07117750439367	2.2029702970297	2.17007874015748	1.91797346200241	2.17172464840859	2.16	2.16438356164384	2.11859838274933	2.02827521206409	2.08486017357763	2.01370906321401	2.05914972273567	2.07068273092369	2.06476683937824	2.08681391265457	0.107169554502561
"chr14-98"	"chr14"	98000001	99000000	"."	1000000	2.07367387033399	2.11186440677966	1.95170454545455	1.94059405940594	2.09846153846154	2.11511423550088	2.13118811881188	2.06141732283465	2.05307599517491	2.10362694300518	2.21647058823529	1.96417281348788	2.05121293800539	1.97360980207352	2.07907425265188	2.11576542269612	2.02772643253235	2.06907630522088	1.85233160621762	2.05211374720443	0.0843764362740609
"chr14-99"	"chr14"	99000001	100000000	"."	1000000	2.07072691552063	2.08474576271186	1.94602272727273	2.22772277227723	2.16553846153846	2.11423550087873	2.1509900990099	2.21102362204724	1.91556091676719	1.98519615099926	2.09882352941176	2.1159114857745	1.92991913746631	1.9679547596607	1.89199614271938	1.96648895658797	2.23844731977819	2	2.06476683937824	2.06031953156844	0.109528072987516
"chr14-100"	"chr14"	100000001	101000000	"."	1000000	2.20923379174853	2.03050847457627	1.94602272727273	1.78217821782178	2.10584615384615	2.12214411247803	2.18069306930693	2.05826771653543	2.00241254523522	1.99851961509993	2.08627450980392	1.94942044257113	2.08086253369272	2.04712535344015	2.06171648987464	2.12490479817212	2.18853974121996	1.98393574297189	1.99740932642487	2.05031659800486	0.100864311462931
"chr14-101"	"chr14"	101000001	102000000	"."	1000000	2.24066797642436	2.27118644067797	2.10795454545455	2.06930693069307	2.18030769230769	2.11862917398946	2.12128712871287	2.01889763779528	2.06755126658625	2.08438193930422	2.24	2.17281348788198	1.95687331536388	2.04524033930254	2.07521697203472	1.9040365575019	2.0369685767098	2.06586345381526	2.18134715025907	2.10308055709552	0.0955098670844784
"chr14-102"	"chr14"	102000001	103000000	"."	1000000	2.14734774066798	2.01016949152542	2.15909090909091	2	2.07692307692308	1.97539543057996	2	2.08503937007874	1.89867310012063	1.99851961509993	2.12705882352941	2.21074815595364	2.06199460916442	2.03958529688973	1.90356798457088	2.05788271134806	2.08502772643253	1.8281124497992	2.30051813471503	2.05082392770998	0.112490665147738
"chr14-103"	"chr14"	103000001	104000000	"."	1000000	2.18664047151277	1.83728813559322	1.94886363636364	1.56435643564356	2.11815384615385	2.10984182776801	1.98019801980198	2.02992125984252	2.22195416164053	2.05181347150259	1.94039215686275	2.00632244467861	1.91913746630728	1.98491988689915	1.99614271938284	1.87204874333587	2.09981515711645	1.88915662650602	2.11658031088083	1.99334456725224	0.148083238756792
"chr14-104"	"chr14"	104000001	105000000	"."	1000000	2.2475442043222	1.92542372881356	1.94602272727273	1.75247524752475	2.18646153846154	2.08787346221441	2.36386138613861	2.20314960629921	2.50663449939686	2.03256846780163	2.21960784313726	1.98314014752371	2.13746630727763	2.16776625824694	1.99035679845709	1.98781416603199	2.2735674676525	1.84417670682731	1.9119170984456	2.09304356114976	0.1890186745276
"chr14-105"	"chr14"	105000001	106000000	"."	1000000	2.28978388998035	1.76610169491525	2.03977272727273	2.02970297029703	2.27692307692308	2.06942003514938	2.38118811881188	2.28503937007874	2.36670687575392	2.08882309400444	2.0643137254902	2.01896733403583	2.01617250673854	2	1.94985535197686	2.03046458492003	2.35304990757856	1.94538152610442	1.8860103626943	2.0977724817224	0.176187963998408
"chr14-106"	"chr14"	106000001	107000000	"."	1000000	1.41944990176817	1.6271186440678	1.68181818181818	1.62376237623762	1.51323076923077	1.48945518453427	1.41336633663366	1.48818897637795	2.40530759951749	1.59437453737972	1.72549019607843	1.85036880927292	1.71967654986523	1.57021677662582	2.11378977820636	1.71210967250571	1.91312384473198	1.59357429718875	1.83160621761658	1.69926466577144	0.246185467002558
"chr14-107"	"chr14"	107000001	107043718	"."	43718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-0"	"chr15"	1	1000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-1"	"chr15"	1000001	2000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-2"	"chr15"	2000001	3000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-3"	"chr15"	3000001	4000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-4"	"chr15"	4000001	5000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-5"	"chr15"	5000001	6000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-6"	"chr15"	6000001	7000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-7"	"chr15"	7000001	8000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-8"	"chr15"	8000001	9000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-9"	"chr15"	9000001	10000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-10"	"chr15"	10000001	11000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-11"	"chr15"	11000001	12000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-12"	"chr15"	12000001	13000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-13"	"chr15"	13000001	14000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-14"	"chr15"	14000001	15000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-15"	"chr15"	15000001	16000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-16"	"chr15"	16000001	17000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr15-17"	"chr15"	17000001	18000000	"."	1000000	1.31827111984283	1.87457627118644	1.57102272727273	1.20792079207921	1.21661538461538	1.39455184534271	1.36633663366337	1.29291338582677	1.47406513872135	1.5499629903775	1.34117647058824	1.73656480505796	1.4177897574124	1.43449575871819	1.39633558341369	1.37395277989337	1.72458410351201	1.67389558232932	1.71243523316062	1.47776138752706	0.190658845296553
"chr15-18"	"chr15"	18000001	19000000	"."	1000000	1.70825147347741	2.40677966101695	1.82102272727273	1.46534653465347	1.71076923076923	1.89103690685413	1.73019801980198	1.9259842519685	1.63811821471653	1.95706883789785	1.8321568627451	2.43203371970495	1.9622641509434	2.95004712535344	1.70106075216972	3.82939832444783	2.24029574861368	2.16385542168675	1.63989637305699	2.05292549142898	0.557325934282228
"chr15-19"	"chr15"	19000001	20000000	"."	1000000	1.94204322200393	2.38305084745763	1.92613636363636	1.8019801980198	2.09969230769231	2.15905096660808	2.01485148514851	2.21259842519685	2.54282267792521	2.19985196150999	2.24941176470588	2.68282402528978	2.11320754716981	3.42695570216777	1.87270973963356	4.02284843869002	2.37153419593346	2.19759036144578	1.87823834196891	2.32091571432651	0.554314031513058
"chr15-20"	"chr15"	20000001	21000000	"."	1000000	2.25933202357564	4.79661016949153	3.86931818181818	2.6039603960396	2.29846153846154	2.23637961335677	2.33663366336634	2.13858267716535	2.5307599517491	3.15766099185788	1.70039215686275	2.09483667017914	3.04582210242588	3.40810556079171	2.4069431051109	2.90936785986291	1.80961182994455	2.61204819277108	2.30829015544041	2.65911141264585	0.747824551564795
"chr15-21"	"chr15"	21000001	22000000	"."	1000000	1.28094302554027	3.08474576271186	2.15909090909091	1.89108910891089	1.24615384615385	1.21616871704745	1.35891089108911	1.16535433070866	1.77804583835947	1.89341228719467	0.991372549019608	1.27081138040042	1.59299191374663	2.17342130065976	1.65670202507232	1.82330540746382	1.02772643253235	1.82650602409639	1.54922279792746	1.63084076566978	0.503597656374618
"chr15-22"	"chr15"	22000001	23000000	"."	1000000	1.56188605108055	2.60338983050847	2.04261363636364	1.56435643564356	1.62646153846154	1.61687170474517	1.7029702970297	1.56535433070866	2.00241254523522	2.01924500370096	1.66117647058824	1.78503688092729	2.07547169811321	2.14703110273327	1.88428158148505	1.84463061690784	1.64510166358595	2.04016064257028	1.96632124352332	1.86077754073221	0.268508469160193
"chr15-23"	"chr15"	23000001	24000000	"."	1000000	2.03241650294695	2.07118644067797	1.84090909090909	2.21782178217822	2.00676923076923	1.94727592267135	2.03712871287129	1.91496062992126	1.97104945717732	2.13175425610659	1.93254901960784	1.91780821917808	2.20215633423181	2.07163053722903	1.83027965284474	2.11881188118812	2.11090573012939	1.81204819277108	2.14248704663212	2.01631308631797	0.122837876963852
"chr15-24"	"chr15"	24000001	25000000	"."	1000000	1.95186640471513	1.87796610169492	2.16193181818182	1.93069306930693	2.02461538461538	1.89543057996485	1.78712871287129	2.00629921259843	1.95174909529554	2.09474463360474	2.00941176470588	1.98524762908325	2.03504043126685	1.93590951932139	2.02700096432015	2.01066260472201	2.02772643253235	1.94377510040161	1.92487046632124	1.97800368029072	0.0827645982588221
"chr15-25"	"chr15"	25000001	26000000	"."	1000000	1.90864440078585	2.12542372881356	2.00568181818182	2.17821782178218	2.08307692307692	2.02284710017575	2.08910891089109	1.99527559055118	1.95416164053076	1.97927461139896	2.22745098039216	2.02950474183351	2.29919137466307	2.03393025447691	2.10221793635487	2.02132520944402	2.07393715341959	1.8859437751004	2.00259067357513	2.05356866554988	0.103258656523681
"chr15-26"	"chr15"	26000001	27000000	"."	1000000	2.01768172888016	2.04745762711864	1.97443181818182	2.18811881188119	2.00369230769231	1.97275922671353	1.99257425742574	1.92125984251968	1.9686369119421	2.11250925240563	2.05176470588235	1.83350895679663	2.07547169811321	2.05466540999057	1.93828351012536	1.88575780654989	2.12939001848429	2.06907630522088	1.86010362694301	2.00511283278247	0.0930325748188095
"chr15-27"	"chr15"	27000001	28000000	"."	1000000	2.05500982318271	2.09491525423729	2.16193181818182	1.8019801980198	2.02646153846154	2.05360281195079	2.22524752475248	2.18425196850394	1.98069963811821	1.98815692079941	1.94666666666667	1.95785036880927	2.11590296495957	2.0320452403393	2.04050144648023	2.02741812642803	2.00739371534196	1.92771084337349	1.91709844559585	2.02867606916855	0.101171691392511
"chr15-28"	"chr15"	28000001	29000000	"."	1000000	2.25442043222004	2.19322033898305	2.35227272727273	2.21782178217822	2.28430769230769	2.16959578207381	2.16336633663366	2.14173228346457	2.21471652593486	2.1080680977054	2.09411764705882	2.17702845100105	2.11320754716981	2.29029217719133	2.08678881388621	2.13099771515613	2.10351201478743	1.90200803212851	2.2279792746114	2.16976071956657	0.0984519423853541
"chr15-29"	"chr15"	29000001	30000000	"."	1000000	2.13261296660118	1.87796610169492	2.00568181818182	2.10891089108911	2.104	1.93673110720562	2.16089108910891	2.11653543307087	1.97828709288299	2.02812731310141	2.23529411764706	1.97260273972603	2.05121293800539	2.00754005655042	2.10800385728062	2.06549885757807	2.15711645101664	2.18473895582329	1.98186528497409	2.06387458271255	0.0931821581081902
"chr15-30"	"chr15"	30000001	31000000	"."	1000000	2.12671905697446	1.9728813559322	2.11931818181818	2.02970297029703	2.17784615384615	2.16256590509666	2.19306930693069	2.14488188976378	2.08926417370326	2.05477424130274	1.88392156862745	1.80611169652266	2.06199460916442	2.07540056550424	1.62777242044359	1.90555978674791	1.89463955637708	2.21044176706827	2.21243523316062	2.03943686522534	0.156033650047252
"chr15-31"	"chr15"	31000001	32000000	"."	1000000	2.06385068762279	1.89491525423729	1.94034090909091	2.37623762376238	2.22892307692308	2.10017574692443	2.00742574257426	1.95433070866142	1.98311218335344	2.1480384900074	2.02509803921569	2.02739726027397	1.99730458221024	2.05089538171536	2.02314368370299	2.03503427265803	2.09981515711645	1.99196787148594	2.13212435233161	2.05684900125619	0.110261622482393
"chr15-32"	"chr15"	32000001	33000000	"."	1000000	2.16502946954813	2.1864406779661	1.91761363636364	1.98019801980198	1.99138461538462	2.0676625659051	2.08663366336634	1.96535433070866	2.02412545235223	2.21169504071058	1.69098039215686	1.90305584826133	2.13746630727763	1.85485391140434	1.824493731919	1.97562833206398	1.95194085027726	2	2.03108808290155	1.99819183833523	0.130681034884152
"chr15-33"	"chr15"	33000001	34000000	"."	1000000	2.10707269155206	2.17966101694915	1.94034090909091	2.3960396039604	2.11569230769231	2.04393673110721	2.23019801980198	2.28503937007874	2.10132689987937	2.12435233160622	2.08313725490196	2.11169652265543	2.06469002695418	2.0923656927427	1.88042430086789	2.03808073115004	2.09426987060998	1.85381526104418	2.14507772020725	2.09932722436063	0.12717845803617
"chr15-34"	"chr15"	34000001	35000000	"."	1000000	1.98722986247544	1.95254237288136	1.91477272727273	2.11881188118812	2.02092307692308	2.02811950790861	1.87871287128713	1.90866141732283	1.92279855247286	1.92450037009623	1.76156862745098	1.86512118018967	1.96765498652291	1.95475966069746	1.91899710703954	1.93907083015994	1.93160813308688	2.01927710843374	2.09585492227979	1.95320974714154	0.0819165655256651
"chr15-35"	"chr15"	35000001	36000000	"."	1000000	1.94990176817289	2.03389830508475	1.95454545454545	1.92079207920792	1.91015384615385	1.85764499121265	2.05940594059406	2.02204724409449	1.94451145958987	1.96743153219837	2.09254901960784	1.91148577449947	2	2.0320452403393	1.85342333654773	1.97105864432597	1.83918669131238	1.91325301204819	2.06735751295337	1.96319430802571	0.0746937560786706
