""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"mean"	"sd"
"chr18-47"	"chr18"	47000001	48000000	"."	1000000	2.04145077720207	2.20078431372549	2	2.2533692722372	1.94156456173421	2.02121504339441	2.06092916984006	2.181146025878	2.17831325301205	2.09764137966928	0.107593323218423
"chr18-48"	"chr18"	48000001	49000000	"."	1000000	2.04589193190229	2.0878431372549	2.22128556375132	1.98652291105121	2.16399622997172	1.90549662487946	2.05483625285605	2.06099815157116	2.03373493975904	2.06228952699969	0.092021083793491
"chr18-49"	"chr18"	49000001	50000000	"."	1000000	1.97631384159882	2.10980392156863	2.06743940990516	2.05929919137466	2.03770028275212	1.97107039537126	1.95125666412795	2.05360443622921	2.00803212851406	2.02605780793799	0.0526110920034003
"chr18-50"	"chr18"	50000001	51000000	"."	1000000	1.91413767579571	2.11294117647059	1.95995785036881	2.06199460916442	1.9057492931197	2.0443587270974	1.89185072353389	1.94824399260628	1.99357429718876	1.98142314948284	0.0772463521564808
"chr18-51"	"chr18"	51000001	52000000	"."	1000000	2.01628423390081	2.02823529411765	2.10748155953635	2.15363881401617	2.00565504241282	1.84185149469624	1.95734958111196	2.06469500924214	1.98232931726908	2.01750226070036	0.0900154857986583
"chr18-52"	"chr18"	52000001	53000000	"."	1000000	2.03256846780163	1.9356862745098	1.77028451001054	2.11320754716981	2.13760603204524	2.01928640308582	1.90860624523991	1.88909426987061	2.08353413654618	1.98776376514217	0.120609298573761
"chr18-53"	"chr18"	53000001	54000000	"."	1000000	1.960029607698	1.99843137254902	1.90516332982086	1.95148247978437	1.89443920829406	1.81870781099325	2.05788271134806	1.97966728280961	1.99196787148594	1.95086351942035	0.0698720029839088
"chr18-54"	"chr18"	54000001	55000000	"."	1000000	1.94226498889711	1.94509803921569	2.0231822971549	2.12129380053908	2.06597549481621	2.03857280617165	2.00913937547601	1.94824399260628	2.07710843373494	2.01898658095687	0.0641300434453336
"chr18-55"	"chr18"	55000001	56000000	"."	1000000	1.91857883049593	2.04862745098039	2.26343519494204	2.19946091644205	1.96229971724788	2.05978784956606	1.89032749428789	2.09611829944547	1.7574297188755	2.02178505247591	0.157721480745932
"chr18-56"	"chr18"	56000001	57000000	"."	1000000	2.02220577350111	2.07529411764706	2.30347734457323	1.95687331536388	1.86050895381715	2.10221793635487	2.01980198019802	2.00739371534196	1.97751004016064	2.03614257521755	0.122077322143325
"chr18-57"	"chr18"	57000001	58000000	"."	1000000	1.97187268689859	2.07372549019608	2.05900948366702	2.16172506738544	1.99057492931197	2.08678881388621	2.0990099009901	2.09796672828096	2.13654618473896	2.0752465872617	0.0618179800541401
"chr18-58"	"chr18"	58000001	59000000	"."	1000000	2.05329385640266	1.90901960784314	2.17702845100105	2.03504043126685	2.13760603204524	2.32401157184185	1.996953541508	2.16635859519408	2.17349397590361	2.10808956255628	0.122595845613656
"chr18-59"	"chr18"	59000001	60000000	"."	1000000	2.01036269430052	2.05019607843137	2.01896733403583	1.92722371967655	2.10556079170594	2.19864995178399	2.01523229246002	2.25878003696858	1.90843373493976	2.05482295936695	0.115877932460705
"chr18-60"	"chr18"	60000001	61000000	"."	1000000	1.98667653589933	2.03921568627451	1.85458377239199	2.12398921832884	2.12252591894439	2.09643201542912	2.12490479817212	1.95194085027726	1.97911646586345	2.03104280684234	0.095013442758592
"chr18-61"	"chr18"	61000001	62000000	"."	1000000	2.02072538860104	2.0078431372549	2.10748155953635	2	2.06032045240339	1.93056894889103	2.06397562833206	2.01293900184843	1.95502008032129	2.0176526885765	0.0547511475325928
"chr18-62"	"chr18"	62000001	63000000	"."	1000000	1.92894152479645	2.05803921568627	1.98946259220232	1.87870619946092	1.95287464655985	2.1099324975892	2.02741812642803	1.91312384473198	2.03052208835341	1.98766897064538	0.0753403633146188
"chr18-63"	"chr18"	63000001	64000000	"."	1000000	2.07549962990378	2.05960784313725	2.1854583772392	2.04312668463612	2.06032045240339	2.04050144648023	1.97410510281797	2.02587800369686	2.02248995983936	2.05410972223935	0.0573173081862325
"chr18-64"	"chr18"	64000001	65000000	"."	1000000	1.95706883789785	2.06745098039216	1.88198103266596	2.16981132075472	2.0942507068803	2.02892960462874	2.01675552170602	1.96118299445471	2.05140562248996	2.02542629131894	0.0847708509397353
"chr18-65"	"chr18"	65000001	66000000	"."	1000000	1.87268689859363	1.91372549019608	1.72602739726027	2.13746630727763	2.00754005655042	1.9556412729026	2.06854531607007	1.8354898336414	2.00160642570281	1.94652544424388	0.125331221876681
"chr18-66"	"chr18"	66000001	67000000	"."	1000000	1.8060695780903	1.83058823529412	1.6986301369863	1.77897574123989	2.03581526861451	1.9672131147541	2.004569687738	1.71719038817006	2.15261044176707	1.88796251029493	0.157584540325694
"chr18-67"	"chr18"	67000001	68000000	"."	1000000	1.94226498889711	1.88705882352941	1.78714436248683	1.96765498652291	1.95475966069746	1.93056894889103	1.97258187357197	1.71534195933457	2.20240963855422	1.92886502694283	0.135332959008168
"chr18-68"	"chr18"	68000001	69000000	"."	1000000	1.87268689859363	1.99372549019608	1.87987355110643	1.88140161725067	2.00942507068803	2.14464802314368	1.92231530845392	1.90018484288355	2.00321285140562	1.95638596152462	0.0898919198747409
"chr18-69"	"chr18"	69000001	70000000	"."	1000000	1.89489267209474	1.93098039215686	1.768177028451	2.02695417789757	1.875589066918	1.91899710703954	1.95734958111196	1.73197781885397	2.05622489959839	1.90679363823578	0.106623506859998
"chr18-70"	"chr18"	70000001	71000000	"."	1000000	2.05181347150259	2.02352941176471	2.08219178082192	1.93530997304582	2.14703110273327	2.00771456123433	2.03046458492003	1.93715341959335	2.21204819277108	2.04747294426523	0.0904262909922403
"chr18-71"	"chr18"	71000001	72000000	"."	1000000	1.92894152479645	1.96235294117647	1.73234984193888	1.92722371967655	1.95852968897267	2.09064609450337	1.97258187357197	1.69316081330869	1.94538152610442	1.91235200267216	0.12353227214288
"chr18-72"	"chr18"	72000001	73000000	"."	1000000	1.84307920059215	1.9278431372549	1.79557428872497	2.00539083557951	1.86804901036758	1.9672131147541	2.00761614623001	1.88170055452865	1.95502008032129	1.91683181870591	0.0741275643859008
"chr18-73"	"chr18"	73000001	74000000	"."	1000000	2.02220577350111	1.84	1.90516332982086	1.95148247978437	1.88689915174364	1.99807135969142	2.003046458492	1.82070240295749	2.01606425702811	1.93818169033544	0.0776675612510252
"chr18-74"	"chr18"	74000001	75000000	"."	1000000	2.01628423390081	2.13019607843137	2.23814541622761	1.8921832884097	1.98114985862394	2.16779170684667	2.04112718964204	1.9815157116451	1.97590361445783	2.04714412202057	0.109928328166387
"chr18-75"	"chr18"	75000001	76000000	"."	1000000	1.98667653589933	2.00470588235294	2.05900948366702	1.84905660377358	1.96229971724788	2.0327868852459	2.13252094440213	2.11460258780037	2.06907630522088	2.02341499395667	0.0862371088307669
"chr18-76"	"chr18"	76000001	77000000	"."	1000000	2.02368615840118	1.93098039215686	2.26343519494204	1.95956873315364	2.01131008482564	2.05014464802314	2.03808073115004	1.99815157116451	1.92289156626506	2.02202767556468	0.101262182164543
"chr18-77"	"chr18"	77000001	78000000	"."	1000000	2.04293116210215	2.11137254901961	2.07797681770285	2.14285714285714	2.04524033930254	1.92864030858245	2.06245239908606	1.97781885397412	1.9566265060241	2.03843511985011	0.0714603124185227
"chr18-78"	"chr18"	78000001	79000000	"."	1000000	2.09178386380459	2.07686274509804	2.13277133825079	2.12938005390836	1.97926484448633	2.13500482160077	1.95277989337395	2.1996303142329	1.97911646586345	2.07517714895769	0.0858847510320153
"chr18-79"	"chr18"	79000001	80000000	"."	1000000	2.01184307920059	1.98117647058824	2.10537407797682	2.15902964959569	2.36569274269557	2.16779170684667	2.05788271134806	2.19038817005545	2.03052208835341	2.11885563296228	0.118408011002705
"chr18-80"	"chr18"	80000001	80373285	"."	373285	0.510732790525537	0.567843137254902	0.520547945205479	0.601078167115903	0.507068803016023	0.545805207328833	0.647372429550647	0.55083179297597	0.534939759036145	0.554024448001049	0.0457718596317665
"chr19-0"	"chr19"	1	1000000	"."	1000000	1.89933382679497	1.7756862745098	1.9768177028451	1.85714285714286	1.88312912346843	1.79749276759884	1.90708301599391	1.86506469500924	1.63052208835341	1.8435858168574	0.099517805218904
"chr19-1"	"chr19"	1000001	2000000	"."	1000000	1.71132494448557	1.98901960784314	1.81875658587987	1.70080862533693	2.20358152686145	1.78977820636451	1.91165270373191	2.08687615526802	1.82489959839357	1.89296643935166	0.171159415798057
"chr19-2"	"chr19"	2000001	3000000	"."	1000000	1.90821613619541	1.93098039215686	2.05057955742887	1.75202156334232	1.98491988689915	1.87849566055931	1.84463061690784	2.20332717190388	1.87469879518072	1.93642997561937	0.130882551778738
"chr19-3"	"chr19"	3000001	4000000	"."	1000000	2.0059215396003	1.95294117647059	1.89673340358272	1.87601078167116	1.90951932139491	1.97107039537126	1.89489718202589	2.11460258780037	1.73975903614458	1.92905060267353	0.10241578909131
"chr19-4"	"chr19"	4000001	5000000	"."	1000000	2.01628423390081	1.92	2.14541622760801	1.99460916442049	1.97360980207352	1.84185149469624	1.95430312261995	2.14232902033272	1.8425702811245	1.98121926075291	0.110398672108473
"chr19-5"	"chr19"	5000001	6000000	"."	1000000	2.05773501110289	2.08941176470588	2.0463645943098	1.94339622641509	2.06032045240339	1.76663452266152	1.82939832444783	2.16635859519408	2.01767068273092	1.99747668599682	0.128362048450031
"chr19-6"	"chr19"	6000001	7000000	"."	1000000	1.90969652109548	1.86509803921569	1.9304531085353	1.7466307277628	2.0301602262017	1.66827386692382	1.93754760091394	1.97042513863216	1.91967871485944	1.88644043823781	0.11264013437543
"chr19-7"	"chr19"	7000001	8000000	"."	1000000	2.08882309400444	2.09725490196078	1.91148577449947	2.12938005390836	2.00377002827521	1.94021215043394	1.996953541508	1.91682070240296	1.8714859437751	1.99513179897425	0.0926967294410607
"chr19-8"	"chr19"	8000001	9000000	"."	1000000	2.21317542561066	2.2243137254902	2.2550052687039	2.12938005390836	2.07163053722903	1.94021215043394	2.00913937547601	2.38077634011091	1.93413654618474	2.12864104701642	0.152769552302894
"chr19-9"	"chr19"	9000001	10000000	"."	1000000	2.05773501110289	2.01098039215686	1.86512118018967	2.12938005390836	2.07351555136664	1.99807135969142	1.8994668697639	1.96487985212569	1.92289156626506	1.99133798184116	0.0868939162394918
"chr19-10"	"chr19"	10000001	11000000	"."	1000000	1.95558845299778	2.01882352941176	1.8840885142255	1.97035040431267	2.13572101790763	1.75313404050145	1.9040365575019	2.17744916820702	2.02248995983936	1.9801868494339	0.12926436958583
"chr19-11"	"chr19"	11000001	12000000	"."	1000000	1.9659511472983	2.08156862745098	1.9072708113804	2.17250673854447	2.01131008482564	1.94599807135969	1.94668697638995	2.04066543438078	1.93895582329317	2.00121263499149	0.0847225487492191
"chr19-12"	"chr19"	12000001	13000000	"."	1000000	2.14655810510733	1.97019607843137	2.00842992623815	1.82210242587601	1.91140433553252	1.91513982642237	2.07616146230008	2.13123844731978	1.87791164658635	1.98434913931266	0.114488931093097
"chr19-13"	"chr19"	13000001	14000000	"."	1000000	1.94522575869726	2.14117647058824	2.1159114857745	1.88140161725067	1.94910461828464	2.01735776277724	1.89185072353389	2.17560073937153	1.99357429718876	2.0123559414963	0.108698462387976
"chr19-14"	"chr19"	14000001	15000000	"."	1000000	1.97927461139896	2.02823529411765	1.89462592202318	2.04312668463612	1.8435438265787	1.87849566055931	1.93602437166794	2.04066543438078	1.93734939759036	1.95348235588367	0.0738485402168198
"chr19-15"	"chr19"	15000001	16000000	"."	1000000	2.0059215396003	2.13647058823529	2.02528977871444	1.9811320754717	1.92836946277097	1.89778206364513	2.04874333587205	2.06839186691312	1.98072289156627	2.00809151142103	0.07251724975135
"chr19-16"	"chr19"	16000001	17000000	"."	1000000	2.11843079200592	2.16313725490196	2.12434141201264	2.02695417789757	1.91140433553252	1.94985535197686	2.00761614623001	2.22365988909427	1.90200803212851	2.04748971019781	0.115421690246931
"chr19-17"	"chr19"	17000001	18000000	"."	1000000	1.96150999259808	2.07843137254902	2.14541622760801	2.02425876010782	2.00188501413761	1.77820636451302	1.75019040365575	2.22735674676525	1.79598393574297	1.97369320196417	0.168839179464686
"chr19-18"	"chr19"	18000001	19000000	"."	1000000	2.0680977054034	1.99686274509804	1.89041095890411	1.93261455525606	2.01319509896324	1.76470588235294	2.05940594059406	2.27171903881701	1.914859437751	1.99020792923776	0.141633940010157
"chr19-19"	"chr19"	19000001	20000000	"."	1000000	1.99111769059956	1.92313725490196	2.20231822971549	2.20485175202156	1.94910461828464	1.90356798457088	1.93602437166794	2.06099815157116	1.98875502008032	2.01776389704595	0.115039807028983
"chr19-20"	"chr19"	20000001	21000000	"."	1000000	2.01480384900074	1.92	1.86933614330875	2.05121293800539	2.09048067860509	2.175506268081	1.93754760091394	1.99075785582255	1.87630522088353	1.99177228384678	0.102457933861758
"chr19-21"	"chr19"	21000001	22000000	"."	1000000	2.05329385640266	1.93882352941176	1.69652265542676	2.09433962264151	1.98680490103676	1.99614271938284	2.01675552170602	2.0720887245841	2.12048192771084	1.99725038425592	0.126340626456684
"chr19-22"	"chr19"	22000001	23000000	"."	1000000	1.94522575869726	2.03607843137255	1.6754478398314	1.87061994609164	2.02639019792648	1.86306653809065	2.05483625285605	2.02218114602588	1.95341365461847	1.93858441839004	0.121215114434538
"chr19-23"	"chr19"	23000001	24000000	"."	1000000	2.02516654330126	2.02980392156863	1.94099051633298	1.78975741239892	2.01131008482564	2.0655737704918	2.12033511043412	1.9445471349353	2.02248995983936	1.99444160601422	0.0944833493856615
"chr19-24"	"chr19"	24000001	25000000	"."	1000000	1.14137675795707	1.17019607843137	1.42676501580611	1.1644204851752	1.36286522148916	1.10703953712633	1.1957349581112	1.30314232902033	1.27871485943775	1.23891724917272	0.109202535290749
"chr19-25"	"chr19"	25000001	26000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr19-26"	"chr19"	26000001	27000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0
"chr19-27"	"chr19"	27000001	28000000	"."	1000000	1.80162842339008	1.86196078431373	1.85036880927292	1.69272237196765	1.77191328934967	1.7917068466731	1.83853769992384	1.74676524953789	1.74939759036145	1.78944456275448	0.0554773357113064
"chr19-28"	"chr19"	28000001	29000000	"."	1000000	1.93634344929682	2.10509803921569	1.92623814541623	2.02964959568733	2.00942507068803	1.95371263259402	2.0959634424981	2.22550831792976	2.05943775100402	2.03793071603667	0.0963692075910677
"chr19-29"	"chr19"	29000001	30000000	"."	1000000	2.16876387860844	2.11450980392157	2.00632244467861	2.01347708894879	1.99622997172479	1.80713596914176	1.94821020563595	2.2550831792976	1.97590361445783	2.03173735071281	0.131477662906612
"chr19-30"	"chr19"	30000001	31000000	"."	1000000	2.15544041450777	2.18823529411765	1.97471022128556	2.26954177897574	1.90386427898209	2.06171648987464	2.05178979436405	2.31608133086876	2.09638554216867	2.11308501612722	0.133568039460966
"chr19-31"	"chr19"	31000001	32000000	"."	1000000	2.06069578090303	1.94666666666667	1.97049525816649	2.06469002695418	2.00188501413761	1.97492767598843	2.04112718964204	2.11829944547135	2.01927710843374	2.02200712959595	0.0546750788868655
"chr19-32"	"chr19"	32000001	33000000	"."	1000000	2.05921539600296	2.13019607843137	1.99367755532139	1.8733153638814	2.0320452403393	2.00964320154291	2.03960396039604	2.03142329020333	1.85863453815261	2.00308384714126	0.0866897057709102
"chr19-33"	"chr19"	33000001	34000000	"."	1000000	2.09918578830496	2.06901960784314	2.24025289778714	1.99730458221024	2.16399622997172	1.87270973963356	1.99086062452399	2.14417744916821	1.96305220883534	2.06006212536426	0.114671539104641
"chr19-34"	"chr19"	34000001	35000000	"."	1000000	2.14359733530718	2.04235294117647	1.99578503688093	1.99730458221024	2.01131008482564	1.89392478302797	1.95887281035796	2.15526802218115	1.88755020080321	2.00955175519675	0.0945002015424118
"chr19-35"	"chr19"	35000001	36000000	"."	1000000	1.9659511472983	2.05019607843137	1.95574288724974	1.99191374663073	1.92082940622055	1.76663452266152	1.93907083015994	2.17744916820702	1.84096385542169	1.95652796025343	0.117215176745105
"chr19-36"	"chr19"	36000001	37000000	"."	1000000	2.07549962990378	2.16627450980392	2.07165437302424	2.23989218328841	2.35438265786993	2.08871745419479	2.02437166793602	2.09611829944547	2.40642570281124	2.16925960869753	0.135398989907692
"chr19-37"	"chr19"	37000001	38000000	"."	1000000	2.15692079940785	2.1443137254902	2.0695468914647	2.17789757412399	2.186616399623	2.21407907425265	2.1051028179741	2.53419593345656	2.39036144578313	2.21989274017513	0.148412026833389
"chr19-38"	"chr19"	38000001	39000000	"."	1000000	2.13027387120651	2.05960784313725	1.90516332982086	2.02156334231806	1.97172478793591	1.74541947926712	1.96801218583397	2.15157116451017	1.93413654618474	1.98749695002384	0.123754885643609
"chr19-39"	"chr19"	39000001	40000000	"."	1000000	2.06661732050333	2.05803921568627	2.2550052687039	1.85983827493261	2.20358152686145	1.82063645130183	1.99238385376999	1.82255083179298	2.07871485943775	2.01748528922112	0.158542880199145
